"";"CD_PROGRAMA_IES";"NM_AREA_AVALIACAO";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"IMI";"IPT"
"1050";"40015017027P6";"ENSINO";"ESTADUAL";"PÚBLICA";2014;"ACADÊMICO";"3";0,637260101010101;0,0303030303030303
"1051";"40015017028P2";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ESTADUAL";"PÚBLICA";2014;"PROFISSIONAL";"3";0,502797619047619;0,0238095238095238
"1052";"40015017070P9";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ESTADUAL";"PÚBLICA";2015;"ACADÊMICO";"3";0,564296558704453;0,0512820512820513
"1053";"40020010003P0";"COMUNICAÇÃO E INFORMAÇÃO";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"4";0,586293100015926;0,0555555555555556
"1054";"40022013003P2";"ODONTOLOGIA";"PARTICULAR";"PRIVADA";2008;"PROFISSIONAL";"4";0,468131053268765;0,555555555555555
"1055";"40022013007P8";"ODONTOLOGIA";"PARTICULAR";"PRIVADA";2014;"ACADÊMICO";"4";0,375311951184044;0,555555555555555
"1056";"40024016001P2";"ODONTOLOGIA";"PARTICULAR";"PRIVADA";2003;"ACADÊMICO";"4";0,479583333333333;0,0833333333333333
"1057";"40024016002P9";"CIÊNCIA DE ALIMENTOS";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"3";0,559858911955587;0,166666666666667
"1058";"40024016004P1";"EDUCAÇÃO FÍSICA";"PARTICULAR";"PRIVADA";2012;"PROFISSIONAL";"3";0,47297322775264;0,153846153846154
"1059";"40028011002P4";"MEDICINA VETERINÁRIA";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"3";0,488536134917714;0,0476190476190476
"1060";"40076016002P0";"ENSINO";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"3";0,602327967171717;0,0208333333333333
"1061";"41001010006P8";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";1969;"ACADÊMICO";"7";0,299532378886922;0,166666666666667
"1062";"41001010009P7";"ENFERMAGEM";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"6";0,488686466625842;0,133333333333333
"1063";"41001010020P0";"ASTRONOMIA / FÍSICA";"FEDERAL";"PÚBLICA";1988;"ACADÊMICO";"5";0,40706411803762;0,0864197530864197
"1064";"41001010022P3";"QUÍMICA";"FEDERAL";"PÚBLICA";1971;"ACADÊMICO";"7";0,236152191704376;0,0740740740740741
"1065";"41001010025P2";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";1992;"ACADÊMICO";"4";0,516921703678691;0,275862068965517
"1066";"41001010033P5";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"5";0,399862329434698;0,0740740740740741
"1067";"41001010035P8";"BIOTECNOLOGIA";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"5";0,616176921602454;0,173333333333333
"1068";"41001010050P7";"ENSINO";"FEDERAL";"PÚBLICA";2002;"ACADÊMICO";"6";0,378597688948722;0,0238095238095238
"1069";"41001010055P9";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2004;"ACADÊMICO";"5";0,574832343582344;0,177083333333333
"1070";"41001010069P0";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"5";0,432229366028708;0,125
"1071";"41001010086P1";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2012;"PROFISSIONAL";"4";0,807203159041394;0,119047619047619
"1072";"41001010087P8";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";0,600130662020906;0,155555555555556
"1073";"41001010088P4";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";0,653932278039421;0,0138888888888889
"1074";"41002016001P9";"ENGENHARIAS II";"ESTADUAL";"PÚBLICA";1995;"ACADÊMICO";"3";0,44117632775721;0,125
"1075";"41002016011P4";"ASTRONOMIA / FÍSICA";"ESTADUAL";"PÚBLICA";2006;"ACADÊMICO";"3";0,483980429292929;0,0303030303030303
"1076";"41002016012P0";"ENGENHARIAS IV";"ESTADUAL";"PÚBLICA";2006;"PROFISSIONAL";"4";0,518936191626409;0,266666666666667
"1077";"41002016014P3";"ARTES / MÚSICA";"ESTADUAL";"PÚBLICA";2007;"ACADÊMICO";"3";0,535552884615385;0,0256410256410256
"1078";"41002016015P0";"EDUCAÇÃO";"ESTADUAL";"PÚBLICA";2007;"ACADÊMICO";"4";0,422613861832612;0,0151515151515152
"1079";"41002016018P9";"ENGENHARIAS IV";"ESTADUAL";"PÚBLICA";2009;"ACADÊMICO";"3";0,368331128747795;0,375
"1080";"41002016019P5";"ENGENHARIAS III";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,446100427350427;0,0909090909090909
"1081";"41002016020P3";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,513387350061557;0,19047619047619
"1082";"41002016022P6";"ARQUITETURA, URBANISMO E DESIGN";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,594117647058824;0,307692307692308
"1083";"41002016023P2";"CIÊNCIA DA COMPUTAÇÃO";"ESTADUAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,550369563733051;0,0666666666666667
"1084";"41002016025P5";"COMUNICAÇÃO E INFORMAÇÃO";"ESTADUAL";"PÚBLICA";2013;"PROFISSIONAL";"3";0,574140963203463;0,303030303030303
"1085";"41002016156P2";"ZOOTECNIA / RECURSOS PESQUEIROS";"ESTADUAL";"PÚBLICA";2015;"ACADÊMICO";"3";0,45186755286731;0,0238095238095238
"1086";"41002016158P5";"CIÊNCIAS AMBIENTAIS";"ESTADUAL";"PÚBLICA";2015;"ACADÊMICO";"3";0,627236154878618;0,0277777777777778
"1087";"41004019001P1";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"4";0,568488293905495;0,0444444444444444
"1088";"41004019005P7";"ARQUITETURA, URBANISMO E DESIGN";"PARTICULAR";"PRIVADA";2013;"PROFISSIONAL";"3";0,579152550348203;0,366666666666667
"1089";"41005015004P7";"CIÊNCIAS AMBIENTAIS";"PARTICULAR";"PRIVADA";2001;"ACADÊMICO";"4";0,591596638655462;0,0555555555555556
"1090";"41005015008P2";"FARMÁCIA";"PARTICULAR";"PRIVADA";2001;"ACADÊMICO";"4";0,443470860566449;0,133333333333333
"1091";"41006011003P7";"CIÊNCIAS AMBIENTAIS";"MUNICIPAL";"PÚBLICA";1998;"ACADÊMICO";"4";0,581001984126984;0,138888888888889
"1092";"41006011005P0";"QUÍMICA";"MUNICIPAL";"PÚBLICA";2002;"ACADÊMICO";"3";0,505321761571762;0,0256410256410256
"1093";"41006011007P2";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"MUNICIPAL";"PÚBLICA";2005;"ACADÊMICO";"4";0,379836707603736;0,0196078431372549
"1094";"41006011009P5";"ENGENHARIAS II";"MUNICIPAL";"PÚBLICA";2008;"ACADÊMICO";"3";0,509631223763218;0,185185185185185
"1095";"41006011012P6";"SAÚDE COLETIVA";"MUNICIPAL";"PÚBLICA";2013;"PROFISSIONAL";"3";0,591710069444444;0,0333333333333333
"1096";"41007018002P7";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2013;"PROFISSIONAL";"3";0,488940781440781;0,0512820512820513
"1097";"41007018004P0";"BIOTECNOLOGIA";"PARTICULAR";"PRIVADA";2013;"ACADÊMICO";"3";0,635431192832509;0,25
"1098";"41007018005P6";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2014;"ACADÊMICO";"3";0,60946421837966;0,0238095238095238
"1099";"41008014001P7";"LETRAS / LINGUÍSTICA";"PARTICULAR";"PRIVADA";2003;"ACADÊMICO";"4";0,45801838497151;0,0925925925925926
"1100";"41008014003P0";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"3";0,475099206349206;0,0476190476190476
"1101";"41008014004P6";"MEDICINA II";"PARTICULAR";"PRIVADA";2009;"ACADÊMICO";"4";0,529507532013337;0,0588235294117647
"1102";"41015010001P0";"CIÊNCIAS AMBIENTAIS";"PARTICULAR";"PRIVADA";2001;"ACADÊMICO";"4";0,619005634290329;0,0714285714285714
"1103";"41015010003P2";"MEDICINA I";"PARTICULAR";"PRIVADA";2005;"ACADÊMICO";"6";0,441102393848943;0,0833333333333333
"1104";"41016017001P6";"CIÊNCIAS AMBIENTAIS";"PARTICULAR";"PRIVADA";2005;"ACADÊMICO";"3";0,601785714285714;0,0555555555555556
"1105";"41016017005P1";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2014;"PROFISSIONAL";"3";0,612840971085652;0,0256410256410256
"1106";"41016017007P4";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2015;"ACADÊMICO";"3";0,597283935870892;0,0238095238095238
"1107";"41020014001P0";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,46340811965812;0,0256410256410256
"1108";"41020014004P9";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";0,596999911764172;0,0208333333333333
"1109";"42001013001P5";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";1972;"ACADÊMICO";"6";0,331760380907494;0,0377358490566038
"1110";"42001013002P1";"ASTRONOMIA / FÍSICA";"FEDERAL";"PÚBLICA";1964;"ACADÊMICO";"7";0,416628787878788;0,0303030303030303
"1111";"42001013003P8";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"FEDERAL";"PÚBLICA";1978;"ACADÊMICO";"4";0,358863866396761;0,0133333333333333
"1112";"42001013004P4";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";1973;"ACADÊMICO";"7";0,356189259867421;0,0185185185185185
"1113";"42001013006P7";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";1968;"ACADÊMICO";"6";0,37091674573055;0,010752688172043
"1114";"42001013008P0";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";1978;"ACADÊMICO";"6";0,389126388097543;0,0350877192982456
"1115";"42001013014P0";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";1970;"ACADÊMICO";"7";0,379272043745728;0,0175438596491228
"1116";"42001013015P6";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";1969;"ACADÊMICO";"6";0,460514890077345;0,0138888888888889
"1117";"42001013020P0";"MEDICINA I";"FEDERAL";"PÚBLICA";1972;"ACADÊMICO";"4";0,431950456950457;0,0158730158730159
"1118";"42001013025P1";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";1972;"ACADÊMICO";"5";0,428420865848507;0,0638297872340425
"1119";"42001013026P8";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"FEDERAL";"PÚBLICA";1970;"ACADÊMICO";"6";0,437536589008363;0,0185185185185185
"1120";"42001013031P1";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";1973;"ACADÊMICO";"6";0,302642373698073;0,0105820105820106
"1121";"42001013033P4";"CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS";"FEDERAL";"PÚBLICA";1973;"ACADÊMICO";"5";0,423333564583565;0,0185185185185185
"1122";"42001013035P7";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1965;"ACADÊMICO";"5";0,320521724525231;0,0454545454545454
"1123";"42001013039P2";"MEDICINA I";"FEDERAL";"PÚBLICA";1985;"ACADÊMICO";"6";0,406135487686902;0,0175438596491228
"1124";"42001013046P9";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";1986;"ACADÊMICO";"6";0,346794674859191;0,114583333333333
"1125";"42001013048P1";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1989;"ACADÊMICO";"4";0,497590937087163;0,0392156862745098
"1126";"42001013051P2";"EDUCAÇÃO FÍSICA";"FEDERAL";"PÚBLICA";1989;"ACADÊMICO";"5";0,386017967792799;0,010752688172043
"1127";"42001013052P9";"GEOCIÊNCIAS";"FEDERAL";"PÚBLICA";1990;"ACADÊMICO";"4";0,500271261899169;0,0158730158730159
"1128";"42001013053P5";"ODONTOLOGIA";"FEDERAL";"PÚBLICA";1991;"ACADÊMICO";"5";0,29956794511762;0,00793650793650794
"1129";"42001013055P8";"ARTES / MÚSICA";"FEDERAL";"PÚBLICA";1991;"ACADÊMICO";"5";0,466239316239316;0,0277777777777778
"1130";"42001013058P7";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"5";0,316658834586466;0,0444444444444444
"1131";"42001013066P0";"ENGENHARIAS IV";"FEDERAL";"PÚBLICA";1998;"ACADÊMICO";"6";0,376776515691022;0,0158730158730159
"1132";"42001013067P6";"ENFERMAGEM";"FEDERAL";"PÚBLICA";1998;"ACADÊMICO";"5";0,335218747019615;0,00854700854700855
"1133";"42001013068P2";"CIÊNCIAS BIOLÓGICAS I";"FEDERAL";"PÚBLICA";1998;"ACADÊMICO";"6";0,412550360919926;0,0833333333333333
"1134";"42001013075P9";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"6";0,536201529137767;0,316666666666667
"1135";"42001013078P8";"ENGENHARIAS IV";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"4";0,41073062044744;0,0175438596491228
"1136";"42001013096P6";"ARQUITETURA, URBANISMO E DESIGN";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";0,458869610539131;0,222222222222222
"1137";"42001013105P5";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"4";0,435504426129426;0,285714285714286
"1138";"42001013106P1";"MEDICINA III";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"4";0,505986657289623;0,0128205128205128
"1139";"42001013170P1";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";0,623350694444444;0,0625
"1140";"42002010003P8";"ENGENHARIAS IV";"FEDERAL";"PÚBLICA";1974;"ACADÊMICO";"6";0,277546557422663;0,458333333333333
"1141";"42002010007P3";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1971;"ACADÊMICO";"5";0,370766700404858;0,0533333333333333
"1142";"42002010008P0";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1972;"ACADÊMICO";"4";0,418665088830993;0,316666666666667
"1143";"42002010010P4";"ZOOTECNIA / RECURSOS PESQUEIROS";"FEDERAL";"PÚBLICA";1974;"ACADÊMICO";"4";0,254230129551821;0,0196078431372549
"1144";"42002010012P7";"QUÍMICA";"FEDERAL";"PÚBLICA";1985;"ACADÊMICO";"6";0,279886512098379;0,203703703703704
"1145";"42002010013P3";"CIÊNCIA DE ALIMENTOS";"FEDERAL";"PÚBLICA";1985;"ACADÊMICO";"4";0,427523796610702;0,210526315789474
"1146";"42002010019P1";"ASTRONOMIA / FÍSICA";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"4";0,298538044271403;0,0925925925925926
"1147";"42002010020P0";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"4";0,375843802190785;0,0641025641025641
"1148";"42002010025P1";"GEOGRAFIA";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"4";0,372345162147794;0,0350877192982456
"1149";"42002010032P8";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";0,488626356363537;0,0860215053763441
"1150";"42002010033P4";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2008;"PROFISSIONAL";"4";0,691860281333965;0,622222222222222
"1151";"42002010036P3";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"3";0,399998611585783;0,123809523809524
"1152";"42002010038P6";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";0,395794353216228;0,128205128205128
"1153";"42002010040P0";"GEOCIÊNCIAS";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";0,407265128400712;0,0222222222222222
"1154";"42002010041P7";"SOCIOLOGIA";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";0,467049501424501;0,0185185185185185
"1155";"42002010055P8";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"4";0,697410037878788;0,111111111111111
"1156";"42003016001P8";"ODONTOLOGIA";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"6";0,297955561463626;0,0476190476190476
"1157";"42003016008P2";"MEDICINA VETERINÁRIA";"FEDERAL";"PÚBLICA";1977;"ACADÊMICO";"5";0,343004851253398;0,318181818181818
"1158";"42003016018P8";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1999;"ACADÊMICO";"5";0,381795898013768;0,105263157894737
"1159";"42003016025P4";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"5";0,523440285204991;0,1875
"1160";"42003016028P3";"QUÍMICA";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";0,325396907615526;0,136363636363636
"1161";"42003016032P0";"ARQUITETURA, URBANISMO E DESIGN";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";0,451822208615249;0,3125
"1162";"42003016033P7";"ASTRONOMIA / FÍSICA";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";0,285662275326797;0,0444444444444444
"1163";"42003016034P3";"ECONOMIA";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";0,517773209762374;0,0333333333333333
"1164";"42003016035P0";"NUTRIÇÃO";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";0,497812555378345;0,148148148148148
"1165";"42003016038P9";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,358503163060001;0,393939393939394
"1166";"42003016039P5";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,421607142857143;0,0119047619047619
"1167";"42003016042P6";"ENSINO";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";0,465447036623507;0,0222222222222222
"1168";"42003016048P4";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"4";0,440924873737374;0,111111111111111
"1169";"42003016051P5";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";0,633138736263736;0,0256410256410256
"1170";"42003016054P4";"CIÊNCIA DE ALIMENTOS";"FEDERAL";"PÚBLICA";2016;"PROFISSIONAL";"3";0,685176917989418;0,0476190476190476
"1171";"42004012002P0";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"4";0,51649943584784;0,0166666666666667
"1172";"42004012004P3";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"3";0,500153457653458;0,0333333333333333
"1173";"42004012005P0";"CIÊNCIA DE ALIMENTOS";"FEDERAL";"PÚBLICA";1996;"ACADÊMICO";"5";0,347017477203647;0,25
"1174";"42004012008P9";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";2000;"ACADÊMICO";"4";0,449131150941831;0,037037037037037
"1175";"42004012011P0";"ZOOTECNIA / RECURSOS PESQUEIROS";"FEDERAL";"PÚBLICA";2001;"ACADÊMICO";"5";0,465177646018535;0,0666666666666667
"1176";"42004012012P6";"MEDICINA II";"FEDERAL";"PÚBLICA";2004;"ACADÊMICO";"4";0,50105581241252;0,0476190476190476
"1177";"42004012013P2";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";0,452283615136876;0,0185185185185185
"1178";"42004012014P9";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";0,539918605562626;0,0925925925925926
"1179";"42004012016P1";"QUÍMICA";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";0,355534721069316;0,172839506172839
"1180";"42004012021P5";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,417190797356239;0,0392156862745098
"1181";"42004012022P1";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,54531067251462;0,0666666666666667
"1182";"42004012024P4";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";0,590887263593381;0,0555555555555556
"1183";"42004012025P0";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";0,516847826086957;0,0277777777777778
"1184";"42005019005P6";"HISTÓRIA";"PARTICULAR";"PRIVADA";1973;"ACADÊMICO";"5";0,336787997541674;0,0256410256410256
"1185";"42005019006P2";"PSICOLOGIA";"PARTICULAR";"PRIVADA";1972;"ACADÊMICO";"6";0,33432727708226;0,0444444444444444
"1186";"42005019014P5";"MEDICINA I";"PARTICULAR";"PRIVADA";1993;"ACADÊMICO";"7";0,43379100772884;0,04
"1187";"42005019015P1";"ENGENHARIAS IV";"PARTICULAR";"PRIVADA";1994;"ACADÊMICO";"4";0,555685677371724;0,155555555555556
"1188";"42005019016P8";"CIÊNCIA DA COMPUTAÇÃO";"PARTICULAR";"PRIVADA";1994;"ACADÊMICO";"5";0,330317783816425;0,202898550724638
"1189";"42005019017P4";"COMUNICAÇÃO E INFORMAÇÃO";"PARTICULAR";"PRIVADA";1994;"ACADÊMICO";"4";0,482143278605642;0,111111111111111
"1190";"42005019020P5";"MEDICINA II";"PARTICULAR";"PRIVADA";1995;"ACADÊMICO";"6";0,435882352941176;0,0208333333333333
"1191";"42005019021P1";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2000;"ACADÊMICO";"6";0,483164568319817;0,0588235294117647
"1192";"42005019022P8";"ODONTOLOGIA";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"5";0,316841736694678;0,117647058823529
"1193";"42005019025P7";"ENGENHARIAS II";"PARTICULAR";"PRIVADA";2001;"ACADÊMICO";"5";0,434265835496926;0,245614035087719
"1194";"42005019027P0";"ECONOMIA";"PARTICULAR";"PRIVADA";2002;"ACADÊMICO";"4";0,455749805749806;0,0606060606060606
"1195";"42005019029P2";"CIÊNCIAS BIOLÓGICAS I";"PARTICULAR";"PRIVADA";2003;"ACADÊMICO";"6";0,443106656400667;0,179487179487179
"1196";"42007011002P0";"GEOCIÊNCIAS";"PARTICULAR";"PRIVADA";1992;"ACADÊMICO";"4";0,363545181330108;0,0909090909090909
"1197";"42007011003P6";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";1994;"ACADÊMICO";"7";0,419969784751857;0,0208333333333333
"1198";"42007011004P2";"COMUNICAÇÃO E INFORMAÇÃO";"PARTICULAR";"PRIVADA";1994;"ACADÊMICO";"6";0,483126439708027;0,125
"1199";"42007011007P1";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2000;"ACADÊMICO";"5";0,383035012353998;0,0444444444444444
"1200";"42007011010P2";"FILOSOFIA";"PARTICULAR";"PRIVADA";2001;"ACADÊMICO";"5";0,403150252525252;0,0303030303030303
"1201";"42007011013P1";"LETRAS / LINGUÍSTICA";"PARTICULAR";"PRIVADA";2000;"ACADÊMICO";"5";0,341603742007726;0,0303030303030303
"1202";"42007011016P0";"PSICOLOGIA";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"4";0,3148194099807;0,0256410256410256
"1203";"42007011018P3";"ENGENHARIAS I";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"4";0,419670702561328;0,0833333333333333
"1204";"42007011021P4";"ARQUITETURA, URBANISMO E DESIGN";"PARTICULAR";"PRIVADA";2008;"ACADÊMICO";"4";0,614469588122605;0,1
"1205";"42007011023P7";"ENGENHARIAS III";"PARTICULAR";"PRIVADA";2010;"ACADÊMICO";"3";0,432546916335979;0,037037037037037
"1206";"42007011024P3";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2011;"PROFISSIONAL";"4";0,485618157883783;0,0714285714285714
"1207";"42007011025P0";"ENFERMAGEM";"PARTICULAR";"PRIVADA";2011;"PROFISSIONAL";"3";0,463334582084582;0,133333333333333
"1208";"42007011026P6";"NUTRIÇÃO";"PARTICULAR";"PRIVADA";2012;"PROFISSIONAL";"3";0,56403629205939;0,0512820512820513
"1209";"42007011031P0";"ENGENHARIAS IV";"PARTICULAR";"PRIVADA";2013;"PROFISSIONAL";"3";0,6045033456608;0,185185185185185
"1210";"42007011032P6";"ARQUITETURA, URBANISMO E DESIGN";"PARTICULAR";"PRIVADA";2014;"PROFISSIONAL";"3";0,590421396271687;0,0666666666666667
"1211";"42008018001P0";"BIOTECNOLOGIA";"PARTICULAR";"PRIVADA";1993;"ACADÊMICO";"5";0,513418626638276;0,372549019607843
"1212";"42008018007P8";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"4";0,482895171957672;0,377777777777778
"1213";"42008018011P5";"FILOSOFIA";"PARTICULAR";"PRIVADA";2011;"ACADÊMICO";"3";0,502157507739938;0,0333333333333333
"1214";"42008018013P8";"ENGENHARIAS III";"PARTICULAR";"PRIVADA";2011;"PROFISSIONAL";"3";0,518160485347985;0,2
"1215";"42008018014P4";"ENGENHARIAS I";"PARTICULAR";"PRIVADA";2012;"PROFISSIONAL";"3";0,627394480519481;0,0909090909090909
"1216";"42008018015P0";"ENSINO";"PARTICULAR";"PRIVADA";2013;"PROFISSIONAL";"3";0,563183922558923;0,0740740740740741
"1217";"42008018034P5";"MEDICINA I";"PARTICULAR";"PRIVADA";2016;"ACADÊMICO";"4";0,597177658942365;0,0416666666666667
"1218";"42009014006P8";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2009;"ACADÊMICO";"3";0,74066787732042;0,119047619047619
"1219";"42010012003P3";"DIREITO";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"4";0,401953125;0,0208333333333333
"1220";"42010012004P0";"BIODIVERSIDADE";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"3";0,592195767195767;0,0277777777777778
"1221";"42010012007P9";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2011;"PROFISSIONAL";"3";0,597547722433393;0,25
