"";"CD_PROGRAMA_IES";"NM_AREA_AVALIACAO";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"IMI";"IPT"
"354";"28007018005P9";"CIÊNCIAS AGRÁRIAS I";"ESTADUAL";"PÚBLICA";2004;"ACADÊMICO";"4";0,389025568181818;0,0151515151515152
"355";"28007018007P1";"MEDICINA VETERINÁRIA";"ESTADUAL";"PÚBLICA";2007;"ACADÊMICO";"4";0,321420660965592;0,0185185185185185
"356";"28007018008P8";"CIÊNCIAS BIOLÓGICAS I";"ESTADUAL";"PÚBLICA";2008;"ACADÊMICO";"4";0,445591085271318;0,261904761904762
"357";"28007018010P2";"ASTRONOMIA / FÍSICA";"ESTADUAL";"PÚBLICA";2008;"ACADÊMICO";"3";0,587613636363636;0,121212121212121
"358";"28007018011P9";"BIODIVERSIDADE";"ESTADUAL";"PÚBLICA";2009;"ACADÊMICO";"4";0,433599043906061;0,0175438596491228
"359";"28007018012P5";"MATERIAIS";"ESTADUAL";"PÚBLICA";2010;"ACADÊMICO";"3";0,609822382478633;0,0256410256410256
"360";"28007018013P1";"BIODIVERSIDADE";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,631153761362095;0,0222222222222222
"361";"28007018016P0";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"3";0,586043237807944;0,377777777777778
"362";"28007018019P0";"QUÍMICA";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"3";0,521793394777266;0,0833333333333333
"363";"28013018004P9";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2000;"ACADÊMICO";"3";0,550292658730159;0,0833333333333333
"364";"28022017001P5";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1979;"ACADÊMICO";"5";0,394269650493;0,0588235294117647
"365";"28022017002P1";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";0,584748357228196;0,166666666666667
"366";"28022017003P8";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";0,526779540763674;0,0392156862745098
"367";"28022017004P4";"ZOOTECNIA / RECURSOS PESQUEIROS";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";0,469128045157457;0,111111111111111
"368";"28022017007P3";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2010;"PROFISSIONAL";"3";0,630003096668775;0,133333333333333
"369";"30001013003P4";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";1989;"ACADÊMICO";"4";0,513970588235294;0,0416666666666667
"370";"30001013004P0";"ENGENHARIAS IV";"FEDERAL";"PÚBLICA";1991;"ACADÊMICO";"4";0,347373005338624;0,283333333333333
"371";"30001013005P7";"ASTRONOMIA / FÍSICA";"FEDERAL";"PÚBLICA";1992;"ACADÊMICO";"4";0,349649859943978;0,106666666666667
"372";"30001013007P0";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"4";0,46116310892173;0,0344827586206897
"373";"30001013011P7";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";1996;"ACADÊMICO";"4";0,374175824175824;0,256410256410256
"374";"30001013014P6";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";2001;"ACADÊMICO";"4";0,383239721327127;0,0701754385964912
"375";"30001013016P9";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"4";0,451418740573152;0,0416666666666667
"376";"30001013019P8";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2004;"ACADÊMICO";"4";0,356242021867022;0,0634920634920635
"377";"30001013021P2";"QUÍMICA";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";0,323665309466806;0,175438596491228
"378";"30001013029P3";"BIOTECNOLOGIA";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";0,603661268363728;0,642857142857143
"379";"30001013030P1";"ARQUITETURA, URBANISMO E DESIGN";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"3";0,550562605288215;0,0333333333333333
"380";"30001013032P4";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";0,349551979882862;0,0166666666666667
"381";"30001013036P0";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";2010;"PROFISSIONAL";"3";0,591436688311688;0,0476190476190476
"382";"30001013045P9";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";0,604492949843872;0,0166666666666667
"383";"30001013047P1";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,543321323573983;0,205128205128205
"384";"30001013048P8";"ENFERMAGEM";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";0,46558747964998;0,0555555555555556
"385";"30001013049P4";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,665315650551719;0,156862745098039
"386";"30001013054P8";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";0,694884629259629;0,0555555555555556
"387";"30001013104P5";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";0,557824074074074;0,0444444444444444
"388";"30007011001P0";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2001;"PROFISSIONAL";"5";0,414724164724165;0,102564102564103
"389";"30011019001P3";"BIODIVERSIDADE";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"4";0,431509586509586;0,0277777777777778
"390";"30011019002P0";"MEDICINA VETERINÁRIA";"PARTICULAR";"PRIVADA";2008;"ACADÊMICO";"3";0,541591129458777;0,0256410256410256
"391";"30011019003P6";"FARMÁCIA";"PARTICULAR";"PRIVADA";2010;"ACADÊMICO";"3";0,590918803418803;0,0333333333333333
"392";"30011019006P5";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2013;"PROFISSIONAL";"3";0,599961539258414;0,0833333333333333
"393";"31001017004P3";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";1971;"ACADÊMICO";"7";0,420420901286792;0,0185185185185185
"394";"31001017008P9";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";1977;"ACADÊMICO";"7";0,414509946072446;0,12962962962963
"395";"31001017009P5";"QUÍMICA";"FEDERAL";"PÚBLICA";1964;"ACADÊMICO";"5";0,384222072667451;0,0185185185185185
"396";"31001017011P0";"GEOCIÊNCIAS";"FEDERAL";"PÚBLICA";1968;"ACADÊMICO";"5";0,2995517727639;0,00980392156862745
"397";"31001017012P6";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";1963;"ACADÊMICO";"7";0,393500455083619;0,010752688172043
"398";"31001017013P2";"BIOTECNOLOGIA";"FEDERAL";"PÚBLICA";1963;"ACADÊMICO";"6";0,446092757028648;0,444444444444444
"399";"31001017015P5";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";1974;"ACADÊMICO";"5";0,43376260951692;0,196969696969697
"400";"31001017017P8";"CIÊNCIAS BIOLÓGICAS III";"FEDERAL";"PÚBLICA";1965;"ACADÊMICO";"6";0,367469002141194;0,0816326530612245
"401";"31001017024P4";"GEOGRAFIA";"FEDERAL";"PÚBLICA";1972;"ACADÊMICO";"7";0,356342595361108;0,0444444444444444
"402";"31001017027P3";"ENGENHARIAS IV";"FEDERAL";"PÚBLICA";1971;"ACADÊMICO";"7";0,44552701197438;0,0555555555555556
"403";"31001017028P0";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";1967;"ACADÊMICO";"7";0,345222557286941;0,126984126984127
"404";"31001017029P6";"ENGENHARIAS IV";"FEDERAL";"PÚBLICA";1966;"ACADÊMICO";"6";0,328440644969784;0,0261437908496732
"405";"31001017030P4";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";1965;"ACADÊMICO";"7";0,369584135000802;0,0617283950617284
"406";"31001017031P0";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";1967;"ACADÊMICO";"6";0,41341572288542;0,121212121212121
"407";"31001017032P7";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";1967;"ACADÊMICO";"5";0,452745130639867;0,087719298245614
"408";"31001017035P6";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";1967;"ACADÊMICO";"5";0,568118308871694;0,0666666666666667
"409";"31001017036P2";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";1963;"ACADÊMICO";"7";0,320889960636601;0,473684210526316
"410";"31001017037P9";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"6";0,303920017220725;0,134920634920635
"411";"31001017038P5";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";1979;"ACADÊMICO";"4";0,493896046030628;0,0333333333333333
"412";"31001017059P2";"ODONTOLOGIA";"FEDERAL";"PÚBLICA";1960;"ACADÊMICO";"5";0,299159616724272;0,0266666666666667
"413";"31001017072P9";"ARTES / MÚSICA";"FEDERAL";"PÚBLICA";1980;"ACADÊMICO";"4";0,437548320951186;0,159420289855072
"414";"31001017087P6";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";1988;"ACADÊMICO";"7";0,400602475608182;0,0227272727272727
"415";"31001017088P2";"ARQUITETURA, URBANISMO E DESIGN";"FEDERAL";"PÚBLICA";1985;"ACADÊMICO";"5";0,411314106446518;0,0175438596491228
"416";"31001017089P9";"ARTES / MÚSICA";"FEDERAL";"PÚBLICA";1985;"ACADÊMICO";"6";0,504000553709856;0,0119047619047619
"417";"31001017098P8";"PSICOLOGIA";"FEDERAL";"PÚBLICA";1992;"ACADÊMICO";"5";0,330029053421507;0,0196078431372549
"418";"31001017099P4";"FARMÁCIA";"FEDERAL";"PÚBLICA";1991;"ACADÊMICO";"5";0,441262096846386;0,0864197530864197
"419";"31001017100P2";"BIOTECNOLOGIA";"FEDERAL";"PÚBLICA";1993;"ACADÊMICO";"5";0,513414517994739;0,473684210526316
"420";"31001017102P5";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";1991;"ACADÊMICO";"6";0,566727248971567;0,111111111111111
"421";"31001017103P1";"ARQUITETURA, URBANISMO E DESIGN";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"6";0,426304405471072;0,133333333333333
"422";"31001017110P8";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";1997;"ACADÊMICO";"4";0,421438619503283;0,0357142857142857
"423";"31001017112P0";"CIÊNCIA DE ALIMENTOS";"FEDERAL";"PÚBLICA";1999;"ACADÊMICO";"4";0,526160226385636;0,133333333333333
"424";"31001017115P0";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";2008;"PROFISSIONAL";"4";0,496853373245343;0,0344827586206897
"425";"31001017125P5";"ANTROPOLOGIA / ARQUEOLOGIA";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"5";0,492775893770054;0,0555555555555556
"426";"31001017128P4";"MEDICINA III";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"4";0,503756313131313;0,0238095238095238
"427";"31001017132P1";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";2009;"PROFISSIONAL";"3";0,51265186479181;0,148148148148148
"428";"31001017138P0";"COMUNICAÇÃO E INFORMAÇÃO";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"5";0,51039549791294;0,0350877192982456
"429";"31001017139P6";"GEOCIÊNCIAS";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";0,545249962026278;0,111111111111111
"430";"31001017142P7";"ARQUITETURA, URBANISMO E DESIGN";"FEDERAL";"PÚBLICA";2010;"PROFISSIONAL";"3";0,491267798118485;0,0555555555555556
"431";"31001017143P3";"FARMÁCIA";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,553403688367456;0,0289855072463768
"432";"31001017145P6";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"4";0,454331438237688;0,0266666666666667
"433";"31001017149P1";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";2012;"PROFISSIONAL";"4";0,663044028340081;0,282051282051282
"434";"31001017154P5";"FARMÁCIA";"FEDERAL";"PÚBLICA";2013;"PROFISSIONAL";"3";0,543365036231884;0,0634920634920635
"435";"31001017156P8";"ENSINO";"FEDERAL";"PÚBLICA";2014;"PROFISSIONAL";"3";0,534105691056911;0,0666666666666667
"436";"31002013001P0";"QUÍMICA";"FEDERAL";"PÚBLICA";1966;"ACADÊMICO";"4";0,354501906099518;0,0277777777777778
"437";"31002013002P7";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1972;"ACADÊMICO";"6";0,361595584265076;0,05
"438";"31002013010P0";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1989;"ACADÊMICO";"5";0,404692107409499;0,0222222222222222
"439";"31002013011P6";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1993;"ACADÊMICO";"4";0,401448755136982;0,0158730158730159
"440";"31002013014P5";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";2000;"ACADÊMICO";"3";0,482954571671868;0,212121212121212
"441";"31002013015P1";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";2000;"PROFISSIONAL";"3";0,577777777777778;0,145833333333333
"442";"31002013022P8";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"4";0,56650551994302;0,259259259259259
"443";"31002013023P4";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2010;"PROFISSIONAL";"3";0,485595776772247;0,0196078431372549
"444";"31002013026P3";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,638848609120348;0,0238095238095238
"445";"31002013028P6";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"4";0,600027363154751;0,111111111111111
"446";"31002013029P2";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"4";0,383824404761905;0,0476190476190476
"447";"31002013156P4";"ENSINO";"FEDERAL";"PÚBLICA";2015;"PROFISSIONAL";"3";0,582348621906549;0,0256410256410256
"448";"31003010001P0";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";1971;"ACADÊMICO";"5";0,383410598998517;0,0065359477124183
"449";"31003010015P1";"MEDICINA VETERINÁRIA";"FEDERAL";"PÚBLICA";1974;"ACADÊMICO";"4";0,421827796979007;0,0416666666666667
"450";"31003010017P4";"MEDICINA II";"FEDERAL";"PÚBLICA";1980;"ACADÊMICO";"4";0,483801393364363;0,0888888888888889
"451";"31003010019P7";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";1972;"ACADÊMICO";"4";0,421452816638591;0,0793650793650794
"452";"31003010024P0";"MEDICINA VETERINÁRIA";"FEDERAL";"PÚBLICA";1987;"ACADÊMICO";"5";0,355425426077351;0,192982456140351
"453";"31003010027P0";"QUÍMICA";"FEDERAL";"PÚBLICA";1991;"ACADÊMICO";"5";0,326960653332805;0,0425531914893617
"454";"31003010029P2";"GEOCIÊNCIAS";"FEDERAL";"PÚBLICA";1991;"ACADÊMICO";"4";0,45609198033767;0,0138888888888889
"455";"31003010032P3";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"4";0,441314935064935;0,212121212121212
"456";"31003010036P9";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"5";0,30449521663224;0,0701754385964912
"457";"31003010039P8";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";1996;"ACADÊMICO";"4";0,504583893702315;0,0175438596491228
"458";"31003010040P6";"COMUNICAÇÃO E INFORMAÇÃO";"FEDERAL";"PÚBLICA";1997;"ACADÊMICO";"5";0,445960775335775;0,0416666666666667
"459";"31003010044P1";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";1999;"ACADÊMICO";"4";0,410977752276772;0,0111111111111111
"460";"31003010046P4";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"5";0,401034728050172;0,016260162601626
"461";"31003010052P4";"ARQUITETURA, URBANISMO E DESIGN";"FEDERAL";"PÚBLICA";2002;"ACADÊMICO";"4";0,412686792530777;0,0175438596491228
"462";"31003010054P7";"ENGENHARIAS IV";"FEDERAL";"PÚBLICA";2001;"ACADÊMICO";"3";0,424784561680939;0,0277777777777778
"463";"31003010055P3";"ENFERMAGEM";"FEDERAL";"PÚBLICA";2002;"PROFISSIONAL";"3";0,319538617410958;0,384615384615385
"464";"31003010063P6";"COMUNICAÇÃO E INFORMAÇÃO";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"4";0,488918128654971;0,0350877192982456
"465";"31003010067P1";"ENFERMAGEM";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"4";0,332591813217723;0,151515151515152
"466";"31003010068P8";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";0,528021600765159;0,128205128205128
"467";"31003010077P7";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,533188563887093;0,0980392156862745
"468";"31003010079P0";"BIOTECNOLOGIA";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"4";0,441787102772143;0,172413793103448
"469";"31003010083P7";"ENFERMAGEM";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";0,416066246078113;0,435897435897436
"470";"31003010087P2";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";2012;"PROFISSIONAL";"3";0,52865675990676;0,311111111111111
"471";"31003010089P5";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,588495130696037;0,0645161290322581
"472";"31003010090P3";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";0,623766308922559;0,0185185185185185
"473";"31003010091P0";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";0,654897912121051;0,0175438596491228
"474";"31003010092P6";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";2013;"PROFISSIONAL";"3";0,5055161034731;0,0208333333333333
"475";"31003010094P9";"ODONTOLOGIA";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";0,401588273055664;0,0166666666666667
"476";"31003010095P5";"GEOGRAFIA";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";0,492595761422849;0,0196078431372549
"477";"31003010097P8";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"4";0,569517545173467;0,0303030303030303
"478";"31004016004P2";"SAÚDE COLETIVA";"ESTADUAL";"PÚBLICA";1974;"ACADÊMICO";"7";0,432874009188522;0,0520833333333333
"479";"31004016008P8";"ODONTOLOGIA";"ESTADUAL";"PÚBLICA";1982;"ACADÊMICO";"5";0,346961022103545;0,0222222222222222
"480";"31004016013P1";"PSICOLOGIA";"ESTADUAL";"PÚBLICA";1991;"ACADÊMICO";"5";0,407412816481213;0,0416666666666667
"481";"31004016015P4";"DIREITO";"ESTADUAL";"PÚBLICA";1991;"ACADÊMICO";"4";0,296805081092597;0,0043859649122807
"482";"31004016021P4";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";1995;"ACADÊMICO";"5";0,424813563264221;0,491228070175439
"483";"31004016031P0";"ENGENHARIAS I";"ESTADUAL";"PÚBLICA";1999;"PROFISSIONAL";"5";0,540912676220512;0,087719298245614
"484";"31004016034P9";"ENGENHARIAS I";"ESTADUAL";"PÚBLICA";2003;"ACADÊMICO";"4";0,315674603174603;0,0714285714285714
"485";"31004016035P5";"GEOGRAFIA";"ESTADUAL";"PÚBLICA";2002;"ACADÊMICO";"5";0,346539771610399;0,0175438596491228
"486";"31004016039P0";"ARTES / MÚSICA";"ESTADUAL";"PÚBLICA";2005;"ACADÊMICO";"5";0,587722170740667;0,0144927536231884
"487";"31004016040P9";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2005;"ACADÊMICO";"6";0,532745372402692;0,0888888888888889
"488";"31004016041P5";"ARQUITETURA, URBANISMO E DESIGN";"ESTADUAL";"PÚBLICA";2005;"ACADÊMICO";"4";0,55612922705314;0,0625
"489";"31004016042P1";"SAÚDE COLETIVA";"ESTADUAL";"PÚBLICA";2000;"PROFISSIONAL";"4";0,627562830687831;0,037037037037037
"490";"31004016043P8";"ENGENHARIAS IV";"ESTADUAL";"PÚBLICA";2006;"ACADÊMICO";"3";0,476952992236689;0,222222222222222
"491";"31004016044P4";"ENGENHARIAS III";"ESTADUAL";"PÚBLICA";2006;"ACADÊMICO";"4";0,470666722670251;0,361111111111111
"492";"31004016048P0";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ESTADUAL";"PÚBLICA";2006;"ACADÊMICO";"3";0,557548170783465;0,0444444444444444
"493";"31004016049P6";"ENGENHARIAS II";"ESTADUAL";"PÚBLICA";2007;"ACADÊMICO";"3";0,618042452830189;0,25
"494";"31004016053P3";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2008;"ACADÊMICO";"3";0,418293947824155;0,0919540229885057
"495";"31004016054P0";"GEOCIÊNCIAS";"ESTADUAL";"PÚBLICA";2008;"ACADÊMICO";"4";0,536126006136528;0,0196078431372549
"496";"31004016055P6";"BIODIVERSIDADE";"ESTADUAL";"PÚBLICA";2009;"ACADÊMICO";"4";0,389233001194208;0,0444444444444444
"497";"31004016063P9";"ENSINO";"ESTADUAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,580820153264558;0,0476190476190476
"498";"31004016064P5";"ENSINO";"ESTADUAL";"PÚBLICA";2014;"PROFISSIONAL";"4";0,578011656136656;0,0317460317460317
"499";"31004016156P7";"ENGENHARIAS I";"ESTADUAL";"PÚBLICA";2015;"ACADÊMICO";"4";0,585512909709338;0,0909090909090909
"500";"31005012002P6";"ASTRONOMIA / FÍSICA";"PARTICULAR";"PRIVADA";1965;"ACADÊMICO";"6";0,406509392155426;0,0175438596491228
"501";"31005012004P9";"CIÊNCIA DA COMPUTAÇÃO";"PARTICULAR";"PRIVADA";1967;"ACADÊMICO";"7";0,451388888888889;0,217948717948718
"502";"31005012005P5";"QUÍMICA";"PARTICULAR";"PRIVADA";1969;"ACADÊMICO";"5";0,395996077065963;0,0392156862745098
"503";"31005012009P0";"PSICOLOGIA";"PARTICULAR";"PRIVADA";1966;"ACADÊMICO";"5";0,331136535354296;0,0185185185185185
"504";"31005012010P9";"ENGENHARIAS I";"PARTICULAR";"PRIVADA";1965;"ACADÊMICO";"6";0,322422372691465;0,0625
"505";"31005012011P5";"ENGENHARIAS IV";"PARTICULAR";"PRIVADA";1963;"ACADÊMICO";"6";0,42842564583514;0,111111111111111
"506";"31005012012P1";"ENGENHARIAS III";"PARTICULAR";"PRIVADA";1964;"ACADÊMICO";"7";0,393983268216759;0,126984126984127
"507";"31005012014P4";"ENGENHARIAS III";"PARTICULAR";"PRIVADA";1967;"ACADÊMICO";"5";0,571869515619516;0,476190476190476
"508";"31005012021P0";"SERVIÇO SOCIAL";"PARTICULAR";"PRIVADA";1972;"ACADÊMICO";"5";0,529036408993306;0,0333333333333333
"509";"31005012027P9";"ARQUITETURA, URBANISMO E DESIGN";"PARTICULAR";"PRIVADA";1994;"ACADÊMICO";"4";0,509690058612043;0,137254901960784
"510";"31005012028P5";"ENGENHARIAS III";"PARTICULAR";"PRIVADA";1996;"ACADÊMICO";"4";0,703974358974359;0,233333333333333
"511";"31005012032P2";"ENGENHARIAS III";"PARTICULAR";"PRIVADA";2001;"PROFISSIONAL";"5";0,66828373015873;0,533333333333333
"512";"31005012037P4";"LETRAS / LINGUÍSTICA";"PARTICULAR";"PRIVADA";2011;"ACADÊMICO";"5";0,386064078969812;0,0416666666666667
"513";"31005012039P7";"ARQUITETURA, URBANISMO E DESIGN";"PARTICULAR";"PRIVADA";2013;"ACADÊMICO";"3";0,731851851851852;0,0666666666666667
"514";"31018017008P5";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";1994;"PROFISSIONAL";"4";0,530113127240143;0,0833333333333333
"515";"31018017011P6";"SAÚDE COLETIVA";"PARTICULAR";"PRIVADA";2005;"PROFISSIONAL";"4";0,610308441558442;0,0303030303030303
"516";"31018017012P2";"ODONTOLOGIA";"PARTICULAR";"PRIVADA";2010;"ACADÊMICO";"4";0,366066017316017;0,0333333333333333
"517";"31019013004P6";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2013;"PROFISSIONAL";"3";0,630662393162393;0,166666666666667
"518";"31021018001P8";"ENFERMAGEM";"FEDERAL";"PÚBLICA";1982;"ACADÊMICO";"4";0,359620128511371;0,0757575757575758
"519";"31021018002P4";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";1987;"ACADÊMICO";"4";0,534458441470076;0,0666666666666667
"520";"31021018003P0";"ARTES / MÚSICA";"FEDERAL";"PÚBLICA";1991;"ACADÊMICO";"5";0,441566161410801;0,021505376344086
"521";"31021018008P2";"COMUNICAÇÃO E INFORMAÇÃO";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";0,60343253968254;0,0222222222222222
"522";"31021018009P9";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";0,456137520828089;0,0625
"523";"31021018013P6";"ENFERMAGEM";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"4";0,546217868460515;0,0634920634920635
"524";"31021018016P5";"CIÊNCIAS BIOLÓGICAS I";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,603884634387352;0,0208333333333333
"525";"31021018017P1";"CIÊNCIA DE ALIMENTOS";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,562521367521368;0,0769230769230769
"526";"31021018018P8";"COMUNICAÇÃO E INFORMAÇÃO";"FEDERAL";"PÚBLICA";2012;"PROFISSIONAL";"3";0,510381235827664;0,0666666666666667
"527";"31021018019P4";"COMUNICAÇÃO E INFORMAÇÃO";"FEDERAL";"PÚBLICA";2012;"PROFISSIONAL";"3";0,593427128427128;0,727272727272727
"528";"31022014003P7";"MATERIAIS";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";0,476309551341351;0,145833333333333
"529";"31025013004P2";"PSICOLOGIA";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"4";0,400661375661376;0,0238095238095238
"530";"31027016003P9";"CIÊNCIAS AMBIENTAIS";"PARTICULAR";"PRIVADA";2011;"PROFISSIONAL";"3";0,674788279132791;0,194444444444444
"531";"31030017001P3";"ODONTOLOGIA";"PARTICULAR";"PRIVADA";2003;"PROFISSIONAL";"4";0,372237103174603;0,3
