"";"CD_PROGRAMA_IES";"NM_AREA_AVALIACAO";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"FCDo";"FCDi";"CC";"CP";"IMI";"IMI_nDi";"DIF";"PRC_DIF"
"2047";"40006018005P7";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";0,348484848484848;0,263636363636364;0,453989813242784;0,408333333333333;0,368611089674332;0,403602665020322;-0,0349915753459896;-9,49281677252429
"2048";"40006018009P2";"ENGENHARIAS IV";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"4";0,527777777777778;0,571428571428571;0,483928571428571;0,410555555555556;0,498422619047619;0,474087301587302;0,0243353174603175;4,88246651141498
"2049";"40006018010P0";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";0,759259259259259;0,428571428571429;0,572222222222222;0,557142857142857;0,579298941798942;0,629541446208113;-0,0502425044091711;-8,67298397838414
"2050";"40006018011P7";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";2010;"PROFISSIONAL";"3";0,41025641025641;0,657142857142857;0,467113665389527;0,440196078431373;0,493677252805042;0,43918871802577;0,0544885347792718;11,0372788030381
"2051";"40006018012P3";"ENGENHARIAS IV";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";0,208333333333333;0,709677419354839;0,561342592592593;0,361904761904762;0,460314526796382;0,377193562610229;0,0831209641861524;18,0574279861736
"2052";"40006018013P0";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";0,857142857142857;0,578947368421053;0,591134494436381;0,534649122807017;0,640468460701827;0,660975491462085;-0,0205070307602583;-3,20187987676811
"2053";"40006018014P6";"ZOOTECNIA / RECURSOS PESQUEIROS";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,245614035087719;0,5625;0,474537037037037;0,380555555555556;0,415801656920078;0,366902209226771;0,0488994476933073;11,7602820670593
"2054";"40006018015P2";"CIÊNCIA DE ALIMENTOS";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";0,4375;0,666666666666667;0,584659090909091;0,525462962962963;0,55357218013468;0,515874017957351;0,0376981621773288;6,809981341215
"2055";"40006018016P9";"CIÊNCIA DE ALIMENTOS";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,595238095238095;0,56;0,41025641025641;0,483854166666667;0,512337168040293;0,496449557387057;0,0158876106532357;3,10100684555179
"2056";"40006018017P5";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";0,761904761904762;0,4;0,617307692307692;0,500595238095238;0,569951923076923;0,626602564102564;-0,0566506410256411;-9,93954730774639
"2057";"40006018019P8";"ENSINO";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";0,508771929824561;0,490566037735849;0,651190476190476;0,53625;0,546694610937722;0,565404135338346;-0,0187095244006241;-3,4222990361168
"2058";"40006018022P9";"ENGENHARIAS IV";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,515151515151515;0,80952380952381;0,553338001867414;0,384722222222222;0,56568388719124;0,484403913080384;0,0812799741108565;14,3684442762603
"2059";"40006018023P5";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,577777777777778;0,789473684210526;0,548183760683761;0,521666666666667;0,609275472334683;0,549209401709402;0,0600660706252811;9,85860638622361
"2060";"40006018024P1";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";0,488888888888889;0,742857142857143;0,580263157894737;0,470833333333333;0,570710630743525;0,513328460038986;0,0573821707045391;10,0545123243598
"2061";"40006018025P8";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";2013;"PROFISSIONAL";"3";0,404761904761905;0,680851063829787;0,570762175838077;0,448888888888889;0,526316008329665;0,474804323162957;0,0515116851667075;9,78721611189195
"2062";"40006018028P7";"ENSINO";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"4";0,566666666666667;0,451612903225806;0,836309523809524;0,575;0,607397273425499;0,659325396825397;-0,0519281233998976;-8,54928490327952
"2063";"40006018029P3";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";0,583333333333333;0,884615384615385;0,75;0,461111111111111;0,669764957264957;0,598148148148148;0,0716168091168091;10,6928271388313
"2064";"40006018030P1";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";0,777777777777778;0,65625;0,5775;0,453472222222222;0,61625;0,602916666666667;0,0133333333333333;2,16362407031778
"2065";"40006018031P8";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";0,545454545454545;0,769230769230769;0,833333333333333;0,412121212121212;0,640034965034965;0,596969696969697;0,043065268065268;6,72858053355184
"2066";"40006018032P4";"QUÍMICA";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";0,194444444444444;0,764705882352941;0,470945720945721;0,408333333333333;0,45960734526911;0,357907832907833;0,101699512361277;22,1274775975849
"2067";"40006018036P0";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";0,372549019607843;0,680851063829787;0,615151515151515;0,502314814814815;0,54271660335099;0,496671783191391;0,046044820159599;8,48413700176049
"2068";"40006018037P6";"CIÊNCIAS BIOLÓGICAS I";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";0,641025641025641;0,739130434782609;0,576876218323587;0,352380952380952;0,577353311628197;0,52342760391006;0,0539257077181371;9,34015734075568
"2069";"40006018041P3";"ENSINO";"FEDERAL";"PÚBLICA";2015;"PROFISSIONAL";"3";0,25;0,355555555555556;0,716298185941043;0,551190476190476;0,468261054421769;0,50582955404384;-0,037568499622071;-8,02298189595596
"2070";"40006018043P6";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";0,421052631578947;0,738095238095238;0,62609126984127;0,42536231884058;0,552650364589009;0,490835406753599;0,0618149578354099;11,1851835801067
"2071";"40006018171P4";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";0,583333333333333;0,925925925925926;0,833333333333333;0,450757575757576;0,698337542087542;0,622474747474747;0,0758627946127947;10,8633418713274
"2072";"40006018172P0";"ASTRONOMIA / FÍSICA";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";0,350877192982456;0,9;0,716666666666667;0,511842105263158;0,61984649122807;0,526461988304094;0,0933845029239767;15,0657468011086
"2073";"40006018175P0";"MATERIAIS";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";0,277777777777778;0,708333333333333;0,522619047619048;0,559375;0,51702628968254;0,453257275132275;0,0637690145502646;12,3338050352177
"2074";"40014010003P3";"CIÊNCIAS AGRÁRIAS I";"ESTADUAL";"PÚBLICA";2007;"ACADÊMICO";"4";0,462962962962963;0,210526315789474;0,558114035087719;0,75;0,495400828460039;0,590358999350227;-0,0949581708901884;-19,1679475356082
"2075";"40014010004P0";"CIÊNCIAS AGRÁRIAS I";"ESTADUAL";"PÚBLICA";2007;"ACADÊMICO";"4";0,444444444444444;0,321428571428571;0,455165130568356;1;0,555259536610343;0,633203191670934;-0,0779436550605906;-14,0373374830099
"2076";"40014010010P0";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"3";0,733333333333333;0,365384615384615;0,599342105263158;1;0,674515013495277;0,777558479532164;-0,103043466036887;-15,276674940551
"2077";"40014010011P6";"ENSINO";"ESTADUAL";"PÚBLICA";2014;"PROFISSIONAL";"3";0,638888888888889;0,605263157894737;0,638888888888889;0,75;0,658260233918129;0,675925925925926;-0,0176656920077973;-2,68369424393856
"2078";"40015017001P7";"CIÊNCIAS AGRÁRIAS I";"ESTADUAL";"PÚBLICA";1997;"ACADÊMICO";"5";0,607843137254902;0,347457627118644;0,504761904761905;0,541666666666667;0,500432333950529;0,551423902894491;-0,0509915689439617;-10,1895032524023
"2079";"40015017003P0";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";2003;"ACADÊMICO";"4";0,347222222222222;0,21551724137931;0,423878205128205;0,380882352941176;0,341875005417729;0,383994260097201;-0,0421192546794728;-12,3200742996723
"2080";"40015017004P6";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"ESTADUAL";"PÚBLICA";2003;"ACADÊMICO";"5";0,606060606060606;0,35;0,512012012012012;0,408854166666667;0,469231696184821;0,508975594913095;-0,0397438987282738;-8,4699944721167
"2081";"40015017005P2";"FILOSOFIA";"ESTADUAL";"PÚBLICA";2005;"ACADÊMICO";"4";0,3125;0,209677419354839;0,465847578347578;0,409210526315789;0,349308881004552;0,395852701554456;-0,0465438205499043;-13,3245454326991
"2082";"40015017006P9";"ENGENHARIAS II";"ESTADUAL";"PÚBLICA";2006;"ACADÊMICO";"4";0,333333333333333;0,305555555555556;0,443662295836209;0,478205128205128;0,390189078232556;0,418400252458223;-0,028211174225667;-7,23012913468914
"2083";"40015017007P5";"HISTÓRIA";"ESTADUAL";"PÚBLICA";2006;"ACADÊMICO";"4";0,192982456140351;0,191176470588235;0,534848484848485;0,339473684210526;0,314620273946899;0,355768208399787;-0,041147934452888;-13,0786023216777
"2084";"40015017008P1";"EDUCAÇÃO";"ESTADUAL";"PÚBLICA";2007;"ACADÊMICO";"3";0,301587301587302;0,242857142857143;0,470635964912281;0,458333333333333;0,368353435672515;0,410185533277639;-0,0418320976051239;-11,3565107730704
"2085";"40015017009P8";"ZOOTECNIA / RECURSOS PESQUEIROS";"ESTADUAL";"PÚBLICA";2007;"ACADÊMICO";"4";0,357142857142857;0,189189189189189;0,406330128205128;0,288541666666667;0,31030096030096;0,350671550671551;-0,0403705903705904;-13,0101403268089
"2086";"40015017010P6";"GEOGRAFIA";"ESTADUAL";"PÚBLICA";2007;"ACADÊMICO";"4";0,222222222222222;0,28125;0,461004273504274;0,419047619047619;0,345881028693529;0,367424704924705;-0,0215436762311763;-6,22863772336737
"2087";"40015017011P2";"ZOOTECNIA / RECURSOS PESQUEIROS";"ESTADUAL";"PÚBLICA";2008;"ACADÊMICO";"4";0,470588235294118;0,311111111111111;0,544683908045977;0,41;0,434095813612801;0,475090714446698;-0,0409949008338968;-9,44374480203185
"2088";"40015017013P5";"CIÊNCIAS AGRÁRIAS I";"ESTADUAL";"PÚBLICA";2010;"ACADÊMICO";"3";0,555555555555555;0,626506024096386;0,546218487394958;0,442777777777778;0,542764461206169;0,51485060690943;0,0279138542967388;5,14290383616986
"2089";"40015017014P1";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2010;"ACADÊMICO";"4";0,714285714285714;0,402777777777778;0,647727272727273;0,457222222222222;0,555503246753247;0,606411736411736;-0,0509084896584896;-9,16439101950074
"2090";"40015017015P8";"CIÊNCIAS AMBIENTAIS";"ESTADUAL";"PÚBLICA";2010;"ACADÊMICO";"3";0,523809523809524;0,7;0,58525641025641;0,514583333333333;0,580912316849817;0,541216422466423;0,0396958943833944;6,8333711012805
"2091";"40015017016P4";"ENGENHARIAS IV";"ESTADUAL";"PÚBLICA";2010;"ACADÊMICO";"3";0,666666666666667;0,555555555555556;0,916666666666667;0,38030303030303;0,62979797979798;0,654545454545455;-0,0247474747474747;-3,92943063352045
"2092";"40015017017P0";"SOCIOLOGIA";"ESTADUAL";"PÚBLICA";2010;"ACADÊMICO";"3";0,433333333333333;0,487179487179487;0,916666666666667;0,418589743589744;0,563942307692308;0,589529914529915;-0,0255876068376069;-4,53727384673677
"2093";"40015017018P7";"GEOGRAFIA";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,305555555555556;0,689655172413793;0,75;0,552976190476191;0,574546729611385;0,536177248677249;0,0383694809341362;6,67821762036462
"2094";"40015017019P3";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,488888888888889;0,236842105263158;0,461666666666667;0,516228070175439;0,425906432748538;0,488927875243665;-0,0630214424951267;-14,7970158817337
"2095";"40015017020P1";"EDUCAÇÃO";"ESTADUAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,5;0,517241379310345;0,55;0,477380952380952;0,511155582922824;0,509126984126984;0,00202859879584016;0,396865233133225
"2096";"40015017021P8";"FARMÁCIA";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"3";0,595238095238095;0,538461538461538;0,561698717948718;0,644736842105263;0,585033798438404;0,600557885097359;-0,015524086658955;-2,65353671880027
"2097";"40015017022P4";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,763888888888889;0,458333333333333;0,659943181818182;0,400595238095238;0,570690160533911;0,608142436267436;-0,0374522757335258;-6,56262860717403
"2098";"40015017023P0";"CIÊNCIAS AMBIENTAIS";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"3";0,733333333333333;0,63265306122449;0,667892156862745;0,471759259259259;0,626409452669957;0,624328249818446;0,00208120285151103;0,332243206522552
"2099";"40015017024P7";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"3";0,62962962962963;0,6;0,53968253968254;0,452777777777778;0,555522486772487;0,540696649029982;0,0148258377425045;2,66880965136814
"2100";"40015017025P3";"ODONTOLOGIA";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"3";0,444444444444444;0,638888888888889;0,454830711354309;0,435648148148148;0,493453048208948;0,444974434648967;0,0484786135599804;9,82436196025941
"2101";"40015017026P0";"SERVIÇO SOCIAL";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"3";0,564102564102564;0,772727272727273;0,621967654986523;0,487777777777778;0,611643817398534;0,557949332288955;0,0536944851095794;8,77871787177621
"2102";"40015017027P6";"ENSINO";"ESTADUAL";"PÚBLICA";2014;"ACADÊMICO";"3";0,848484848484849;0,666666666666667;0,625;0,425555555555556;0,641426767676768;0,633013468013468;0,00841329966329962;1,3116539700662
"2103";"40015017028P2";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ESTADUAL";"PÚBLICA";2014;"PROFISSIONAL";"3";0,547619047619048;0,452380952380952;0,7;0,335;0,50875;0,527539682539683;-0,0187896825396825;-3,69330369330368
"2104";"40015017029P9";"ECONOMIA";"ESTADUAL";"PÚBLICA";2014;"ACADÊMICO";"3";0,433333333333333;0,954545454545455;0,565217391304348;0,271794871794872;0,556222762744502;0,423448532144184;0,132774230600318;23,8706934511608
"2105";"40015017070P9";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ESTADUAL";"PÚBLICA";2015;"ACADÊMICO";"3";0,538461538461538;0,605263157894737;0,730769230769231;0,382692307692308;0,564296558704453;0,550641025641026;0,0136555330634279;2,41992137871249
"2106";"40015017071P5";"ENFERMAGEM";"ESTADUAL";"PÚBLICA";2015;"ACADÊMICO";"3";0,666666666666667;0,774193548387097;0,75;0,568333333333333;0,689798387096774;0,661666666666667;0,0281317204301076;4,07825256717524
"2107";"40015017170P3";"QUÍMICA";"ESTADUAL";"PÚBLICA";2016;"ACADÊMICO";"3";0,388888888888889;0,6;0,646527777777778;0,541071428571429;0,544122023809524;0,525496031746032;0,0186259920634921;3,42312776334383
"2108";"40020010001P7";"EDUCAÇÃO FÍSICA";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"3";0,58974358974359;0,392857142857143;0,432671957671958;0,581111111111111;0,49909595034595;0,534508886175553;-0,0354129358296024;-7,09541638337394
"2109";"40020010002P3";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"4";0,642857142857143;0,337837837837838;0,512672811059908;0,477380952380952;0,49268718603396;0,544303635432668;-0,0516164493987075;-10,4765154974316
"2110";"40020010003P0";"COMUNICAÇÃO E INFORMAÇÃO";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"4";0,888888888888889;0,44047619047619;0,533862876254181;0,481944444444444;0,586293100015926;0,634898736529171;-0,0486056365132452;-8,29033064041261
"2111";"40022013001P0";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2005;"ACADÊMICO";"4";0,458333333333333;0,254545454545455;0,583333333333333;0,339473684210526;0,408921451355662;0,460380116959064;-0,0514586656034025;-12,5839975948452
"2112";"40022013003P2";"ODONTOLOGIA";"PARTICULAR";"PRIVADA";2008;"PROFISSIONAL";"4";0,388888888888889;0,389830508474576;0,553611111111111;0,557142857142857;0,472368341404358;0,499880952380952;-0,027512610976594;-5,82439773478439
"2113";"40022013007P8";"ODONTOLOGIA";"PARTICULAR";"PRIVADA";2014;"ACADÊMICO";"4";0,388888888888889;0,204545454545455;0,412575366063738;0,495238095238095;0,375311951184044;0,432234116730241;-0,0569221655461966;-15,1666274859132
"2114";"40024016001P2";"ODONTOLOGIA";"PARTICULAR";"PRIVADA";2003;"ACADÊMICO";"4";0,444444444444444;0,0833333333333333;0,91;0,480555555555556;0,479583333333333;0,611666666666667;-0,132083333333333;-27,5412684622068
"2115";"40024016002P9";"CIÊNCIA DE ALIMENTOS";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"3";0,566666666666667;0,793103448275862;0,509665532879819;0,37;0,559858911955587;0,482110733182162;0,077748178773425;13,8871021096817
"2116";"40024016004P1";"EDUCAÇÃO FÍSICA";"PARTICULAR";"PRIVADA";2012;"PROFISSIONAL";"3";0,564102564102564;0,307692307692308;0,52843137254902;0,491666666666667;0,47297322775264;0,52806686777275;-0,0550936400201106;-11,6483633295464
"2117";"40024016005P8";"ENSINO";"PARTICULAR";"PRIVADA";2013;"ACADÊMICO";"3";0,645833333333333;0,361111111111111;0,519047619047619;0,466666666666667;0,498164682539683;0,543849206349206;-0,0456845238095238;-9,17056656377576
"2118";"40028011001P8";"DIREITO";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"3";0,288888888888889;0,254237288135593;0,502508361204013;0,453571428571429;0,374801491699981;0,414989559554777;-0,0401880678547959;-10,7224941054838
"2119";"40028011002P4";"MEDICINA VETERINÁRIA";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"3";0,571428571428572;0,269230769230769;0,472459557985874;0,641025641025641;0,488536134917714;0,561637923480029;-0,0731017885623149;-14,9634353198106
"2120";"40028011003P0";"CIÊNCIAS AGRÁRIAS I";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"4";0,666666666666667;0,575;0,524444444444444;0,541666666666667;0,576944444444444;0,577592592592593;-0,000648148148148175;-0,112341518215379
"2121";"40029018001P4";"DIREITO";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"4";0,375;0,201612903225806;0,4125;0,333333333333333;0,330611559139785;0,373611111111111;-0,0429995519713262;-13,0060643019277
"2122";"40031012001P5";"DIREITO";"ESTADUAL";"PÚBLICA";2001;"ACADÊMICO";"4";0,375;0,4;0,591346153846154;0,479583333333333;0,461482371794872;0,481976495726496;-0,020494123931624;-4,44093321526344
"2123";"40031012002P1";"CIÊNCIAS AGRÁRIAS I";"ESTADUAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,365079365079365;0,540983606557377;0,44103128054741;0,425;0,443023563046038;0,410370215208925;0,0326533478371131;7,37056684132168
"2124";"40037010002P0";"ENSINO";"PARTICULAR";"PRIVADA";2015;"ACADÊMICO";"3";0,784313725490196;0,566666666666667;0,99375;1;0,836182598039216;0,926021241830065;-0,0898386437908497;-10,7439025879652
"2125";"40043010001P0";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";0,759259259259259;0,711538461538462;1;0,368939393939394;0,709934278684279;0,709399551066218;0,000534727618060948;0,0753207211027983
"2126";"40043010004P9";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";0,712121212121212;0,64;0,53858024691358;0,443010752688172;0,583428052930741;0,564570737240988;0,018857315689753;3,23215786334353
"2127";"40043010005P5";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";0,666666666666667;0,696969696969697;1;0,398076923076923;0,690428321678322;0,688247863247863;0,00218045843045855;0,315812425706727
"2128";"40076016001P4";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2014;"ACADÊMICO";"3";0,615384615384615;0,90625;0,563333333333333;0,431770833333333;0,629184695512821;0,536829594017094;0,0923551014957265;14,6785359139182
"2129";"40076016002P0";"ENSINO";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"3";0,729166666666667;0,644444444444444;0,590909090909091;0,444791666666667;0,602327967171717;0,588289141414141;0,0140388257575758;2,33076106751215
"2130";"41001010006P8";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";1969;"ACADÊMICO";"7";0,318181818181818;0,145652173913043;0,484295523452827;0,25;0,299532378886922;0,350825780544882;-0,0512934016579596;-17,1244931344546
"2131";"41001010008P0";"ODONTOLOGIA";"FEDERAL";"PÚBLICA";1971;"ACADÊMICO";"4";0,276190476190476;0,1328125;0,491147741147741;1;0,475037679334554;0,589112739112739;-0,114075059778185;-24,0138971582179
"2132";"41001010009P7";"ENFERMAGEM";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"6";0,2;0,211267605633803;0,543478260869565;1;0,488686466625842;0,581159420289855;-0,092472953664013;-18,9227572235623
"2133";"41001010010P5";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";1978;"ACADÊMICO";"4";0,333333333333333;0,233333333333333;0,550719822812846;0,40047619047619;0,379465669988926;0,428176448874123;-0,0487107788851975;-12,836676078397
"2134";"41001010014P0";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";1971;"ACADÊMICO";"6";0,288888888888889;0,224489795918367;0,443055555555556;1;0,489108560090703;0,577314814814815;-0,0882062547241119;-18,0340852566053
"2135";"41001010020P0";"ASTRONOMIA / FÍSICA";"FEDERAL";"PÚBLICA";1988;"ACADÊMICO";"5";0,222222222222222;0,0612244897959184;0,469809760132341;0,875;0,40706411803762;0,522343994118188;-0,115279876080567;-28,3198324225456
"2136";"41001010022P3";"QUÍMICA";"FEDERAL";"PÚBLICA";1971;"ACADÊMICO";"7";0,259259259259259;0,106796116504854;0,411886724386724;0,166666666666667;0,236152191704376;0,27927088343755;-0,0431186917331739;-18,2588573165357
"2137";"41001010025P2";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";1992;"ACADÊMICO";"4";0,32183908045977;0,140625;0,605222734254992;1;0,516921703678691;0,642353938238254;-0,125432234559564;-24,2652288861003
"2138";"41001010027P5";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"4";0,421052631578947;0,382352941176471;0,485732009925558;0,25;0,384784395670244;0,385594880501502;-0,000810484831257841;-0,210633497713981
"2139";"41001010031P2";"MATERIAIS";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"6";0,516666666666667;0,273255813953488;0,503564814814815;0,75;0,510871823858742;0,590077160493827;-0,0792053366350848;-15,5039547957112
"2140";"41001010033P5";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"5";0,611111111111111;0,231578947368421;0,506759259259259;0,25;0,399862329434698;0,455956790123457;-0,056094460688759;-14,0284434315336
"2141";"41001010035P8";"BIOTECNOLOGIA";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"5";0,506666666666667;0,459459459459459;0,498581560283688;1;0,616176921602454;0,668416075650118;-0,0522391540476647;-8,47794719604387
"2142";"41001010047P6";"SERVIÇO SOCIAL";"FEDERAL";"PÚBLICA";2001;"ACADÊMICO";"4";0,350877192982456;0,21;0,466575091575092;1;0,506863071139387;0,605817428185849;-0,0989543570464623;-19,522897342673
"2143";"41001010050P7";"ENSINO";"FEDERAL";"PÚBLICA";2002;"ACADÊMICO";"6";0,333333333333333;0,303370786516854;0,3776866359447;0,5;0,378597688948722;0,403673323092678;-0,025075634143956;-6,62329297719307
"2144";"41001010054P2";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";2004;"ACADÊMICO";"4";0,377777777777778;0,1875;0,483646616541353;0,75;0,449731098579783;0,537141464773044;-0,0874103661932609;-19,4361400555346
"2145";"41001010055P9";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2004;"ACADÊMICO";"5";0,520833333333333;0,317857142857143;0,648138898138898;0,8125;0,574832343582344;0,660490743824077;-0,0856584002417335;-14,901457998677
"2146";"41001010064P8";"ARQUITETURA, URBANISMO E DESIGN";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";0,740740740740741;0,414634146341463;0,502083333333333;0,5;0,539364555103884;0,580941358024691;-0,041576802920807;-7,70847889935947
"2147";"41001010069P0";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"5";0,541666666666667;0,407894736842105;0,529356060606061;0,25;0,432229366028708;0,440340909090909;-0,00811154306220091;-1,87667560321715
"2148";"41001010070P8";"MEDICINA I";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";0,533333333333333;0,519230769230769;0,508333333333333;1;0,640224358974359;0,680555555555555;-0,0403311965811965;-6,29954109303295
"2149";"41001010086P1";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2012;"PROFISSIONAL";"4";0,666666666666667;0,735294117647059;0,826851851851852;1;0,807203159041394;0,831172839506173;-0,0239696804647787;-2,96947307456579
"2150";"41001010087P8";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";0,6;0,646341463414634;0,928571428571429;0,25;0,606228222996516;0,592857142857143;0,0133710801393728;2,20561821969969
"2151";"41001010088P4";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";0,402777777777778;0,605769230769231;0,674489795918367;1;0,670759201116344;0,692422524565382;-0,0216633234490379;-3,22967220024468
"2152";"41002016001P9";"ENGENHARIAS II";"ESTADUAL";"PÚBLICA";1995;"ACADÊMICO";"3";0,604166666666667;0,276923076923077;0,472630718954248;0,410984848484848;0,44117632775721;0,495927411368588;-0,0547510836113777;-12,4102496364013
"2153";"41002016003P1";"CIÊNCIAS AGRÁRIAS I";"ESTADUAL";"PÚBLICA";1997;"ACADÊMICO";"5";0,256410256410256;0,261904761904762;0,4125;0,428571428571429;0,339846611721612;0,365827228327228;-0,0259806166056167;-7,64480671853775
"2154";"41002016004P8";"EDUCAÇÃO FÍSICA";"ESTADUAL";"PÚBLICA";1997;"ACADÊMICO";"4";0,5;0,136363636363636;0,422181991318983;0,604487179487179;0,41575820179245;0,508889723602054;-0,0931315218096045;-22,4004051893838
"2155";"41002016005P4";"ARTES / MÚSICA";"ESTADUAL";"PÚBLICA";2002;"ACADÊMICO";"5";0,755555555555556;0,283582089552239;0,588235294117647;0,361764705882353;0,497284411276949;0,568518518518519;-0,07123410724157;-14,3246210068504
