"";"CD_PROGRAMA_IES";"NM_AREA_AVALIACAO";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"QFDPD";"QFDPM";"QFDPG";"QPPP";"DFDDo";"DFDM";"DFDG";"FCDo"
"863";"28001010047P9";"NUTRIÇÃO";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"4";9;10;5;18;0,5;0,555555555555556;0,277777777777778;0,444444444444444
"864";"28001010048P5";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"4";13;10;11;18;0,722222222222222;0,555555555555556;0,611111111111111;0,62962962962963
"865";"28001010049P1";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"4";16;17;17;28;0,571428571428571;0,607142857142857;0,607142857142857;0,595238095238095
"866";"28001010051P6";"SAÚDE COLETIVA";"FEDERAL";"PÚBLICA";2001;"PROFISSIONAL";"5";11;11;15;39;0,282051282051282;0,282051282051282;0,384615384615385;0,316239316239316
"867";"28001010052P2";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";1998;"PROFISSIONAL";"4";10;7;13;21;0,476190476190476;0,333333333333333;0,619047619047619;0,476190476190476
"868";"28001010053P9";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";13;13;11;19;0,684210526315789;0,684210526315789;0,578947368421053;0,649122807017544
"869";"28001010054P5";"ARTES / MÚSICA";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"3";7;8;13;17;0,411764705882353;0,470588235294118;0,764705882352941;0,549019607843137
"870";"28001010055P1";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2006;"PROFISSIONAL";"4";12;4;12;20;0,6;0,2;0,6;0,466666666666667
"871";"28001010056P8";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";11;14;13;18;0,611111111111111;0,777777777777778;0,722222222222222;0,703703703703704
"872";"28001010057P4";"CIÊNCIA DE ALIMENTOS";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"3";11;11;12;15;0,733333333333333;0,733333333333333;0,8;0,755555555555556
"873";"28001010058P0";"ANTROPOLOGIA / ARQUEOLOGIA";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";6;11;12;17;0,352941176470588;0,647058823529412;0,705882352941177;0,568627450980392
"874";"28001010059P7";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"3";4;4;3;12;0,333333333333333;0,333333333333333;0,25;0,305555555555556
"875";"28001010060P5";"SAÚDE COLETIVA";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"3";9;8;8;14;0,642857142857143;0,571428571428571;0,571428571428571;0,595238095238095
"876";"28001010061P1";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";4;4;4;6;0,666666666666667;0,666666666666667;0,666666666666667;0,666666666666667
"877";"28001010062P8";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"5";9;7;5;19;0,473684210526316;0,368421052631579;0,263157894736842;0,368421052631579
"878";"28001010063P4";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"3";4;4;3;8;0,5;0,5;0,375;0,458333333333333
"879";"28001010064P0";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";16;17;19;23;0,695652173913043;0,739130434782609;0,826086956521739;0,753623188405797
"880";"28001010065P7";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";12;12;6;24;0,5;0,5;0,25;0,416666666666667
"881";"28001010067P0";"FARMÁCIA";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";13;10;7;15;0,866666666666667;0,666666666666667;0,466666666666667;0,666666666666667
"882";"28001010071P7";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";2009;"PROFISSIONAL";"5";9;10;5;18;0,5;0,555555555555556;0,277777777777778;0,444444444444444
"883";"28001010072P3";"MEDICINA I";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"5";8;8;6;21;0,380952380952381;0,380952380952381;0,285714285714286;0,349206349206349
"884";"28001010073P0";"GEOCIÊNCIAS";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"4";14;13;12;21;0,666666666666667;0,619047619047619;0,571428571428571;0,619047619047619
"885";"28001010075P2";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"4";10;6;9;26;0,384615384615385;0,230769230769231;0,346153846153846;0,320512820512821
"886";"28001010076P9";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";14;13;9;15;0,933333333333333;0,866666666666667;0,6;0,8
"887";"28001010077P5";"ARQUITETURA, URBANISMO E DESIGN";"FEDERAL";"PÚBLICA";2010;"PROFISSIONAL";"4";5;3;6;20;0,25;0,15;0,3;0,233333333333333
"888";"28001010078P1";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"4";11;14;7;36;0,305555555555556;0,388888888888889;0,194444444444444;0,296296296296296
"889";"28001010079P8";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"5";14;7;7;34;0,411764705882353;0,205882352941176;0,205882352941176;0,274509803921569
"890";"28001010080P6";"BIOTECNOLOGIA";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"4";16;14;12;19;0,842105263157895;0,736842105263158;0,631578947368421;0,736842105263158
"891";"28001010081P2";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"4";3;1;4;25;0,12;0,04;0,16;0,106666666666667
"892";"28001010082P9";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";15;14;5;20;0,75;0,7;0,25;0,566666666666667
"893";"28001010083P5";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";10;6;12;15;0,666666666666667;0,4;0,8;0,622222222222222
"894";"28001010084P1";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";8;9;4;11;0,727272727272727;0,818181818181818;0,363636363636364;0,636363636363636
"895";"28001010085P8";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";13;12;21;22;0,590909090909091;0,545454545454545;0,954545454545455;0,696969696969697
"896";"28001010087P0";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";7;6;5;12;0,583333333333333;0,5;0,416666666666667;0,5
"897";"28001010088P7";"ZOOTECNIA / RECURSOS PESQUEIROS";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"4";7;8;4;22;0,318181818181818;0,363636363636364;0,181818181818182;0,287878787878788
"898";"28001010089P3";"CIÊNCIAS BIOLÓGICAS I";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";10;12;8;14;0,714285714285714;0,857142857142857;0,571428571428571;0,714285714285714
"899";"28001010091P8";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";2013;"PROFISSIONAL";"3";5;3;13;17;0,294117647058824;0,176470588235294;0,764705882352941;0,411764705882353
"900";"28001010092P4";"ARTES / MÚSICA";"FEDERAL";"PÚBLICA";2013;"PROFISSIONAL";"3";5;7;7;16;0,3125;0,4375;0,4375;0,395833333333333
"901";"28001010093P0";"COMUNICAÇÃO E INFORMAÇÃO";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";8;9;10;11;0,727272727272727;0,818181818181818;0,909090909090909;0,818181818181818
"902";"28001010094P7";"CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";8;7;7;12;0,666666666666667;0,583333333333333;0,583333333333333;0,611111111111111
"903";"28001010095P3";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"4";11;9;9;29;0,379310344827586;0,310344827586207;0,310344827586207;0,333333333333333
"904";"28001010170P5";"SAÚDE COLETIVA";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";5;9;10;14;0,357142857142857;0,642857142857143;0,714285714285714;0,571428571428572
"905";"28001010171P1";"CIÊNCIAS BIOLÓGICAS III";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";10;9;7;16;0,625;0,5625;0,4375;0,541666666666667
"906";"28001010172P8";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"4";11;10;7;16;0,6875;0,625;0,4375;0,583333333333333
"907";"28002016002P8";"BIODIVERSIDADE";"ESTADUAL";"PÚBLICA";2000;"ACADÊMICO";"5";7;7;4;20;0,35;0,35;0,2;0,3
"908";"28002016003P4";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";2000;"ACADÊMICO";"3";7;4;4;14;0,5;0,285714285714286;0,285714285714286;0,357142857142857
"909";"28002016004P0";"SAÚDE COLETIVA";"ESTADUAL";"PÚBLICA";2003;"ACADÊMICO";"4";12;8;7;18;0,666666666666667;0,444444444444444;0,388888888888889;0,5
"910";"28002016005P7";"CIÊNCIAS AMBIENTAIS";"ESTADUAL";"PÚBLICA";2006;"ACADÊMICO";"3";13;14;9;20;0,65;0,7;0,45;0,6
"911";"28002016006P3";"BIOTECNOLOGIA";"ESTADUAL";"PÚBLICA";2005;"ACADÊMICO";"4";13;11;11;17;0,764705882352941;0,647058823529412;0,647058823529412;0,686274509803921
"912";"28002016007P0";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2006;"ACADÊMICO";"3";9;9;12;15;0,6;0,6;0,8;0,666666666666667
"913";"28002016008P6";"ENGENHARIAS I";"ESTADUAL";"PÚBLICA";2006;"ACADÊMICO";"3";6;8;5;14;0,428571428571429;0,571428571428571;0,357142857142857;0,452380952380952
"914";"28002016009P2";"HISTÓRIA";"ESTADUAL";"PÚBLICA";2007;"ACADÊMICO";"3";3;5;5;16;0,1875;0,3125;0,3125;0,270833333333333
"915";"28002016010P0";"CIÊNCIAS AGRÁRIAS I";"ESTADUAL";"PÚBLICA";2007;"ACADÊMICO";"4";10;8;6;15;0,666666666666667;0,533333333333333;0,4;0,533333333333333
"916";"28002016011P7";"BIODIVERSIDADE";"ESTADUAL";"PÚBLICA";2008;"ACADÊMICO";"4";6;10;5;17;0,352941176470588;0,588235294117647;0,294117647058824;0,411764705882353
"917";"28002016012P3";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";2010;"ACADÊMICO";"3";6;4;5;13;0,461538461538462;0,307692307692308;0,384615384615385;0,384615384615385
"918";"28002016013P0";"ENFERMAGEM";"ESTADUAL";"PÚBLICA";2012;"PROFISSIONAL";"3";4;5;2;20;0,2;0,25;0,1;0,183333333333333
"919";"28002016014P6";"SAÚDE COLETIVA";"ESTADUAL";"PÚBLICA";2011;"PROFISSIONAL";"3";10;6;8;23;0,434782608695652;0,260869565217391;0,347826086956522;0,347826086956522
"920";"28002016015P2";"EDUCAÇÃO";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"3";6;12;13;22;0,272727272727273;0,545454545454545;0,590909090909091;0,46969696969697
"921";"28002016016P9";"GEOGRAFIA";"ESTADUAL";"PÚBLICA";2013;"PROFISSIONAL";"3";10;9;7;14;0,714285714285714;0,642857142857143;0,5;0,619047619047619
"922";"28002016017P5";"ENSINO";"ESTADUAL";"PÚBLICA";2013;"PROFISSIONAL";"3";7;4;5;12;0,583333333333333;0,333333333333333;0,416666666666667;0,444444444444444
"923";"28002016018P1";"FARMÁCIA";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"3";5;7;8;10;0,5;0,7;0,8;0,666666666666667
"924";"28002016019P8";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"3";10;6;13;18;0,555555555555556;0,333333333333333;0,722222222222222;0,537037037037037
"925";"28003012002P4";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"PARTICULAR";"PRIVADA";2005;"ACADÊMICO";"4";7;8;9;10;0,7;0,8;0,9;0,8
"926";"28003012003P0";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"4";8;9;9;12;0,666666666666667;0,75;0,75;0,722222222222222
"927";"28003012004P7";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"5";10;10;11;12;0,833333333333333;0,833333333333333;0,916666666666667;0,861111111111111
"928";"28003012005P3";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"PARTICULAR";"PRIVADA";2007;"PROFISSIONAL";"3";8;8;8;9;0,888888888888889;0,888888888888889;0,888888888888889;0,888888888888889
"929";"28005015001P0";"EDUCAÇÃO";"ESTADUAL";"PÚBLICA";2001;"ACADÊMICO";"4";15;14;14;30;0,5;0,466666666666667;0,466666666666667;0,477777777777778
"930";"28005015003P3";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";2006;"ACADÊMICO";"3";6;8;5;17;0,352941176470588;0,470588235294118;0,294117647058824;0,372549019607843
"931";"28005015004P0";"QUÍMICA";"ESTADUAL";"PÚBLICA";2006;"ACADÊMICO";"3";2;4;4;11;0,181818181818182;0,363636363636364;0,363636363636364;0,303030303030303
"932";"28005015005P6";"CIÊNCIAS AGRÁRIAS I";"ESTADUAL";"PÚBLICA";2006;"ACADÊMICO";"3";10;8;4;14;0,714285714285714;0,571428571428571;0,285714285714286;0,523809523809524
"933";"28005015007P9";"HISTÓRIA";"ESTADUAL";"PÚBLICA";2007;"ACADÊMICO";"3";4;3;3;12;0,333333333333333;0,25;0,25;0,277777777777778
"934";"28005015008P5";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";2009;"ACADÊMICO";"3";16;14;6;21;0,761904761904762;0,666666666666667;0,285714285714286;0,571428571428571
"935";"28005015009P1";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2010;"ACADÊMICO";"3";15;16;11;17;0,882352941176471;0,941176470588235;0,647058823529412;0,823529411764706
"936";"28005015010P0";"BIODIVERSIDADE";"ESTADUAL";"PÚBLICA";2010;"ACADÊMICO";"3";5;6;4;12;0,416666666666667;0,5;0,333333333333333;0,416666666666667
"937";"28005015011P6";"EDUCAÇÃO";"ESTADUAL";"PÚBLICA";2011;"PROFISSIONAL";"3";14;15;21;24;0,583333333333333;0,625;0,875;0,694444444444445
"938";"28005015012P2";"EDUCAÇÃO";"ESTADUAL";"PÚBLICA";2013;"PROFISSIONAL";"3";7;11;16;21;0,333333333333333;0,523809523809524;0,761904761904762;0,53968253968254
"939";"28005015013P9";"ENSINO";"ESTADUAL";"PÚBLICA";2014;"ACADÊMICO";"3";12;9;9;14;0,857142857142857;0,642857142857143;0,642857142857143;0,714285714285714
"940";"28005015014P5";"EDUCAÇÃO";"ESTADUAL";"PÚBLICA";2014;"PROFISSIONAL";"3";8;14;9;18;0,444444444444444;0,777777777777778;0,5;0,574074074074074
"941";"28005015070P2";"HISTÓRIA";"ESTADUAL";"PÚBLICA";2016;"ACADÊMICO";"3";3;4;6;11;0,272727272727273;0,363636363636364;0,545454545454545;0,393939393939394
"942";"28005015071P9";NA;NA;NA;NA;NA;NA;10;8;8;17;0,588235294117647;0,470588235294118;0,470588235294118;0,509803921568627
"943";"28005015073P1";NA;NA;NA;NA;NA;NA;10;11;10;14;0,714285714285714;0,785714285714286;0,714285714285714;0,738095238095238
"944";"28006011001P7";"CIÊNCIAS AGRÁRIAS I";"ESTADUAL";"PÚBLICA";2002;"ACADÊMICO";"4";9;8;5;16;0,5625;0,5;0,3125;0,458333333333333
"945";"28006011002P3";"ZOOTECNIA / RECURSOS PESQUEIROS";"ESTADUAL";"PÚBLICA";2003;"ACADÊMICO";"4";8;7;6;17;0,470588235294118;0,411764705882353;0,352941176470588;0,411764705882353
"946";"28006011003P0";"QUÍMICA";"ESTADUAL";"PÚBLICA";2005;"ACADÊMICO";"3";9;9;10;20;0,45;0,45;0,5;0,466666666666667
"947";"28006011004P6";"CIÊNCIA DE ALIMENTOS";"ESTADUAL";"PÚBLICA";2006;"ACADÊMICO";"4";7;7;10;13;0,538461538461538;0,538461538461538;0,769230769230769;0,615384615384615
"948";"28006011005P2";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2008;"ACADÊMICO";"5";13;13;12;22;0,590909090909091;0,590909090909091;0,545454545454545;0,575757575757576
"949";"28006011007P5";"ENFERMAGEM";"ESTADUAL";"PÚBLICA";2009;"ACADÊMICO";"4";10;10;9;18;0,555555555555556;0,555555555555556;0,5;0,537037037037037
"950";"28006011008P1";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";2010;"ACADÊMICO";"3";15;15;9;22;0,681818181818182;0,681818181818182;0,409090909090909;0,590909090909091
"951";"28006011009P8";"BIODIVERSIDADE";"ESTADUAL";"PÚBLICA";2010;"ACADÊMICO";"3";9;8;6;15;0,6;0,533333333333333;0,4;0,511111111111111
"952";"28006011010P6";"ENSINO";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"3";12;10;10;19;0,631578947368421;0,526315789473684;0,526315789473684;0,56140350877193
"953";"28006011011P2";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"3";4;6;3;18;0,222222222222222;0,333333333333333;0,166666666666667;0,240740740740741
"954";"28006011012P9";"CIÊNCIAS AMBIENTAIS";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"3";13;12;13;18;0,722222222222222;0,666666666666667;0,722222222222222;0,703703703703704
"955";"28006011013P5";"EDUCAÇÃO";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"3";8;9;8;19;0,421052631578947;0,473684210526316;0,421052631578947;0,43859649122807
"956";"28006011014P1";"CIÊNCIAS AGRÁRIAS I";"ESTADUAL";"PÚBLICA";2014;"ACADÊMICO";"3";9;7;3;10;0,9;0,7;0,3;0,633333333333333
"957";"28006011015P8";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2014;"ACADÊMICO";"3";11;11;15;17;0,647058823529412;0,647058823529412;0,882352941176471;0,725490196078431
"958";"28006011170P3";"GEOGRAFIA";"ESTADUAL";"PÚBLICA";2016;"ACADÊMICO";"3";3;6;2;11;0,272727272727273;0,545454545454545;0,181818181818182;0,333333333333333
"959";"28006011171P0";"ENSINO";"ESTADUAL";"PÚBLICA";2016;"ACADÊMICO";"3";13;10;15;20;0,65;0,5;0,75;0,633333333333333
"960";"28007018001P3";"CIÊNCIAS AMBIENTAIS";"ESTADUAL";"PÚBLICA";1998;"ACADÊMICO";"3";12;12;10;15;0,8;0,8;0,666666666666667;0,755555555555556
"961";"28007018003P6";"CIÊNCIAS AGRÁRIAS I";"ESTADUAL";"PÚBLICA";2002;"ACADÊMICO";"5";12;8;5;17;0,705882352941177;0,470588235294118;0,294117647058824;0,490196078431373
"962";"28007018004P2";"BIODIVERSIDADE";"ESTADUAL";"PÚBLICA";2003;"ACADÊMICO";"4";12;13;6;19;0,631578947368421;0,684210526315789;0,315789473684211;0,543859649122807
"963";"28007018005P9";"CIÊNCIAS AGRÁRIAS I";"ESTADUAL";"PÚBLICA";2004;"ACADÊMICO";"4";11;11;7;22;0,5;0,5;0,318181818181818;0,439393939393939
"964";"28007018006P5";"BIODIVERSIDADE";"ESTADUAL";"PÚBLICA";2004;"ACADÊMICO";"3";12;10;2;14;0,857142857142857;0,714285714285714;0,142857142857143;0,571428571428571
"965";"28007018007P1";"MEDICINA VETERINÁRIA";"ESTADUAL";"PÚBLICA";2007;"ACADÊMICO";"4";8;7;7;18;0,444444444444444;0,388888888888889;0,388888888888889;0,407407407407407
"966";"28007018008P8";"CIÊNCIAS BIOLÓGICAS I";"ESTADUAL";"PÚBLICA";2008;"ACADÊMICO";"4";8;6;7;14;0,571428571428571;0,428571428571429;0,5;0,5
"967";"28007018009P4";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";2008;"ACADÊMICO";"4";8;7;10;17;0,470588235294118;0,411764705882353;0,588235294117647;0,490196078431373
"968";"28007018010P2";"ASTRONOMIA / FÍSICA";"ESTADUAL";"PÚBLICA";2008;"ACADÊMICO";"3";6;5;7;11;0,545454545454545;0,454545454545455;0,636363636363636;0,545454545454545
"969";"28007018011P9";"BIODIVERSIDADE";"ESTADUAL";"PÚBLICA";2009;"ACADÊMICO";"4";13;11;7;19;0,684210526315789;0,578947368421053;0,368421052631579;0,543859649122807
"970";"28007018012P5";"MATERIAIS";"ESTADUAL";"PÚBLICA";2010;"ACADÊMICO";"3";10;9;6;13;0,769230769230769;0,692307692307692;0,461538461538462;0,641025641025641
"971";"28007018013P1";"BIODIVERSIDADE";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"3";12;11;6;15;0,8;0,733333333333333;0,4;0,644444444444444
"972";"28007018014P8";"ENSINO";"ESTADUAL";"PÚBLICA";2012;"ACADÊMICO";"3";6;5;5;11;0,545454545454545;0,454545454545455;0,454545454545455;0,484848484848485
"973";"28007018015P4";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"3";14;12;8;16;0,875;0,75;0,5;0,708333333333333
"974";"28007018016P0";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"3";10;9;10;15;0,666666666666667;0,6;0,666666666666667;0,644444444444444
"975";"28007018017P7";"EDUCAÇÃO";"ESTADUAL";"PÚBLICA";2013;"PROFISSIONAL";"3";4;5;10;13;0,307692307692308;0,384615384615385;0,769230769230769;0,487179487179487
"976";"28007018018P3";"ENSINO";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"3";5;5;5;11;0,454545454545455;0,454545454545455;0,454545454545455;0,454545454545455
"977";"28007018019P0";"QUÍMICA";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"3";5;3;3;12;0,416666666666667;0,25;0,25;0,305555555555556
"978";"28007018075P7";"MEDICINA II";"ESTADUAL";"PÚBLICA";2015;"ACADÊMICO";"3";13;12;8;15;0,866666666666667;0,8;0,533333333333333;0,733333333333333
"979";"28008014002P6";"MEDICINA I";"PARTICULAR";"PRIVADA";2000;"ACADÊMICO";"4";9;6;4;20;0,45;0,3;0,2;0,316666666666667
"980";"28008014003P2";"ODONTOLOGIA";"PARTICULAR";"PRIVADA";2006;"PROFISSIONAL";"3";5;4;3;11;0,454545454545455;0,363636363636364;0,272727272727273;0,363636363636364
"981";"28008014004P9";"MEDICINA II";"PARTICULAR";"PRIVADA";2012;"ACADÊMICO";"3";9;6;5;15;0,6;0,4;0,333333333333333;0,444444444444444
"982";"28013018003P2";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2000;"PROFISSIONAL";"3";8;8;9;10;0,8;0,8;0,9;0,833333333333333
"983";"28013018004P9";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2000;"ACADÊMICO";"3";8;6;10;12;0,666666666666667;0,5;0,833333333333333;0,666666666666667
"984";"28013018062P9";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2015;"PROFISSIONAL";"4";8;9;15;15;0,533333333333333;0,6;1;0,711111111111111
"985";"28022017001P5";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1979;"ACADÊMICO";"5";11;13;6;17;0,647058823529412;0,764705882352941;0,352941176470588;0,588235294117647
"986";"28022017002P1";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";7;9;7;12;0,583333333333333;0,75;0,583333333333333;0,638888888888889
"987";"28022017003P8";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";10;10;4;17;0,588235294117647;0,588235294117647;0,235294117647059;0,470588235294118
"988";"28022017004P4";"ZOOTECNIA / RECURSOS PESQUEIROS";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";8;8;4;12;0,666666666666667;0,666666666666667;0,333333333333333;0,555555555555555
"989";"28022017005P0";"SOCIOLOGIA";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";9;6;8;13;0,692307692307692;0,461538461538462;0,615384615384615;0,58974358974359
"990";"28022017006P7";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";8;8;6;12;0,666666666666667;0,666666666666667;0,5;0,611111111111111
"991";"28022017007P3";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2010;"PROFISSIONAL";"3";12;11;5;15;0,8;0,733333333333333;0,333333333333333;0,622222222222222
"992";"28022017008P0";"CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";12;11;9;13;0,923076923076923;0,846153846153846;0,692307692307692;0,820512820512821
"993";"28022017009P6";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"4";8;6;4;11;0,727272727272727;0,545454545454545;0,363636363636364;0,545454545454545
"994";"28022017010P4";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";2013;"PROFISSIONAL";"3";5;7;8;11;0,454545454545455;0,636363636363636;0,727272727272727;0,606060606060606
"995";"28022017011P0";"HISTÓRIA";"FEDERAL";"PÚBLICA";2014;"PROFISSIONAL";"3";8;6;7;20;0,4;0,3;0,35;0,35
"996";"28022017012P7";NA;NA;NA;NA;NA;NA;7;5;8;12;0,583333333333333;0,416666666666667;0,666666666666667;0,555555555555555
"997";"28023013001P1";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2008;"PROFISSIONAL";"4";14;13;11;18;0,777777777777778;0,722222222222222;0,611111111111111;0,703703703703704
"998";"28023013002P8";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2008;"ACADÊMICO";"4";14;13;11;15;0,933333333333333;0,866666666666667;0,733333333333333;0,844444444444444
"999";"28023013065P0";NA;NA;NA;NA;NA;NA;14;14;11;20;0,7;0,7;0,55;0,65
"1000";"28024010001P1";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2007;"PROFISSIONAL";"3";11;11;14;14;0,785714285714286;0,785714285714286;1;0,857142857142857
"1001";"28048016001P7";"CIÊNCIAS AMBIENTAIS";"PARTICULAR";"PRIVADA";2013;"PROFISSIONAL";"3";17;16;13;23;0,739130434782609;0,695652173913043;0,565217391304348;0,666666666666667
"1002";"28049012001P3";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";11;11;7;15;0,733333333333333;0,733333333333333;0,466666666666667;0,644444444444444
"1003";"28049012002P0";"QUÍMICA";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";5;4;5;16;0,3125;0,25;0,3125;0,291666666666667
"1004";"29007003002P7";NA;NA;NA;NA;NA;NA;17;17;15;22;0,772727272727273;0,772727272727273;0,681818181818182;0,742424242424242
"1005";"29007003003P3";NA;NA;NA;NA;NA;NA;20;19;12;20;1;0,95;0,6;0,85
"1006";"29007003004P0";NA;NA;NA;NA;NA;NA;9;8;7;12;0,75;0,666666666666667;0,583333333333333;0,666666666666667
