"";"cod_programa";"IMI";"IPT"
"512";"31004016035P5";0,393425577833473;0,0175438596491228
"513";"31004016039P0";0,608898378191856;0,0144927536231884
"514";"31004016040P9";0,598114787581699;0,0888888888888889
"515";"31004016041P5";0,571977124183007;0,0625
"516";"31004016042P1";0,503417107583774;0,037037037037037
"517";"31004016043P8";0,436939303386672;0,222222222222222
"518";"31004016044P4";0,525405092592592;0,361111111111111
"519";"31004016048P0";0,674891067538126;0,0444444444444444
"520";"31004016049P6";0,605306603773585;0,25
"521";"31004016053P3";0,493850384662166;0,0919540229885057
"522";"31004016054P0";0,486840202306546;0,0196078431372549
"523";"31004016055P6";0,42806824401652;0,0444444444444444
"524";"31004016063P9";0,584845419649341;0,0476190476190476
"525";"31004016064P5";0,632936507936508;0,0317460317460317
"526";"31004016156P7";0,568239939073272;0,0909090909090909
"527";"31005012002P6";0,478794132069304;0,0175438596491228
"528";"31005012004P9";0,519431494431494;0,217948717948718
"529";"31005012005P5";0,46306494246631;0,0392156862745098
"530";"31005012009P0";0,39299217372134;0,0185185185185185
"531";"31005012010P9";0,373033195448437;0,0625
"532";"31005012011P5";0,513322488097647;0,111111111111111
"533";"31005012012P1";0,459273288439955;0,126984126984127
"534";"31005012014P4";0,693422986478542;0,476190476190476
"535";"31005012021P0";0,701374953548867;0,0333333333333333
"536";"31005012027P9";0,610515496521189;0,137254901960784
"537";"31005012028P5";0,682222222222222;0,233333333333333
"538";"31005012032P2";0,679404761904762;0,533333333333333
"539";"31005012037P4";0,414740896358543;0,0416666666666667
"540";"31005012039P7";0,712222222222222;0,0666666666666667
"541";"31010016027P9";0,453847176700592;0,017921146953405
"542";"31018017008P5";0,625551994301994;0,0833333333333333
"543";"31018017011P6";0,713744588744589;0,0303030303030303
"544";"31018017012P2";0,42459595959596;0,0333333333333333
"545";"31019013004P6";0,603846153846154;0,166666666666667
"546";"31021018001P8";0,458239805462028;0,0757575757575758
"547";"31021018002P4";0,59762778968497;0,0666666666666667
"548";"31021018003P0";0,526909184005958;0,021505376344086
"549";"31021018008P2";0,677592592592593;0,0222222222222222
"550";"31021018009P9";0,453784764618098;0,0625
"551";"31021018013P6";0,581883965707495;0,0634920634920635
"552";"31021018016P5";0,524106280193237;0,0208333333333333
"553";"31021018017P1";0,62502849002849;0,0769230769230769
"554";"31021018018P8";0,538173400673401;0,0666666666666667
"555";"31021018019P4";0,605521885521885;0,727272727272727
"556";"31022014003P7";0,557065217391304;0,145833333333333
"557";"31025013004P2";0,448500881834215;0,0238095238095238
"558";"31027016003P9";0,647685185185185;0,194444444444444
"559";"31030017001P3";0,43837962962963;0,3
"560";"31030017003P6";0,51496743996744;0,166666666666667
"561";"31030017004P2";0,612749287749288;0,5
"562";"31030017005P9";0,529773165270123;0,153846153846154
"563";"31033016001P2";0,470652406899742;0,037037037037037
"564";"31033016003P5";0,623825557158891;0,333333333333333
"565";"31033016005P8";0,529929650959063;0,696969696969697
"566";"31033016008P7";0,472515327296736;0,087719298245614
"567";"31033016009P3";0,609902937624325;0,0238095238095238
"568";"31033016010P1";0,585293988831052;0,037037037037037
"569";"31033016011P8";0,655627389180021;0,0526315789473684
"570";"31033016012P4";0,375392351900973;0,233333333333333
"571";"31033016013P0";0,505588994240792;0,0617283950617284
"572";"31033016015P3";0,391516754850088;0,333333333333333
"573";"31034012001P9";0,643518518518518;0,0416666666666667
"574";"31034012002P5";0,712962962962963;0,0277777777777778
"575";"31035019003P8";0,696120063511368;0,151515151515152
"576";"31036015001P1";0,520743690935999;0,198198198198198
"577";"31063012001P8";0,676338612368024;0,282051282051282
"578";"31075010001P2";0,411789515051214;0,00321802091713596
"579";"31088015001P3";0,806980056980057;0,0512820512820513
"580";"31096018001P2";0,741113445378151;0,352941176470588
"581";"31102000001P6";0,521359530224753;0,0578512396694215
"582";"32001010002P3";0,358891248625291;0,0666666666666667
"583";"32001010005P2";0,309279322962722;0,431034482758621
"584";"32001010006P9";0,46181906724507;0,238095238095238
"585";"32001010007P5";0,479348726453204;0,175925925925926
"586";"32001010008P1";0,447045084545085;0,346153846153846
"587";"32001010009P8";0,487512087445305;0,10752688172043
"588";"32001010010P6";0,426488144816481;0,436781609195402
"589";"32001010014P1";0,498343212452695;0,032258064516129
"590";"32001010015P8";0,364960283185326;0,220125786163522
"591";"32001010016P4";0,389211024448093;0,12962962962963
"592";"32001010017P0";0,416251170856434;0,151515151515152
"593";"32001010018P7";0,481623931623932;0,205128205128205
"594";"32001010019P3";0,494704172698151;0,0701754385964912
"595";"32001010022P4";0,546990740740741;0,277777777777778
"596";"32001010023P0";0,422657058549916;0,53968253968254
"597";"32001010025P3";0,363202290636501;0,0666666666666667
"598";"32001010027P6";0,393205470517599;0,00497512437810945
"599";"32001010028P2";0,559537426081544;0,0588235294117647
"600";"32001010029P9";0,412257041102487;0,0454545454545454
"601";"32001010031P3";0,525898692810458;0,0625
"602";"32001010037P1";0,494548388374119;0,0111111111111111
"603";"32001010038P8";0,385094531107462;0,333333333333333
"604";"32001010040P2";0,505283929367922;0,0350877192982456
"605";"32001010041P9";0,420201186785345;0,0101010101010101
"606";"32001010042P5";0,378845862996088;0,0916666666666667
"607";"32001010043P1";0,377476129250087;0,0123456790123457
"608";"32001010044P8";0,481904259858375;0,175438596491228
"609";"32001010045P4";0,499254796129796;0,0606060606060606
"610";"32001010049P0";0,490660493827161;0,173333333333333
"611";"32001010050P8";0,56192832508622;0,128205128205128
"612";"32001010051P4";0,528565452894443;0,0555555555555556
"613";"32001010052P0";0,455967111592112;0,0151515151515152
"614";"32001010053P7";0,418871165066817;0,0476190476190476
"615";"32001010054P3";0,541684445582295;0,0595238095238095
"616";"32001010055P0";0,49889846743295;0,25
"617";"32001010057P2";0,420545236268507;0,0102564102564103
"618";"32001010061P0";0,482865918803419;0,05
"619";"32001010062P6";0,430386419736041;0,0333333333333333
"620";"32001010065P5";0,451295672924597;0,0114942528735632
"621";"32001010068P4";0,627174849267873;0,455555555555556
"622";"32001010071P5";0,471434937611408;0,0196078431372549
"623";"32001010073P8";0,474717765894237;0,0476190476190476
"624";"32001010074P4";0,601459466459466;0,0185185185185185
"625";"32001010079P6";0,523901913473543;0,0416666666666667
"626";"32001010085P6";0,573112535612536;0,461538461538462
"627";"32001010086P2";0,698046398046398;0,0769230769230769
"628";"32001010089P1";0,435337087348582;0,0166666666666667
"629";"32001010090P0";0,508538980791136;0,0229885057471264
"630";"32001010091P6";0,497516189754093;0,0333333333333333
"631";"32001010093P9";0,499338624338624;0,111111111111111
"632";"32001010095P1";0,544934640522876;0,117647058823529
"633";"32001010096P8";0,427823247354497;0,0317460317460317
"634";"32001010171P0";0,586904761904762;0,285714285714286
"635";"32002017001P3";0,371578371773954;0,0384615384615385
"636";"32002017003P6";0,519179894179894;0,17948717948718
"637";"32002017004P2";0,45137516554694;0,235294117647059
"638";"32002017006P5";0,40978783696175;0,0909090909090909
"639";"32002017007P1";0,373964748158297;0,2
"640";"32002017011P9";0,336705660594549;0,287878787878788
"641";"32002017012P5";0,357736972183509;0,0392156862745098
"642";"32002017013P1";0,524043367346939;0,181818181818182
"643";"32002017014P8";0,578398924581653;0,111111111111111
"644";"32002017015P4";0,355403324020345;0,15
"645";"32002017017P7";0,498986189159456;0,104166666666667
"646";"32002017022P0";0,418382807668522;0,121212121212121
"647";"32002017023P7";0,560111532211114;0,555555555555556
"648";"32002017027P2";0,539313301078007;0,0714285714285714
"649";"32002017029P5";0,396521194854528;0,0208333333333333
"650";"32002017030P3";0,465655637254902;0,0625
"651";"32002017032P6";0,368378851540616;0,0588235294117647
"652";"32002017033P2";0,477846003898635;0,0222222222222222
"653";"32002017036P1";0,540204678362573;0,266666666666667
"654";"32002017038P4";0,607718643012761;0,0333333333333333
"655";"32002017039P0";0,555266338599672;0,037037037037037
"656";"32002017041P5";0,49260582010582;0,0888888888888889
"657";"32002017044P4";0,495687263525957;0,037037037037037
"658";"32002017047P3";0,595298481711525;0,0714285714285714
"659";"32002017049P6";0,63287037037037;0,166666666666667
"660";"32003013001P0";0,407703327268545;0,0833333333333333
"661";"32003013002P6";0,395392755392755;0,133333333333333
"662";"32003013003P2";0,492437920875421;0,3
"663";"32003013004P9";0,485768995098039;0,0222222222222222
"664";"32003013005P5";0,539401351175821;0,490196078431373
"665";"32003013007P8";0,573409460909461;0,0208333333333333
"666";"32003013008P4";0,589113810166442;0,212121212121212
"667";"32003013009P0";0,592196112246328;0,181818181818182
"668";"32003013011P5";0,85515873015873;0,0476190476190476
"669";"32003013014P4";0,524825637325637;0,151515151515152
"670";"32004010001P0";0,318942255062945;0,0229885057471264
"671";"32004010002P6";0,45666277823655;0,156862745098039
"672";"32004010003P2";0,450391737891738;0,0416666666666667
"673";"32004010006P1";0,424811507936508;0,0238095238095238
"674";"32004010007P8";0,437068160597572;0,0476190476190476
"675";"32004010009P0";0,45381862146568;0,138888888888889
"676";"32004010010P9";0,375766309380185;0,0757575757575758
"677";"32004010011P5";0,646042556980057;0,0512820512820513
"678";"32004010012P1";0,488260813260813;0,0256410256410256
"679";"32004010013P8";0,454458936352319;0,2
"680";"32004010014P4";0,504335618085618;0,222222222222222
"681";"32004010017P3";0,478302469135802;0,0185185185185185
"682";"32004010018P0";0,394091114924448;0,2
"683";"32004010020P4";0,470774544385655;0,296296296296296
"684";"32004010022P7";0,459771825396825;0,133333333333333
"685";"32004010024P0";0,44528897028897;0,128205128205128
"686";"32004010025P6";0,492265211640212;0,0277777777777778
"687";"32004010027P9";0,550126262626263;0,0833333333333333
"688";"32004010028P5";0,674333983105913;0,0740740740740741
"689";"32004010029P1";0,578583971902937;0,0333333333333333
"690";"32004010031P6";0,546728294165365;0,25
"691";"32005016005P8";0,33659784901615;0,142857142857143
"692";"32005016008P7";0,368882275132275;0,0476190476190476
"693";"32005016009P3";0,406702884485496;0,103448275862069
"694";"32005016012P4";0,457012964324285;0,0151515151515152
"695";"32005016014P7";0,538529053005101;0,0972222222222222
"696";"32005016015P3";0,4838081671415;0,259259259259259
"697";"32005016017P6";0,532402918069585;0,037037037037037
"698";"32005016018P2";0,374413515406162;0,166666666666667
"699";"32005016022P0";0,336765453606917;0,0317460317460317
"700";"32005016023P6";0,477314814814815;0,0625
"701";"32005016027P1";0,66481684981685;0,0476190476190476
"702";"32005016029P4";0,526007326007326;0,0769230769230769
"703";"32005016030P2";0,385501756697409;0,0151515151515152
"704";"32005016031P9";0,52532083755488;0,0141843971631206
"705";"32005016032P5";0,587985588972431;0,533333333333333
"706";"32005016034P8";0,458329966191802;0,0196078431372549
"707";"32005016038P3";0,633190615427457;0,0208333333333333
"708";"32005016039P0";0,590479778796122;0,0775193798449612
"709";"32006012001P9";0,338747795414462;0,194444444444444
"710";"32006012002P5";0,355486397560152;0,37037037037037
"711";"32006012003P1";0,465519422727907;0,0128205128205128
"712";"32006012004P8";0,487702108621226;0,274509803921569
"713";"32006012005P4";0,798997377366561;0,512820512820513
"714";"32006012006P0";0,512001574970091;0,45
"715";"32006012011P4";0,276019949080294;0,126436781609195
"716";"32006012015P0";0,399543900543901;0,349206349206349
"717";"32006012016P6";0,324188896237507;0,0793650793650794
"718";"32006012017P2";0,443307356286187;0,0729166666666667
"719";"32006012018P9";0,331502628172211;0,0196078431372549
"720";"32006012021P0";0,424488304093567;0,0444444444444444
"721";"32006012031P5";0,562605042016807;0,0392156862745098
"722";"32006012032P1";0,494953587672886;0,0266666666666667
"723";"32006012033P8";0,616245791245791;0,0166666666666667
"724";"32006012034P4";0,409480488412859;0,444444444444444
"725";"32006012037P3";0,654606531320806;0,0175438596491228
"726";"32006012076P9";0,484047239310397;0,0238095238095238
"727";"32007019005P0";0,411999550157445;0,333333333333333
"728";"32007019006P7";0,457069486636595;0,04
"729";"32007019007P3";0,497254150702427;0,0555555555555556
"730";"32007019011P0";0,59879820296487;0,0625
"731";"32007019014P0";0,509897207675341;0,274509803921569
"732";"32007019016P2";0,51216077032613;0,0666666666666667
"733";"32007019020P0";0,515255731922399;0,261904761904762
"734";"32007019021P6";0,675176656920078;0,0555555555555556
"735";"32007019022P2";0,549685545935546;0,0454545454545454
"736";"32007019023P9";0,460833752304341;0,0888888888888889
"737";"32007019025P1";0,414770723104056;0,0222222222222222
"738";"32007019026P8";0,563273246650906;0,0256410256410256
"739";"32007019029P7";0,559689153439153;0,1875
"740";"32007019051P2";0,77506038647343;0,101449275362319
"741";"32008015002P8";0,451627384960718;0,133333333333333
"742";"32008015003P4";0,63595308048433;0,266666666666667
"743";"32008015004P0";0,54461364638448;0,238095238095238
"744";"32008015005P7";0,281009495252374;0,00833333333333333
"745";"32008015008P6";0,502227373109285;0,0333333333333333
"746";"32008015009P2";0,435099715099715;0,461538461538461
"747";"32008015011P7";0,448436115541379;0,0909090909090909
"748";"32008015012P3";0,501549707602339;0,0333333333333333
"749";"32008015014P6";0,446132897603486;0,472222222222222
"750";"32010010002P2";0,472617479139218;0,0416666666666667
"751";"32010010004P5";0,439607876373704;0,2
"752";"32010010009P7";0,586229967027069;0,142857142857143
"753";"32010010013P4";0,858223104056437;0,0493827160493827
"754";"32011016003P1";0,558555555555556;0,0952380952380952
"755";"32011016004P8";0,436272141706924;0,0784313725490196
"756";"32011016005P4";0,508829164256796;0,0350877192982456
"757";"32011016006P0";0,519422038603624;0,0196078431372549
"758";"32011016007P7";0,567862654320988;0,0185185185185185
"759";"32011016009P0";0,443713450292398;0,0185185185185185
"760";"32011016010P8";0,384924677812609;0,0344827586206897
"761";"32011016011P4";0,572351880923309;0,0256410256410256
"762";"32011016012P0";0,639419934640523;0,0196078431372549
"763";"32011016013P7";0,596950271950272;0,0333333333333333
"764";"32011016015P0";0,522874895572264;0,0350877192982456
"765";"32011016040P4";0,62671998624011;0,0392156862745098
"766";"32012012009P6";0,615335648148148;0,0476190476190476
"767";"32012012171P8";0,693702651515152;0,0208333333333333
"768";"32014015003P0";0,536365286855483;0,0222222222222222
"769";"32014015004P7";0,542584325396825;0,0476190476190476
"770";"32014015006P0";0,440305010893246;0,0392156862745098
"771";"32014015009P9";0,549886462610427;0,861111111111111
"772";"32014015010P7";0,621857193732194;0,0512820512820513
"773";"32016018001P0";0,459233821733822;0,0256410256410256
"774";"32016018002P7";0,473855311355311;0,0833333333333333
"775";"32016018003P3";0,466481481481482;0,0833333333333333
"776";"32018010001P3";0,517045454545455;0,125
"777";"32018010006P5";0,614010989010989;0,0952380952380952
"778";"32018010007P1";0,563594975561864;0,072463768115942
"779";"32018010008P8";0,536828294536205;0,158730158730159
"780";"32018010009P4";0,645021227864365;0,0256410256410256
"781";"32018010010P2";0,61790910191237;0,0784313725490196
"782";"32018010011P9";0,584251203911768;0,388888888888889
"783";"32018010012P5";0,575126262626263;0,0909090909090909
"784";"32018010013P1";0,566077787952788;0,145833333333333
"785";"32018010015P4";0,529382436735378;0,0256410256410256
"786";"32018010016P0";0,468478835978836;0,0222222222222222
"787";"32020015002P0";0,642141131815045;0,347826086956522
"788";"32020015007P2";0,739197530864197;0,0185185185185185
"789";"32025017001P6";0,53617736699132;0,0277777777777778
"790";"32025017002P2";0,66941511647394;0,205128205128205
"791";"32036019002P0";0,488317588843905;0,0256410256410256
"792";"32036019003P7";0,526190476190476;0,0277777777777778
"793";"32053010002P5";0,454068914956012;0,0606060606060606
"794";"32053010003P1";0,785527146464646;0,151515151515152
"795";"32053010004P8";0,641339014927725;0,0256410256410256
"796";"32053010005P4";0,506373256373256;0,0606060606060606
"797";"32053010006P0";0,753409090909091;0,0909090909090909
"798";"32069014001P9";0,588260869565217;0,0579710144927536
"799";"32073011001P2";0,582454805996473;0,0416666666666667
"800";"32073011003P5";0,585848922902494;0,564102564102564
"801";"33001014002P6";0,433666683728481;0,0123456790123457
"802";"33001014003P2";0,418614980420536;0,0246913580246914
"803";"33001014004P9";0,489103746603747;0,411111111111111
"804";"33001014005P5";0,398750104226225;0,113207547169811
"805";"33001014006P1";0,360357142857143;0,377777777777778
"806";"33001014008P4";0,422205862612839;0,0571428571428571
"807";"33001014011P5";0,372487420894284;0,00952380952380952
"808";"33001014013P8";0,455975032938898;0,087719298245614
"809";"33001014015P0";0,510066030460767;0,0350877192982456
"810";"33001014016P7";0,446130239369942;0,0256410256410256
"811";"33001014018P0";0,392018921095008;0,0625
"812";"33001014020P4";0,641570112893642;0,560606060606061
"813";"33001014022P7";0,604615705931495;0,0714285714285714
"814";"33001014026P2";0,496634615384615;0,0256410256410256
"815";"33001014028P5";0,451399363164069;0,0138888888888889
"816";"33001014031P6";0,404387072479178;0,0350877192982456
"817";"33001014032P2";0,507746803005424;0,0303030303030303
"818";"33001014034P5";0,512918447293447;0,138888888888889
"819";"33001014037P4";0,467670250896057;0,032258064516129
"820";"33001014039P7";0,559294871794872;0,0512820512820513
"821";"33001014040P5";0,579976765380682;0,0714285714285714
"822";"33001014042P8";0,495829886958919;0,1875
"823";"33001014045P7";0,454292717086835;0,0666666666666667
"824";"33001014048P6";0,459341535657325;0,0175438596491228
"825";"33001014051P7";0,530716730703437;0,119047619047619
"826";"33002010002P2";0,346745779112446;0,00900900900900901
"827";"33002010004P5";0,33691917022745;0,0476190476190476
"828";"33002010005P1";0,413885931361909;0,00709219858156028
"829";"33002010007P4";0,385135135135135;0,0119047619047619
"830";"33002010017P0";0,47202380952381;0,00833333333333333
"831";"33002010018P6";0,418958847736626;0,0694444444444444
"832";"33002010022P3";0,433272339248833;0,043010752688172
"833";"33002010024P6";0,503704054656211;0,0434782608695652
"834";"33002010026P9";0,54694715007215;0,0634920634920635
"835";"33002010029P8";0,403708431345418;0,0151515151515152
"836";"33002010037P0";0,459523495827844;0,130434782608696
"837";"33002010038P7";0,342295819376413;0,0144927536231884
"838";"33002010045P3";0,401526184101485;0,132530120481928
"839";"33002010046P0";0,490478173740886;0,24
"840";"33002010047P6";0,312305080031582;0,0444444444444444
"841";"33002010048P2";0,502831732108048;0,222222222222222
"842";"33002010049P9";0,487452516619183;0,111111111111111
"843";"33002010050P7";0,425374822839447;0,25609756097561
"844";"33002010052P0";0,573298460798461;0,311111111111111
"845";"33002010053P6";0,446090942623926;0,0869565217391304
"846";"33002010055P9";0,45875646648673;0,0256410256410256
"847";"33002010057P1";0,343995946863594;0,0392156862745098
"848";"33002010061P9";0,540746893072474;0,0833333333333333
"849";"33002010068P3";0,531373516373516;0,0158730158730159
"850";"33002010070P8";0,400699300699301;0,0606060606060606
"851";"33002010077P2";0,286881548538276;0,124031007751938
"852";"33002010078P9";0,592922564789573;0,153846153846154
"853";"33002010079P5";0,509403755463538;0,0579710144927536
"854";"33002010081P0";0,452437535364365;0,214285714285714
"855";"33002010083P2";0,422485632183908;0,0208333333333333
"856";"33002010084P9";0,460933740035907;0,0294117647058823
"857";"33002010097P3";0,468483237710627;0,037037037037037
"858";"33002010099P6";0,489176378094507;0,0987654320987654
"859";"33002010104P0";0,453786375661376;0,0238095238095238
"860";"33002010109P1";0,495758997719782;0,0185185185185185
"861";"33002010112P2";0,386005892255892;0,0151515151515152
"862";"33002010113P9";0,415666822284469;0,0222222222222222
"863";"33002010116P8";0,452493143803628;0,08
"864";"33002010121P1";0,46124817251462;0,0952380952380952
"865";"33002010123P4";0,386261165159015;0,142857142857143
"866";"33002010125P7";0,413405866786851;0,147058823529412
"867";"33002010130P0";0,460897565322742;0,153846153846154
"868";"33002010132P3";0,476158485120749;0,0476190476190476
"869";"33002010141P2";0,323201859868527;0,16
"870";"33002010149P3";0,613449667616334;0,0740740740740741
"871";"33002010150P1";0,400712801989892;0,0256410256410256
"872";"33002010151P8";0,537460681375155;0,0350877192982456
"873";"33002010155P3";0,488859975808505;0,0238095238095238
"874";"33002010156P0";0,417436403836302;0,606060606060606
"875";"33002010161P3";0,421823664393758;0,102564102564103
"876";"33002010162P0";0,528301256245097;0,304347826086956
"877";"33002010165P9";0,497926003734827;0,0133333333333333
"878";"33002010171P9";0,458141299854044;0,016260162601626
"879";"33002010174P8";0,52298881976674;0,128205128205128
"880";"33002010176P0";0,497650596039032;0,0645161290322581
"881";"33002010186P6";0,326405615988949;0,037037037037037
"882";"33002010188P9";0,555899470899471;0,0476190476190476
"883";"33002010190P3";0,620909090909091;0,333333333333333
"884";"33002010191P0";0,379364623243934;0,155172413793103
"885";"33002010194P9";0,478227263561202;0,0229885057471264
"886";"33002010198P4";0,476317067691542;0,0606060606060606
"887";"33002010202P1";0,463781318082789;0,0392156862745098
"888";"33002010203P8";0,468312726658806;0,0229885057471264
"889";"33002010204P4";0,550130426911557;0,0175438596491228
"890";"33002010212P7";0,628892613878246;0,0222222222222222
"891";"33002010214P0";0,512205387205387;0,805555555555556
"892";"33002010224P5";0,529896184062851;0,0625
"893";"33002010231P1";0,537503217070188;0,121212121212121
"894";"33002010235P7";0,62267094017094;0,15
"895";"33002010238P6";0,480469965764083;0,05
"896";"33002010239P2";0,537613312613313;0,0833333333333333
"897";"33002010241P7";0,582727072310406;0,0555555555555556
"898";"33002010242P3";0,723502886002886;0,0138888888888889
"899";"33002010245P2";0,498928848928849;0,0303030303030303
"900";"33002088001P4";0,664241622574956;0,0625
"901";"33002088002P0";0,591152263374486;0,111111111111111
"902";"33002088004P3";0,802579365079365;0,0714285714285714
"903";"33003017002P9";0,334606792763978;0,00784313725490196
"904";"33003017004P1";0,437080941918513;0,0185185185185185
"905";"33003017005P8";0,444871850956165;0,162790697674419
"906";"33003017007P0";0,373417673619716;0,16304347826087
"907";"33003017021P3";0,4349721073855;0,155555555555556
"908";"33003017022P0";0,361760300150363;0,15962441314554
"909";"33003017024P2";0,438181620209059;0,16260162601626
"910";"33003017026P5";0,540738687689907;0,1
"911";"33003017027P1";0,486342592592593;0,416666666666667
"912";"33003017028P8";0,394687168314619;0,358974358974359
"913";"33003017029P4";0,379925508214982;0,263157894736842
"914";"33003017033P1";0,457302985133174;0,230769230769231
"915";"33003017034P8";0,404969626610334;0,333333333333333
"916";"33003017038P3";0,414283509700176;0,0158730158730159
"917";"33003017041P4";0,492290636720556;0,0567375886524823
"918";"33003017042P0";0,483886483886484;0,121212121212121
"919";"33003017043P7";0,52706533938418;0,0185185185185185
"920";"33003017046P6";0,458653651549826;0,00925925925925926
"921";"33003017049P5";0,615569673382173;0,0512820512820513
"922";"33003017052P6";0,464988425925926;0,123456790123457
"923";"33003017054P9";0,442076067882115;0,0111111111111111
"924";"33003017058P4";0,45761118610581;0,0158730158730159
"925";"33003017061P5";0,511478120588828;0,0277777777777778
"926";"33003017063P8";0,439609545749897;0,166666666666667
"927";"33003017065P0";0,415185786840379;0,0687830687830688
"928";"33003017066P7";0,424801587301587;0,0138888888888889
"929";"33003017076P2";0,516162531108183;0,133333333333333
"930";"33003017077P9";0,508344420911625;0,021505376344086
"931";"33003017090P5";0,485231619467567;0,0144927536231884
"932";"33003017093P4";0,623445998445998;0,037037037037037
"933";"33003017094P0";0,517500335480408;0,0289855072463768
"934";"33003017095P7";0,559232323232323;0,0151515151515152
"935";"33003017096P3";0,566293863132271;0,0158730158730159
"936";"33005010001P9";0,583338883338883;0,0277777777777778
"937";"33005010002P5";0,521891534391534;0,0238095238095238
"938";"33005010005P4";0,471359196359196;0,0303030303030303
"939";"33005010013P7";0,458539886039886;0,0416666666666667
"940";"33005010014P3";0,604859165888578;0,0740740740740741
"941";"33005010018P9";0,661111111111111;0,0740740740740741
"942";"33005010020P3";0,399505037367356;0,0444444444444444
"943";"33005010021P0";0,575001296815022;0,0588235294117647
"944";"33005010023P2";0,406425044091711;0,166666666666667
"945";"33005010026P1";0,596296296296296;0,259259259259259
"946";"33005010027P8";0,658333333333333;0,0952380952380952
"947";"33005010034P4";0,657828282828283;0,121212121212121
"948";"33006016011P7";0,563398692810457;0,148148148148148
"949";"33006016014P6";0,482643097643098;0,0833333333333333
"950";"33006016015P2";0,524542124542125;0,384615384615385
"951";"33007012004P7";0,524723481985387;0,0333333333333333
"952";"33008019005P0";0,532098765432099;0,0256410256410256
"953";"33008019006P6";0,639814814814815;0,916666666666667
"954";"33008019007P2";0,634854497354497;0,194444444444444
"955";"33009015002P7";0,473433725316595;0,0185185185185185
"956";"33009015016P8";0,579824284511784;0,0185185185185185
"957";"33009015018P0";0,383689752704201;0,0588235294117647
"958";"33009015021P1";0,479333751044277;0,0512820512820513
"959";"33009015024P0";0,400233315349594;0,0128205128205128
"960";"33009015031P7";0,398852334082513;0,0303030303030303
"961";"33009015032P3";0,420716289882957;0,0158730158730159
"962";"33009015033P0";0,496495134707778;0,0185185185185185
"963";"33009015034P6";0,471096246748421;0,0666666666666667
"964";"33009015066P5";0,549859615316932;0,032520325203252
"965";"33009015067P1";0,573985507246377;0,0208333333333333
"966";"33009015068P8";0,533763673718696;0,0144927536231884
"967";"33009015070P2";0,496940686628187;0,00476190476190476
"968";"33009015077P7";0,596255596255596;0,0256410256410256
"969";"33009015083P7";0,467740792553581;0,0111111111111111
"970";"33009015085P0";0,499029982363316;0,0238095238095238
"971";"33009015087P2";0,600582036723341;0,0222222222222222
"972";"33009015088P9";0,520248538011696;0,0208333333333333
"973";"33009015091P0";0,544426072898295;0,0246913580246914
"974";"33009015094P9";0,653720538720539;0,0222222222222222
"975";"33019010010P1";0,594287603111132;0,0490196078431373
"976";"33019010012P4";0,605064437478231;0,0303030303030303
"977";"33021015001P3";0,337905092592593;0,0222222222222222
"978";"33021015006P5";0,77641975308642;0,240740740740741
"979";"33024014016P0";0,569782349391999;0,0701754385964912
"980";"33024014017P6";0,610473867930008;0,185185185185185
"981";"33024014020P7";0,376774956987673;0,148148148148148
"982";"33024014031P9";0,513636748877023;0,104166666666667
"983";"33027013003P4";0,66712962962963;0,0333333333333333
"984";"33032017004P0";0,413332914362326;0,102564102564103
"985";"33050015005P8";0,321085858585859;0,0303030303030303
"986";"33051011002P5";0,552630563677713;0,0526315789473684
"987";"33051011004P8";0,553869047619048;0,0277777777777778
"988";"33051011007P7";0,526363527867287;0,0416666666666667
"989";"33051011010P8";0,534066627816628;0,181818181818182
"990";"33052018002P1";0,481844316445766;0,296296296296296
"991";"33054010003P0";0,421008403361345;0,571428571428571
"992";"33054010004P7";0,461756138160633;0,0277777777777778
"993";"33054010005P3";0,615922371773568;0,0196078431372549
"994";"33056013012P2";0,515933641975309;0,0277777777777778
"995";"33056013014P5";0,587276593846803;0,17948717948718
"996";"33056013015P1";0,58169696969697;0,196969696969697
"997";"33057010002P7";0,501521164021164;0,0833333333333333
"998";"33063010002P3";0,437314814814815;0,111111111111111
"999";"33063010003P0";0,630358179496111;0,222222222222222
"1000";"33063010005P2";0,532690034551737;0,0333333333333333
"1001";"33065012002P2";0,631666666666667;0,0333333333333333
"1002";"33065012003P9";0,655635058135058;0,17948717948718
"1003";"33065012004P5";0,638928016428017;0,358974358974359
"1004";"33067015002P5";0,657973970473971;0,205128205128205
"1005";"33067015003P1";0,472340468173801;0,0185185185185185
"1006";"33078017001P7";0,466900691900692;0,0256410256410256
"1007";"33078017002P3";0,585416666666667;0,111111111111111
"1008";"33078017009P8";0,605473646723647;0,0769230769230769
"1009";"33082014001P0";0,60736036838978;0,0196078431372549
"1010";"33082014002P7";0,526566951566952;0,0833333333333333
"1011";"33082014003P3";0,533605664488017;0,0333333333333333
"1012";"33082014005P6";0,598538660413661;0,0303030303030303
"1013";"33087016001P2";0,507860195360195;0,923076923076923
"1014";"33087016002P9";0,548541980894922;0,153846153846154
"1015";"33092010001P6";0,525436675839927;0,157894736842105
"1016";"33092010004P5";0,594367283950617;0,0222222222222222
"1017";"33092010007P4";0,624905400756794;0,0333333333333333
"1018";"33092010008P0";0,573989898989899;0,6
"1019";"33092010009P7";0,707070707070707;0,121212121212121
"1020";"33092010010P5";0,549561403508772;0,0208333333333333
"1021";"33092010013P4";0,705015432098765;0,0444444444444444
