"";"CD_PROGRAMA_IES";"NM_AREA_AVALIACAO";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"QFGDi";"QDP";"DFGDi";"FCDi"
"1925";"33002010027P5";"BIODIVERSIDADE";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"6";7;63;0,111111111111111;0,111111111111111
"1926";"33002010028P1";"SOCIOLOGIA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"7";17;85;0,2;0,2
"1927";"33002010029P8";"ANTROPOLOGIA / ARQUEOLOGIA";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"6";22;79;0,278481012658228;0,278481012658228
"1928";"33002010030P6";"CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS";"ESTADUAL";"PÚBLICA";1974;"ACADÊMICO";"7";10;67;0,149253731343284;0,149253731343284
"1929";"33002010031P2";"FILOSOFIA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"7";37;164;0,225609756097561;0,225609756097561
"1930";"33002010032P9";"HISTÓRIA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"6";24;209;0,114832535885167;0,114832535885167
"1931";"33002010033P5";"HISTÓRIA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"4";21;107;0,196261682242991;0,196261682242991
"1932";"33002010034P1";"GEOGRAFIA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"5";7;47;0,148936170212766;0,148936170212766
"1933";"33002010035P8";"GEOGRAFIA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"7";30;179;0,167597765363128;0,167597765363128
"1934";"33002010036P4";"ECONOMIA";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"7";10;61;0,163934426229508;0,163934426229508
"1935";"33002010037P0";"PSICOLOGIA";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"7";18;70;0,257142857142857;0,257142857142857
"1936";"33002010038P7";"PSICOLOGIA";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"4";17;96;0,177083333333333;0,177083333333333
"1937";"33002010039P3";"PSICOLOGIA";"ESTADUAL";"PÚBLICA";1975;"ACADÊMICO";"4";7;51;0,137254901960784;0,137254901960784
"1938";"33002010040P1";"PSICOLOGIA";"ESTADUAL";"PÚBLICA";1976;"ACADÊMICO";"4";22;82;0,268292682926829;0,268292682926829
"1939";"33002010045P3";"ENGENHARIAS IV";"ESTADUAL";"PÚBLICA";1968;"ACADÊMICO";"6";66;199;0,331658291457286;0,331658291457286
"1940";"33002010046P0";"ENGENHARIAS III";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"6";54;153;0,352941176470588;0,352941176470588
"1941";"33002010047P6";"MEDICINA VETERINÁRIA";"ESTADUAL";"PÚBLICA";1976;"ACADÊMICO";"5";8;38;0,210526315789474;0,210526315789474
"1942";"33002010048P2";"ENGENHARIAS II";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"7";31;73;0,424657534246575;0,424657534246575
"1943";"33002010049P9";"ENGENHARIAS III";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"4";22;37;0,594594594594595;0,594594594594595
"1944";"33002010050P7";"ENGENHARIAS II";"ESTADUAL";"PÚBLICA";1976;"ACADÊMICO";"6";109;262;0,416030534351145;0,416030534351145
"1945";"33002010052P0";"ENGENHARIAS III";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"4";37;50;0,74;0,74
"1946";"33002010053P6";"ENGENHARIAS II";"ESTADUAL";"PÚBLICA";1968;"ACADÊMICO";"6";27;87;0,310344827586207;0,310344827586207
"1947";"33002010055P9";"ENGENHARIAS I";"ESTADUAL";"PÚBLICA";1976;"ACADÊMICO";"4";22;56;0,392857142857143;0,392857142857143
"1948";"33002010056P5";"MEDICINA II";"ESTADUAL";"PÚBLICA";1975;"ACADÊMICO";"6";15;31;0,483870967741935;0,483870967741935
"1949";"33002010057P1";"MEDICINA VETERINÁRIA";"ESTADUAL";"PÚBLICA";1978;"ACADÊMICO";"6";9;26;0,346153846153846;0,346153846153846
"1950";"33002010059P4";"MEDICINA III";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"4";7;43;0,162790697674419;0,162790697674419
"1951";"33002010060P2";"MEDICINA I";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"5";8;29;0,275862068965517;0,275862068965517
"1952";"33002010061P9";"MEDICINA II";"ESTADUAL";"PÚBLICA";1978;"ACADÊMICO";"6";6;15;0,4;0,4
"1953";"33002010062P5";"MEDICINA I";"ESTADUAL";"PÚBLICA";1977;"ACADÊMICO";"5";12;51;0,235294117647059;0,235294117647059
"1954";"33002010064P8";"MEDICINA III";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"4";8;34;0,235294117647059;0,235294117647059
"1955";"33002010067P7";"SAÚDE COLETIVA";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"6";52;151;0,344370860927152;0,344370860927152
"1956";"33002010068P3";"MEDICINA II";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"5";12;40;0,3;0,3
"1957";"33002010069P0";"MEDICINA II";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"5";14;71;0,197183098591549;0,197183098591549
"1958";"33002010070P8";"MEDICINA III";"ESTADUAL";"PÚBLICA";1978;"ACADÊMICO";"4";6;26;0,230769230769231;0,230769230769231
"1959";"33002010072P0";"MEDICINA II";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"5";16;52;0,307692307692308;0,307692307692308
"1960";"33002010073P7";"MEDICINA II";"ESTADUAL";"PÚBLICA";1974;"ACADÊMICO";"6";16;63;0,253968253968254;0,253968253968254
"1961";"33002010077P2";"ODONTOLOGIA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"5";12;106;0,113207547169811;0,113207547169811
"1962";"33002010078P9";"FARMÁCIA";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"6";21;34;0,617647058823529;0,617647058823529
"1963";"33002010079P5";"FARMÁCIA";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"7";18;51;0,352941176470588;0,352941176470588
"1964";"33002010080P3";"FARMÁCIA";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"5";14;24;0,583333333333333;0,583333333333333
"1965";"33002010081P0";"FARMÁCIA";"ESTADUAL";"PÚBLICA";1978;"ACADÊMICO";"4";12;45;0,266666666666667;0,266666666666667
"1966";"33002010083P2";"ENFERMAGEM";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"5";9;58;0,155172413793103;0,155172413793103
"1967";"33002010084P9";"EDUCAÇÃO FÍSICA";"ESTADUAL";"PÚBLICA";1977;"ACADÊMICO";"7";16;82;0,195121951219512;0,195121951219512
"1968";"33002010085P5";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ESTADUAL";"PÚBLICA";1975;"ACADÊMICO";"7";45;140;0,321428571428571;0,321428571428571
"1969";"33002010086P1";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"6";16;46;0,347826086956522;0,347826086956522
"1970";"33002010096P7";"COMUNICAÇÃO E INFORMAÇÃO";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"5";26;75;0,346666666666667;0,346666666666667
"1971";"33002010097P3";"ARQUITETURA, URBANISMO E DESIGN";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"5";40;212;0,188679245283019;0,188679245283019
"1972";"33002010098P0";"ZOOTECNIA / RECURSOS PESQUEIROS";"ESTADUAL";"PÚBLICA";1978;"ACADÊMICO";"4";17;62;0,274193548387097;0,274193548387097
"1973";"33002010099P6";"MEDICINA VETERINÁRIA";"ESTADUAL";"PÚBLICA";1976;"ACADÊMICO";"7";14;44;0,318181818181818;0,318181818181818
"1974";"33002010101P0";"CIÊNCIA DE ALIMENTOS";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"7";18;47;0,382978723404255;0,382978723404255
"1975";"33002010103P3";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"7";18;42;0,428571428571429;0,428571428571429
"1976";"33002010104P0";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1975;"ACADÊMICO";"3";18;31;0,580645161290323;0,580645161290323
"1977";"33002010105P6";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"5";5;16;0,3125;0,3125
"1978";"33002010106P2";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"4";14;32;0,4375;0,4375
"1979";"33002010107P9";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"5";15;76;0,197368421052632;0,197368421052632
"1980";"33002010108P5";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"4";13;25;0,52;0,52
"1981";"33002010109P1";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"4";18;55;0,327272727272727;0,327272727272727
"1982";"33002010110P0";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"6";22;84;0,261904761904762;0,261904761904762
"1983";"33002010111P6";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"4";9;24;0,375;0,375
"1984";"33002010112P2";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"5";20;59;0,338983050847458;0,338983050847458
"1985";"33002010113P9";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1977;"ACADÊMICO";"4";7;36;0,194444444444444;0,194444444444444
"1986";"33002010115P1";"MEDICINA III";"ESTADUAL";"PÚBLICA";1974;"ACADÊMICO";"4";10;55;0,181818181818182;0,181818181818182
"1987";"33002010116P8";"BIODIVERSIDADE";"ESTADUAL";"PÚBLICA";1982;"ACADÊMICO";"6";7;33;0,212121212121212;0,212121212121212
"1988";"33002010117P4";"MEDICINA I";"ESTADUAL";"PÚBLICA";1980;"ACADÊMICO";"6";13;45;0,288888888888889;0,288888888888889
"1989";"33002010118P0";"MEDICINA I";"ESTADUAL";"PÚBLICA";1982;"ACADÊMICO";"6";4;29;0,137931034482759;0,137931034482759
"1990";"33002010119P7";"DIREITO";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"6";40;668;0,0598802395209581;0,0598802395209581
"1991";"33002010120P5";"ENFERMAGEM";"ESTADUAL";"PÚBLICA";1981;"ACADÊMICO";"6";8;41;0,195121951219512;0,195121951219512
"1992";"33002010121P1";"CIÊNCIAS BIOLÓGICAS III";"ESTADUAL";"PÚBLICA";1983;"ACADÊMICO";"7";14;54;0,259259259259259;0,259259259259259
"1993";"33002010122P8";"MEDICINA III";"ESTADUAL";"PÚBLICA";1980;"ACADÊMICO";"5";6;30;0,2;0,2
"1994";"33002010123P4";"MEDICINA VETERINÁRIA";"ESTADUAL";"PÚBLICA";1983;"ACADÊMICO";"6";14;58;0,241379310344828;0,241379310344828
"1995";"33002010124P0";"GEOCIÊNCIAS";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"7";12;42;0,285714285714286;0,285714285714286
"1996";"33002010125P7";"MEDICINA I";"ESTADUAL";"PÚBLICA";1975;"ACADÊMICO";"5";16;96;0,166666666666667;0,166666666666667
"1997";"33002010126P3";"GEOCIÊNCIAS";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"4";15;36;0,416666666666667;0,416666666666667
"1998";"33002010127P0";"GEOCIÊNCIAS";"ESTADUAL";"PÚBLICA";1986;"ACADÊMICO";"7";13;37;0,351351351351351;0,351351351351351
"1999";"33002010129P2";"MEDICINA III";"ESTADUAL";"PÚBLICA";1987;"ACADÊMICO";"6";8;27;0,296296296296296;0,296296296296296
"2000";"33002010130P0";"ENGENHARIAS I";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"5";33;118;0,279661016949153;0,279661016949153
"2001";"33002010131P7";"ENGENHARIAS II";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"4";20;38;0,526315789473684;0,526315789473684
"2002";"33002010132P3";"MEDICINA III";"ESTADUAL";"PÚBLICA";1987;"ACADÊMICO";"4";12;43;0,27906976744186;0,27906976744186
"2003";"33002010133P0";"MEDICINA II";"ESTADUAL";"PÚBLICA";1987;"ACADÊMICO";"5";8;21;0,380952380952381;0,380952380952381
"2004";"33002010134P6";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";1988;"ACADÊMICO";"4";21;29;0,724137931034483;0,724137931034483
"2005";"33002010138P1";"ODONTOLOGIA";"ESTADUAL";"PÚBLICA";1988;"ACADÊMICO";"3";3;22;0,136363636363636;0,136363636363636
"2006";"33002010141P2";"ODONTOLOGIA";"ESTADUAL";"PÚBLICA";1988;"ACADÊMICO";"5";4;37;0,108108108108108;0,108108108108108
"2007";"33002010145P8";"CIÊNCIAS AMBIENTAIS";"ESTADUAL";"PÚBLICA";1990;"ACADÊMICO";"6";27;57;0,473684210526316;0,473684210526316
"2008";"33002010149P3";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";1989;"ACADÊMICO";"5";34;48;0,708333333333333;0,708333333333333
"2009";"33002010150P1";"MEDICINA VETERINÁRIA";"ESTADUAL";"PÚBLICA";1991;"ACADÊMICO";"5";4;29;0,137931034482759;0,137931034482759
"2010";"33002010151P8";"ANTROPOLOGIA / ARQUEOLOGIA";"ESTADUAL";"PÚBLICA";1989;"ACADÊMICO";"5";26;69;0,376811594202899;0,376811594202899
"2011";"33002010154P7";"MEDICINA I";"ESTADUAL";"PÚBLICA";1987;"ACADÊMICO";"4";21;46;0,456521739130435;0,456521739130435
"2012";"33002010155P3";"MEDICINA VETERINÁRIA";"ESTADUAL";"PÚBLICA";1992;"ACADÊMICO";"4";5;32;0,15625;0,15625
"2013";"33002010156P0";"BIOTECNOLOGIA";"ESTADUAL";"PÚBLICA";1991;"ACADÊMICO";"5";31;99;0,313131313131313;0,313131313131313
"2014";"33002010161P3";"MEDICINA III";"ESTADUAL";"PÚBLICA";1990;"ACADÊMICO";"4";10;25;0,4;0,4
"2015";"33002010162P0";"PSICOLOGIA";"ESTADUAL";"PÚBLICA";1991;"ACADÊMICO";"4";18;51;0,352941176470588;0,352941176470588
"2016";"33002010163P6";"NUTRIÇÃO";"ESTADUAL";"PÚBLICA";1991;"ACADÊMICO";"4";8;17;0,470588235294118;0,470588235294118
"2017";"33002010165P9";"ZOOTECNIA / RECURSOS PESQUEIROS";"ESTADUAL";"PÚBLICA";1994;"ACADÊMICO";"5";11;60;0,183333333333333;0,183333333333333
"2018";"33002010168P8";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1994;"ACADÊMICO";"5";20;62;0,32258064516129;0,32258064516129
"2019";"33002010171P9";"MEDICINA I";"ESTADUAL";"PÚBLICA";1995;"ACADÊMICO";"7";23;112;0,205357142857143;0,205357142857143
"2020";"33002010172P5";"CIÊNCIAS BIOLÓGICAS II";"ESTADUAL";"PÚBLICA";1994;"ACADÊMICO";"6";16;49;0,326530612244898;0,326530612244898
"2021";"33002010174P8";"CIÊNCIAS BIOLÓGICAS II";"ESTADUAL";"PÚBLICA";1994;"ACADÊMICO";"4";12;33;0,363636363636364;0,363636363636364
"2022";"33002010175P4";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1996;"ACADÊMICO";"3";23;40;0,575;0,575
"2023";"33002010176P0";"CIÊNCIA DA COMPUTAÇÃO";"ESTADUAL";"PÚBLICA";1997;"ACADÊMICO";"6";34;108;0,314814814814815;0,314814814814815
"2024";"33002010177P7";"MEDICINA II";"ESTADUAL";"PÚBLICA";1996;"ACADÊMICO";"5";22;72;0,305555555555556;0,305555555555556
"2025";"33002010182P0";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";1998;"ACADÊMICO";"4";16;37;0,432432432432432;0,432432432432432
"2026";"33002010184P3";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1994;"ACADÊMICO";"3";9;25;0,36;0,36
"2027";"33002010185P0";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2000;"ACADÊMICO";"4";43;79;0,544303797468354;0,544303797468354
"2028";"33002010186P6";"ENFERMAGEM";"ESTADUAL";"PÚBLICA";2000;"ACADÊMICO";"7";9;50;0,18;0,18
"2029";"33002010188P9";"CIÊNCIAS BIOLÓGICAS I";"ESTADUAL";"PÚBLICA";2002;"ACADÊMICO";"4";18;40;0,45;0,45
"2030";"33002010190P3";"ENGENHARIAS I";"ESTADUAL";"PÚBLICA";2003;"ACADÊMICO";"4";11;18;0,611111111111111;0,611111111111111
"2031";"33002010191P0";"QUÍMICA";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"7";22;168;0,130952380952381;0,130952380952381
"2032";"33002010192P6";"ENGENHARIAS III";"ESTADUAL";"PÚBLICA";2000;"PROFISSIONAL";"3";11;11;1;1
"2033";"33002010194P9";"EDUCAÇÃO FÍSICA";"ESTADUAL";"PÚBLICA";2005;"ACADÊMICO";"5";10;82;0,121951219512195;0,121951219512195
"2034";"33002010195P5";"COMUNICAÇÃO E INFORMAÇÃO";"ESTADUAL";"PÚBLICA";2006;"ACADÊMICO";"5";20;36;0,555555555555556;0,555555555555556
"2035";"33002010198P4";"ARTES / MÚSICA";"ESTADUAL";"PÚBLICA";2006;"ACADÊMICO";"6";31;62;0,5;0,5
"2036";"33002010199P0";"SAÚDE COLETIVA";"ESTADUAL";"PÚBLICA";2007;"ACADÊMICO";"6";14;64;0,21875;0,21875
"2037";"33002010200P9";"ARTES / MÚSICA";"ESTADUAL";"PÚBLICA";2006;"ACADÊMICO";"6";35;92;0,380434782608696;0,380434782608696
"2038";"33002010202P1";"MEDICINA I";"ESTADUAL";"PÚBLICA";2007;"ACADÊMICO";"4";6;25;0,24;0,24
"2039";"33002010203P8";"ARTES / MÚSICA";"ESTADUAL";"PÚBLICA";2007;"ACADÊMICO";"4";27;73;0,36986301369863;0,36986301369863
"2040";"33002010204P4";"MEDICINA II";"ESTADUAL";"PÚBLICA";2008;"ACADÊMICO";"4";18;43;0,418604651162791;0,418604651162791
"2041";"33002010208P0";"CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS";"ESTADUAL";"PÚBLICA";2009;"ACADÊMICO";"4";19;45;0,422222222222222;0,422222222222222
"2042";"33002010209P6";"CIÊNCIA DE ALIMENTOS";"ESTADUAL";"PÚBLICA";2009;"ACADÊMICO";"4";21;39;0,538461538461538;0,538461538461538
"2043";"33002010210P4";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2009;"ACADÊMICO";"3";31;55;0,563636363636364;0,563636363636364
"2044";"33002010211P0";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2010;"ACADÊMICO";"3";29;33;0,878787878787879;0,878787878787879
"2045";"33002010212P7";"COMUNICAÇÃO E INFORMAÇÃO";"ESTADUAL";"PÚBLICA";2010;"ACADÊMICO";"4";33;61;0,540983606557377;0,540983606557377
"2046";"33002010213P3";"ENFERMAGEM";"ESTADUAL";"PÚBLICA";2010;"ACADÊMICO";"5";8;35;0,228571428571429;0,228571428571429
"2047";"33002010214P0";"CIÊNCIA DA COMPUTAÇÃO";"ESTADUAL";"PÚBLICA";2010;"ACADÊMICO";"3";14;51;0,274509803921569;0,274509803921569
"2048";"33002010216P2";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"4";26;39;0,666666666666667;0,666666666666667
"2049";"33002010217P9";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"3";55;85;0,647058823529412;0,647058823529412
"2050";"33002010218P5";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"4";18;25;0,72;0,72
"2051";"33002010219P1";"GEOCIÊNCIAS";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"6";15;67;0,223880597014925;0,223880597014925
"2052";"33002010220P0";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"3";44;80;0,55;0,55
"2053";"33002010221P6";"BIODIVERSIDADE";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"4";5;27;0,185185185185185;0,185185185185185
"2054";"33002010222P2";"MEDICINA III";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"5";11;53;0,207547169811321;0,207547169811321
"2055";"33002010223P9";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"ESTADUAL";"PÚBLICA";2012;"PROFISSIONAL";"4";33;50;0,66;0,66
"2056";"33002010224P5";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";2012;"ACADÊMICO";"4";19;33;0,575757575757576;0,575757575757576
"2057";"33002010225P1";"QUÍMICA";"ESTADUAL";"PÚBLICA";2012;"PROFISSIONAL";"4";18;15;1;1
"2058";"33002010226P8";"COMUNICAÇÃO E INFORMAÇÃO";"ESTADUAL";"PÚBLICA";2012;"ACADÊMICO";"3";37;44;0,840909090909091;0,840909090909091
"2059";"33002010227P4";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2012;"ACADÊMICO";"4";24;46;0,521739130434783;0,521739130434783
"2060";"33002010228P0";"CIÊNCIAS AMBIENTAIS";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"4";15;31;0,483870967741935;0,483870967741935
"2061";"33002010229P7";"CIÊNCIAS AMBIENTAIS";"ESTADUAL";"PÚBLICA";2013;"PROFISSIONAL";"5";25;32;0,78125;0,78125
"2062";"33002010231P1";"ENFERMAGEM";"ESTADUAL";"PÚBLICA";2013;"PROFISSIONAL";"4";12;31;0,387096774193548;0,387096774193548
"2063";"33002010232P8";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"3";36;48;0,75;0,75
"2064";"33002010233P4";"ENGENHARIAS I";"ESTADUAL";"PÚBLICA";2013;"PROFISSIONAL";"3";38;67;0,567164179104478;0,567164179104478
"2065";"33002010234P0";"EDUCAÇÃO";"ESTADUAL";"PÚBLICA";2013;"PROFISSIONAL";"3";19;26;0,730769230769231;0,730769230769231
"2066";"33002010235P7";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ESTADUAL";"PÚBLICA";2013;"PROFISSIONAL";"3";38;53;0,716981132075472;0,716981132075472
"2067";"33002010236P3";"SAÚDE COLETIVA";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"4";19;37;0,513513513513513;0,513513513513513
"2068";"33002010237P0";"ENSINO";"ESTADUAL";"PÚBLICA";2014;"PROFISSIONAL";"3";22;53;0,415094339622642;0,415094339622642
"2069";"33002010238P6";"MEDICINA VETERINÁRIA";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"4";7;23;0,304347826086957;0,304347826086957
"2070";"33002010239P2";"MATERIAIS";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"4";16;22;0,727272727272727;0,727272727272727
"2071";"33002010240P0";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ESTADUAL";"PÚBLICA";2014;"PROFISSIONAL";"3";30;51;0,588235294117647;0,588235294117647
"2072";"33002010241P7";"EDUCAÇÃO FÍSICA";"ESTADUAL";"PÚBLICA";2014;"ACADÊMICO";"3";40;69;0,579710144927536;0,579710144927536
"2073";"33002010242P3";"SAÚDE COLETIVA";"ESTADUAL";"PÚBLICA";2015;"ACADÊMICO";"5";14;28;0,5;0,5
"2074";"33002010243P0";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ESTADUAL";"PÚBLICA";2014;"ACADÊMICO";"3";12;13;0,923076923076923;0,923076923076923
"2075";"33002010244P6";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2015;"ACADÊMICO";"3";30;40;0,75;0,75
"2076";"33002010245P2";"CIÊNCIAS BIOLÓGICAS I";"ESTADUAL";"PÚBLICA";2015;"PROFISSIONAL";"4";13;18;0,722222222222222;0,722222222222222
"2077";"33002010246P9";"SAÚDE COLETIVA";"ESTADUAL";"PÚBLICA";2016;"PROFISSIONAL";"4";12;17;0,705882352941177;0,705882352941177
"2078";"33002010247P5";NA;NA;NA;NA;NA;NA;4;5;0,8;0,8
"2079";"33002010248P1";"COMUNICAÇÃO E INFORMAÇÃO";"ESTADUAL";"PÚBLICA";2016;"PROFISSIONAL";"4";17;17;1;1
"2080";"33002010250P6";NA;NA;NA;NA;NA;NA;12;26;0,461538461538462;0,461538461538462
"2081";"33002088001P4";"ENGENHARIAS II";"ESTADUAL";"PÚBLICA";1988;"ACADÊMICO";"4";17;38;0,447368421052632;0,447368421052632
"2082";"33002088002P0";"ENGENHARIAS II";"ESTADUAL";"PÚBLICA";2000;"ACADÊMICO";"4";4;12;0,333333333333333;0,333333333333333
"2083";"33002088003P7";"BIOTECNOLOGIA";"ESTADUAL";"PÚBLICA";1994;"ACADÊMICO";"5";20;37;0,540540540540541;0,540540540540541
"2084";"33002088004P3";"ENSINO";"ESTADUAL";"PÚBLICA";2013;"PROFISSIONAL";"3";29;48;0,604166666666667;0,604166666666667
"2085";"33003017001P2";"EDUCAÇÃO";"ESTADUAL";"PÚBLICA";1975;"ACADÊMICO";"5";51;294;0,173469387755102;0,173469387755102
"2086";"33003017002P9";"ASTRONOMIA / FÍSICA";"ESTADUAL";"PÚBLICA";1969;"ACADÊMICO";"7";12;99;0,121212121212121;0,121212121212121
"2087";"33003017003P5";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"7";8;74;0,108108108108108;0,108108108108108
"2088";"33003017004P1";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"ESTADUAL";"PÚBLICA";1977;"ACADÊMICO";"6";14;77;0,181818181818182;0,181818181818182
"2089";"33003017005P8";"CIÊNCIA DA COMPUTAÇÃO";"ESTADUAL";"PÚBLICA";1977;"ACADÊMICO";"7";42;166;0,253012048192771;0,253012048192771
"2090";"33003017006P4";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"ESTADUAL";"PÚBLICA";1977;"ACADÊMICO";"5";6;23;0,260869565217391;0,260869565217391
"2091";"33003017007P0";"QUÍMICA";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"7";30;227;0,13215859030837;0,13215859030837
"2092";"33003017009P3";"BIODIVERSIDADE";"ESTADUAL";"PÚBLICA";1977;"ACADÊMICO";"6";8;62;0,129032258064516;0,129032258064516
"2093";"33003017010P1";"BIODIVERSIDADE";"ESTADUAL";"PÚBLICA";1976;"ACADÊMICO";"7";9;53;0,169811320754717;0,169811320754717
"2094";"33003017015P3";"SOCIOLOGIA";"ESTADUAL";"PÚBLICA";1974;"ACADÊMICO";"6";19;65;0,292307692307692;0,292307692307692
"2095";"33003017016P0";"ANTROPOLOGIA / ARQUEOLOGIA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"6";13;77;0,168831168831169;0,168831168831169
