"";"CD_PROGRAMA_IES";"NM_AREA_AVALIACAO";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"FCDo";"FCDi";"CC";"CP";"IMI"
"1659";"33003017076P2";"ENGENHARIAS III";"ESTADUAL";"PÚBLICA";1999;"ACADÊMICO";"4";0,577777777777778;0,551020408163265;0,572793148880105;0,397916666666667;0,524877000371954
"1660";"33003017077P9";"ARTES / MÚSICA";"ESTADUAL";"PÚBLICA";2001;"ACADÊMICO";"5";0,473118279569892;0,263736263736264;0,481530214424951;0,442424242424242;0,415202250038837
"1661";"33003017078P5";"MEDICINA I";"ESTADUAL";"PÚBLICA";2002;"ACADÊMICO";"7";0,303030303030303;0,302631578947368;0,477177318295739;0,513541666666667;0,399095216735019
"1662";"33003017080P0";"GEOGRAFIA";"ESTADUAL";"PÚBLICA";1983;"ACADÊMICO";"5";0,3;0,197802197802198;0,459268162393162;0,41698717948718;0,343514384920635
"1663";"33003017081P6";"ENSINO";"ESTADUAL";"PÚBLICA";2004;"ACADÊMICO";"5";0,633333333333333;0,525;0,6;0,501388888888889;0,564930555555555
"1664";"33003017082P2";"CIÊNCIAS AMBIENTAIS";"ESTADUAL";"PÚBLICA";2004;"ACADÊMICO";"5";0,722222222222222;0,592592592592593;0,549322033898305;0,430263157894737;0,573600001651964
"1665";"33003017086P8";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2008;"ACADÊMICO";"5";0,527777777777778;0,514285714285714;0,698295454545454;0,461944444444444;0,550575847763348
"1666";"33003017090P5";"SAÚDE COLETIVA";"ESTADUAL";"PÚBLICA";2012;"PROFISSIONAL";"3";0,36231884057971;0,39622641509434;0,581818181818182;0,507183908045977;0,461886836384552
"1667";"33003017092P8";"ENSINO";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"4";0,521739130434783;0,395833333333333;0,473710317460317;0,462719298245614;0,463500519868512
"1668";"33003017093P4";"ARTES / MÚSICA";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"4";0,666666666666667;0,402597402597403;0,678021978021978;0,48219696969697;0,557370754245754
"1669";"33003017094P0";"ARTES / MÚSICA";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"4";0,507246376811594;0,394736842105263;0,587847222222222;0,386111111111111;0,468985388062548
"1670";"33003017095P7";"ARQUITETURA, URBANISMO E DESIGN";"ESTADUAL";"PÚBLICA";2012;"ACADÊMICO";"4";0,46969696969697;0,269230769230769;0,696428571428571;0,458;0,473339077589078
"1671";"33003017096P3";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2012;"ACADÊMICO";"4";0,650793650793651;0,393939393939394;0,482302533532042;0,518939393939394;0,51149374305112
"1672";"33005010001P9";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";1971;"ACADÊMICO";"4";0,583333333333333;0,328767123287671;0,642532467532468;0,481060606060606;0,50892338255352
"1673";"33005010002P5";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";1969;"ACADÊMICO";"6";0,333333333333333;0,26865671641791;0,772727272727273;0,426785714285714;0,450375759191058
"1674";"33005010003P1";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";1975;"ACADÊMICO";"5";0,454545454545455;0,441558441558442;0,43733164983165;0,366666666666667;0,425025553150553
"1675";"33005010005P4";"ENSINO";"PARTICULAR";"PRIVADA";1975;"ACADÊMICO";"5";0,424242424242424;0,338709677419355;0,448809523809524;0,541025641025641;0,438196816624236
"1676";"33005010006P0";"SOCIOLOGIA";"PARTICULAR";"PRIVADA";1973;"ACADÊMICO";"4";0,253333333333333;0,344827586206897;0,575694444444444;0,427298850574713;0,400288553639847
"1677";"33005010008P3";"FILOSOFIA";"PARTICULAR";"PRIVADA";1977;"ACADÊMICO";"5";0,384615384615385;0,461538461538462;0,725;0,386458333333333;0,489403044871795
"1678";"33005010009P0";"TEOLOGIA";"PARTICULAR";"PRIVADA";1978;"ACADÊMICO";"5";0,666666666666667;0,645833333333333;1;0,436309523809524;0,687202380952381
"1679";"33005010010P8";"HISTÓRIA";"PARTICULAR";"PRIVADA";1972;"ACADÊMICO";"4";0,240740740740741;0,213903743315508;0,700892857142857;0,383333333333333;0,38471766863311
"1680";"33005010011P4";"ECONOMIA";"PARTICULAR";"PRIVADA";1977;"ACADÊMICO";"3";0,461538461538462;0,612244897959184;0,6875;0,329761904761905;0,522761316064888
"1681";"33005010013P7";"PSICOLOGIA";"PARTICULAR";"PRIVADA";1972;"ACADÊMICO";"4";0,416666666666667;0,202898550724638;0,464722222222222;0,494230769230769;0,394629552211074
"1682";"33005010014P3";"PSICOLOGIA";"PARTICULAR";"PRIVADA";1976;"ACADÊMICO";"4";0,444444444444444;0,257425742574257;0,869940476190476;0,398809523809524;0,492655046754675
"1683";"33005010017P2";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";1978;"ACADÊMICO";"4";0,722222222222222;0,38;0,95;0,556944444444444;0,652291666666667
"1684";"33005010018P9";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";1978;"ACADÊMICO";"3";0,518518518518518;0,409090909090909;0,611111111111111;0,631481481481482;0,542550505050505
"1685";"33005010020P3";"SERVIÇO SOCIAL";"PARTICULAR";"PRIVADA";1972;"ACADÊMICO";"7";0,244444444444444;0,155405405405405;0,388702239789196;0,468981481481481;0,314383392780132
"1686";"33005010021P0";"COMUNICAÇÃO E INFORMAÇÃO";"PARTICULAR";"PRIVADA";1970;"ACADÊMICO";"4";0,627450980392157;0,491803278688525;0,497448979591837;0,557407407407407;0,543527661519981
"1687";"33005010023P2";"LETRAS / LINGUÍSTICA";"PARTICULAR";"PRIVADA";1970;"ACADÊMICO";"5";0,333333333333333;0,255555555555556;0,45239984882842;0,35;0,347822184429327
"1688";"33005010024P9";"EDUCAÇÃO FÍSICA";"PARTICULAR";"PRIVADA";1979;"ACADÊMICO";"4";0,444444444444444;0,228571428571429;0,356272893772894;0,538690476190476;0,391994810744811
"1689";"33005010026P1";"PSICOLOGIA";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"5";0,37037037037037;0,166666666666667;1;0,418518518518519;0,488888888888889
"1690";"33005010027P8";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";1997;"ACADÊMICO";"4";0,809523809523809;0,67741935483871;0,613095238095238;0,441666666666667;0,635426267281106
"1691";"33005010034P4";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2011;"PROFISSIONAL";"3";0,515151515151515;0,3625;0,958333333333333;0,458333333333333;0,573579545454545
"1692";"33005010037P3";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";2013;"PROFISSIONAL";"4";0,466666666666667;0,274809160305344;0,61978021978022;0,320138888888889;0,42034873391028
"1693";"33006016002P8";"PSICOLOGIA";"PARTICULAR";"PRIVADA";1972;"ACADÊMICO";"5";0,435897435897436;0,166666666666667;0,390265804597701;0,314880952380952;0,326927714885689
"1694";"33006016005P7";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";1990;"ACADÊMICO";"4";0,533333333333333;0,764705882352941;0,541666666666667;0,373611111111111;0,553329248366013
"1695";"33006016010P0";"ARQUITETURA, URBANISMO E DESIGN";"PARTICULAR";"PRIVADA";1997;"ACADÊMICO";"4";0,333333333333333;0,338235294117647;0,541269841269841;0,38125;0,398522117180205
"1696";"33006016011P7";"ENGENHARIAS IV";"PARTICULAR";"PRIVADA";2005;"PROFISSIONAL";"4";0,481481481481481;0,705882352941177;0,573529411764706;0,635185185185185;0,599019607843137
"1697";"33006016013P0";"TEOLOGIA";"PARTICULAR";"PRIVADA";2014;"ACADÊMICO";"3";0,6;0,88;0,473809523809524;0,385714285714286;0,584880952380952
"1698";"33006016014P6";"ENGENHARIAS I";"PARTICULAR";"PRIVADA";2014;"ACADÊMICO";"3";0,472222222222222;0,821428571428571;0,524526515151515;0,441111111111111;0,564822104978355
"1699";"33006016015P2";"MEDICINA II";"PARTICULAR";"PRIVADA";2015;"ACADÊMICO";"3";0,692307692307692;0,428571428571429;0,508597883597884;0,363461538461538;0,498234635734636
"1700";"33006016016P9";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2016;"ACADÊMICO";"3";0,777777777777778;0,793103448275862;0,541666666666667;0,375;0,621886973180077
"1701";"33007012001P8";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";1972;"ACADÊMICO";"5";0,555555555555555;0,739130434782609;0,527083333333333;0,393452380952381;0,55380542615597
"1702";"33007012004P7";"ENGENHARIAS III";"PARTICULAR";"PRIVADA";1994;"ACADÊMICO";"3";0,6;0,628571428571429;0,568112244897959;0,321666666666667;0,529587585034014
"1703";"33007012005P3";"DIREITO";"PARTICULAR";"PRIVADA";1993;"ACADÊMICO";"4";0,19047619047619;0,328125;0,875;0,448717948717949;0,460579784798535
"1704";"33007012008P2";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2002;"PROFISSIONAL";"4";0,692307692307692;0,62962962962963;0,583333333333333;0,532777777777778;0,609512108262108
"1705";"33007012010P7";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2011;"ACADÊMICO";"4";0,692307692307692;0,8125;0,540277777777778;0,532777777777778;0,644465811965812
"1706";"33007012011P3";"EDUCAÇÃO FÍSICA";"PARTICULAR";"PRIVADA";2013;"ACADÊMICO";"4";0,523809523809524;0,229166666666667;0,450923050379572;0,577450980392157;0,44533755531198
"1707";"33008019005P0";"BIOTECNOLOGIA";"PARTICULAR";"PRIVADA";2000;"ACADÊMICO";"5";0,58974358974359;0,526315789473684;0,576923076923077;0,42962962962963;0,530653021442495
"1708";"33008019006P6";"ENGENHARIAS IV";"PARTICULAR";"PRIVADA";2000;"ACADÊMICO";"3";0,638888888888889;0,578125;0,65;0,575;0,610503472222222
"1709";"33008019007P2";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2011;"PROFISSIONAL";"3";0,861111111111111;0,619047619047619;0,5;0,543452380952381;0,630902777777778
"1710";"33009015001P0";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";1970;"ACADÊMICO";"7";0,276422764227642;0,24390243902439;0,486147186147186;0,494387755102041;0,375215036125315
"1711";"33009015002P7";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";1970;"ACADÊMICO";"6";0,462962962962963;0,333333333333333;0,495744010088272;0,461594202898551;0,43840862732078
"1712";"33009015003P3";"CIÊNCIAS BIOLÓGICAS III";"FEDERAL";"PÚBLICA";1971;"ACADÊMICO";"7";0,333333333333333;0,235294117647059;0,501388888888889;0,460119047619048;0,382533846872082
"1713";"33009015006P2";"MEDICINA II";"FEDERAL";"PÚBLICA";1978;"ACADÊMICO";"5";0,625;0,75;0,504093567251462;0,453645833333333;0,583184850146199
"1714";"33009015009P1";"MEDICINA III";"FEDERAL";"PÚBLICA";1973;"ACADÊMICO";"4";0,307692307692308;0,5;0,608426704014939;0,369791666666667;0,446477669593478
"1715";"33009015011P6";"MEDICINA I";"FEDERAL";"PÚBLICA";1973;"ACADÊMICO";"5";0,333333333333333;0,3;0,436431623931624;0,608333333333333;0,419524572649573
"1716";"33009015012P2";"MEDICINA I";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"4";0,452380952380952;0,25;0,388138138138138;0,595238095238095;0,421439296439296
"1717";"33009015013P9";"MEDICINA III";"FEDERAL";"PÚBLICA";1979;"ACADÊMICO";"5";0,214285714285714;0,4;0,5125;0,492222222222222;0,404751984126984
"1718";"33009015015P1";"MEDICINA II";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"5";0,433333333333333;0,458333333333333;0,588235294117647;0,566666666666667;0,511642156862745
"1719";"33009015016P8";"MEDICINA I";"FEDERAL";"PÚBLICA";1974;"ACADÊMICO";"7";0,444444444444444;0,296296296296296;0,5234375;0,671590909090909;0,483942287457912
"1720";"33009015017P4";"MEDICINA II";"FEDERAL";"PÚBLICA";1978;"ACADÊMICO";"6";0,28;0,461538461538462;0,511904761904762;0,618939393939394;0,468095654345654
"1721";"33009015018P0";"MEDICINA III";"FEDERAL";"PÚBLICA";1979;"ACADÊMICO";"4";0,274509803921569;0,264705882352941;0,330263157894737;0,546296296296296;0,353943785116386
"1722";"33009015020P5";"MEDICINA I";"FEDERAL";"PÚBLICA";1973;"ACADÊMICO";"5";0,177777777777778;0,25;0,46016548463357;0,648809523809524;0,384188196555218
"1723";"33009015021P1";"MEDICINA III";"FEDERAL";"PÚBLICA";1978;"ACADÊMICO";"4";0,333333333333333;0,178571428571429;0,570144110275689;0,53452380952381;0,404143170426065
"1724";"33009015024P0";"MEDICINA III";"FEDERAL";"PÚBLICA";1980;"ACADÊMICO";"7";0,269230769230769;0,195121951219512;0,456072351421189;0,475396825396825;0,348955474317074
"1725";"33009015029P2";"MEDICINA II";"FEDERAL";"PÚBLICA";1982;"ACADÊMICO";"5";0,214285714285714;0,25;0,465909090909091;0,312745098039216;0,310734975808505
"1726";"33009015031P7";"MEDICINA II";"FEDERAL";"PÚBLICA";1984;"ACADÊMICO";"5";0,242424242424242;0,44;0,505647911338448;0,448484848484848;0,409139250561885
"1727";"33009015032P3";"MEDICINA II";"FEDERAL";"PÚBLICA";1984;"ACADÊMICO";"6";0,317460317460317;0,274509803921569;0,481341991341991;0,455;0,382078028180969
"1728";"33009015033P0";"MEDICINA II";"FEDERAL";"PÚBLICA";1986;"ACADÊMICO";"7";0,407407407407407;0,274509803921569;0,482399425287356;0,538666666666667;0,42574582582075
"1729";"33009015034P6";"CIÊNCIAS BIOLÓGICAS I";"FEDERAL";"PÚBLICA";1988;"ACADÊMICO";"4";0,466666666666667;0,407407407407407;0,506974637681159;0,41;0,447762177938808
"1730";"33009015035P2";"ENFERMAGEM";"FEDERAL";"PÚBLICA";1986;"ACADÊMICO";"5";0,175925925925926;0,171428571428571;0,351454236891386;0,456007751937984;0,288704121545967
"1731";"33009015038P1";"MEDICINA III";"FEDERAL";"PÚBLICA";1990;"ACADÊMICO";"6";0,416666666666667;0,28125;0,535790598290598;0,488888888888889;0,430649038461538
"1732";"33009015041P2";"NUTRIÇÃO";"FEDERAL";"PÚBLICA";1991;"ACADÊMICO";"6";0,6;0,307692307692308;0,457207207207207;0,491176470588235;0,464018996371938
"1733";"33009015045P8";"MEDICINA I";"FEDERAL";"PÚBLICA";1996;"ACADÊMICO";"5";0,466666666666667;0,471698113207547;0,798387096774194;0,366666666666667;0,525854635828768
"1734";"33009015066P5";"ENSINO";"FEDERAL";"PÚBLICA";2003;"PROFISSIONAL";"4";0,585365853658537;0,283582089552239;0,555161030595813;0,435795454545455;0,464976107088011
"1735";"33009015067P1";"SAÚDE COLETIVA";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";0,666666666666667;0,62962962962963;0,545289855072464;0,437083333333333;0,569667371175523
"1736";"33009015068P8";"ENSINO";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"4";0,608695652173913;0,75;0,511111111111111;0,418840579710145;0,572161835748792
"1737";"33009015069P4";"MEDICINA I";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"4";0,466666666666667;0,323943661971831;0,528301886792453;0,586111111111111;0,476255831635515
"1738";"33009015070P2";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"4";0,428571428571429;0,235576923076923;0,509982638888889;0,514270833333333;0,422100455967643
"1739";"33009015072P5";"FILOSOFIA";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"4";0,320512820512821;0,181818181818182;0,5375;0,398333333333333;0,359541083916084
"1740";"33009015073P1";"SOCIOLOGIA";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";0,344086021505376;0,419753086419753;0,539473684210526;0,406313131313131;0,427406480862197
"1741";"33009015074P8";"MEDICINA I";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"4";0,175084175084175;0,209876543209877;0,75;0,468781094527363;0,400935453205354
"1742";"33009015077P7";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"4";0,820512820512821;0,894736842105263;0,488095238095238;0,44047619047619;0,660955272797378
"1743";"33009015078P3";"HISTÓRIA";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,371794871794872;0,386138613861386;0,615188172043011;0,356896551724138;0,432504552355852
"1744";"33009015079P0";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,428571428571429;0,583333333333333;0,512744555186416;0,421014492753623;0,4864159524612
"1745";"33009015083P7";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";0,433333333333333;0,481481481481481;0,514217342342342;0,334408602150538;0,440860189826924
"1746";"33009015084P3";"ENSINO";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"4";0,650793650793651;0,555555555555556;0,571895424836601;0,395238095238095;0,543370681605976
"1747";"33009015085P0";"BIOTECNOLOGIA";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"4";0,428571428571429;0,777777777777778;0,555555555555556;0,512962962962963;0,568716931216931
"1748";"33009015086P6";"ARTES / MÚSICA";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";0,683333333333333;0,789473684210526;0,677188552188552;0,496666666666667;0,66166555909977
"1749";"33009015087P2";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";0,633333333333333;0,65625;0,595434782608696;0,515656565656566;0,600168670399649
"1750";"33009015088P9";"NUTRIÇÃO";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";0,520833333333333;0,735294117647059;0,65;0,389912280701754;0,574009932920537
"1751";"33009015089P5";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";0,419047619047619;0,480392156862745;0,638888888888889;0,368571428571429;0,47672502334267
"1752";"33009015091P0";"FARMÁCIA";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";0,45679012345679;0,769230769230769;0,620833333333333;0,555654761904762;0,600627246981414
"1753";"33009015092P6";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";0,0925925925925926;0,842105263157895;0,42452380952381;0,499166666666667;0,464597082985241
"1754";"33009015171P3";"SERVIÇO SOCIAL";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";0,487179487179487;0,659574468085106;0,75;0,447058823529412;0,585953194698501
"1755";"33017018001P0";"TEOLOGIA";"PARTICULAR";"PRIVADA";1979;"ACADÊMICO";"6";0,466666666666667;0,36734693877551;0,985714285714286;0,509848484848485;0,582394094001237
"1756";"33017018002P6";"PSICOLOGIA";"PARTICULAR";"PRIVADA";1978;"ACADÊMICO";"4";0,545454545454546;0,303030303030303;0,321100427350427;0,495454545454545;0,416259955322455
"1757";"33017018004P9";"COMUNICAÇÃO E INFORMAÇÃO";"PARTICULAR";"PRIVADA";1978;"ACADÊMICO";"4";0,75;0,423076923076923;0,926923076923077;0,648717948717949;0,687179487179487
"1758";"33017018007P8";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"4";0,575757575757576;0,75;0,65;0,429166666666667;0,601231060606061
"1759";"33017018008P4";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2005;"ACADÊMICO";"3";0,666666666666667;0,666666666666667;0,75;0,403333333333333;0,621666666666667
"1760";"33019010010P1";"MEDICINA I";"PARTICULAR";"PRIVADA";2003;"ACADÊMICO";"4";0,313725490196078;0,202380952380952;0,454246171637476;1;0,492588153553627
"1761";"33019010012P4";"SAÚDE COLETIVA";"PARTICULAR";"PRIVADA";2004;"PROFISSIONAL";"5";0,484848484848485;0,666666666666667;0,560344827586207;0,75;0,61546499477534
"1762";"33019010014P7";"SAÚDE COLETIVA";"PARTICULAR";"PRIVADA";2013;"ACADÊMICO";"4";0,41025641025641;1;0,563636363636364;0,75;0,680973193473194
"1763";"33020019004P6";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"4";0,545454545454545;0,9375;0,652991452991453;0,316666666666667;0,613153166278166
"1764";"33020019005P2";"SAÚDE COLETIVA";"PARTICULAR";"PRIVADA";2004;"ACADÊMICO";"4";0,633333333333333;0,842105263157895;0,531754385964912;0,4975;0,626173245614035
"1765";"33021015001P3";"ODONTOLOGIA";"MUNICIPAL";"PÚBLICA";1991;"ACADÊMICO";"4";0,288888888888889;0,2;0,305555555555556;0,419270833333333;0,303428819444444
"1766";"33021015006P5";"ENGENHARIAS III";"MUNICIPAL";"PÚBLICA";1997;"PROFISSIONAL";"4";0,592592592592593;0,51304347826087;1;0,52;0,656409017713366
"1767";"33021015007P1";"LETRAS / LINGUÍSTICA";"MUNICIPAL";"PÚBLICA";1995;"ACADÊMICO";"4";0,41025641025641;0,45;0,75;0,599479166666667;0,552433894230769
"1768";"33021015010P2";"INTERDISCIPLINAR";"MUNICIPAL";"PÚBLICA";2010;"ACADÊMICO";"3";0,846153846153846;0,621212121212121;0,666666666666667;0,466176470588235;0,650052276155217
"1769";"33024014009P3";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";1992;"ACADÊMICO";"5";0,6;0,34;0,424028822055138;0,462301587301587;0,456582602339181
"1770";"33024014015P3";"LETRAS / LINGUÍSTICA";"PARTICULAR";"PRIVADA";1994;"ACADÊMICO";"5";0,313725490196078;0,370967741935484;0,444011470985155;0,343518518518519;0,368055805408809
"1771";"33024014016P0";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"4";0,596491228070175;0,611940298507463;0,616534391534391;0,402083333333333;0,556762312861341
"1772";"33024014017P6";"ENGENHARIAS IV";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"4";0,592592592592593;0,42;0,512628205128205;0,494736842105263;0,504989409956515
"1773";"33024014018P2";"DIREITO";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"5";0,210526315789474;0,19047619047619;0,563235294117647;0,403070175438596;0,341826993955477
"1774";"33024014020P7";"ARQUITETURA, URBANISMO E DESIGN";"PARTICULAR";"PRIVADA";2000;"ACADÊMICO";"5";0,407407407407407;0,140625;0,33064263322884;0,344202898550725;0,305719484796743
"1775";"33024014024P2";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2008;"PROFISSIONAL";"4";0,566666666666667;0,41025641025641;0,428030303030303;0,54537037037037;0,487580937580938
"1776";"33024014028P8";"GEOCIÊNCIAS";"PARTICULAR";"PRIVADA";2013;"ACADÊMICO";"4";0,666666666666667;0,833333333333333;0,498621553884712;0,387878787878788;0,596625085440875
"1777";"33024014029P4";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2016;"PROFISSIONAL";"3";0,5;0,461538461538462;1;0,59375;0,638822115384615
"1778";"33024014030P2";"ECONOMIA";"PARTICULAR";"PRIVADA";2016;"PROFISSIONAL";"3";0,625;0,428571428571429;0,566666666666667;0,407407407407407;0,506911375661376
"1779";"33024014031P9";"MATERIAIS";"PARTICULAR";"PRIVADA";2016;"ACADÊMICO";"4";0,520833333333333;0,730769230769231;0,543148148148148;0,465789473684211;0,565135046483731
"1780";"33026017001P5";"MEDICINA I";"MUNICIPAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,555555555555556;0,555555555555556;0,504534216772152;1;0,653911331970816
"1781";"33027013002P8";"ENGENHARIAS IV";"PARTICULAR";"PRIVADA";2005;"ACADÊMICO";"4";0,333333333333333;0,416666666666667;0,48952380952381;0,75;0,497380952380952
"1782";"33027013003P4";"ENGENHARIAS III";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"3";0,466666666666667;0,485294117647059;0,527046783625731;1;0,619751891984864
"1783";"33029016002P0";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,644444444444444;0,621621621621622;0,541486291486291;1;0,701888089388089
"1784";"33031010001P5";"MEDICINA I";"ESTADUAL";"PÚBLICA";1988;"ACADÊMICO";"4";0,333333333333333;0,23;0,55;0,625;0,434583333333333
"1785";"33032017004P0";"ODONTOLOGIA";"PARTICULAR";"PRIVADA";2000;"ACADÊMICO";"5";0,435897435897436;0,08;0,354656862745098;0,449444444444444;0,329999685771745
"1786";"33032017005P7";"BIOTECNOLOGIA";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"4";0,636363636363636;0,736842105263158;0,529943249701314;0,449444444444444;0,588148358943138
"1787";"33050015004P1";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";2000;"ACADÊMICO";"4";0,733333333333333;0,526315789473684;0,7;0,375833333333333;0,583870614035088
"1788";"33050015005P8";"PSICOLOGIA";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"6";0,242424242424242;0,225;0,388888888888889;0,331944444444444;0,297064393939394
"1789";"33050015007P0";"MEDICINA I";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"4";0,686274509803922;0,533333333333333;0,575;0,571929824561404;0,591634416924665
"1790";"33051011002P5";"ENGENHARIAS IV";"PARTICULAR";"PRIVADA";1993;"ACADÊMICO";"4";0,649122807017544;0,466666666666667;0,529139254385965;0,47962962962963;0,531139589424951
"1791";"33051011003P1";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"PARTICULAR";"PRIVADA";1993;"ACADÊMICO";"4";0,820512820512821;0,580645161290323;0,450980392156863;0,585;0,609284593490002
"1792";"33051011004P8";"ENGENHARIAS IV";"PARTICULAR";"PRIVADA";2000;"PROFISSIONAL";"4";0,666666666666667;0,789473684210526;0,492857142857143;0,502083333333333;0,612770206766917
"1793";"33051011007P7";"ASTRONOMIA / FÍSICA";"PARTICULAR";"PRIVADA";2004;"ACADÊMICO";"4";0,583333333333333;0,608695652173913;0,535395408163265;0,403070175438596;0,532623642277277
"1794";"33051011009P0";"CIÊNCIAS BIOLÓGICAS I";"PARTICULAR";"PRIVADA";2010;"ACADÊMICO";"3";0,696969696969697;0,666666666666667;0,557539682539683;0,417361111111111;0,584634289321789
"1795";"33052018002P1";"ODONTOLOGIA";"PARTICULAR";"PRIVADA";1999;"PROFISSIONAL";"3";0,555555555555555;0,363636363636364;0,347505574136009;0,537037037037037;0,450933632591241
"1796";"33052018003P8";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";1997;"ACADÊMICO";"4";0,435897435897436;0,863636363636364;0,583333333333333;0,422058823529412;0,576231489099136
"1797";"33052018005P0";"EDUCAÇÃO FÍSICA";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"4";0,571428571428572;0,0666666666666667;0,370772946859903;0,6171875;0,406513921238785
"1798";"33052018006P7";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";2015;"PROFISSIONAL";"3";0,472222222222222;0,737704918032787;0,613095238095238;0,472435897435897;0,573864568946536
"1799";"33054010002P4";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";1995;"ACADÊMICO";"3";0,547619047619048;0,4375;0,59375;0,520833333333333;0,524925595238095
