"";"CD_PROGRAMA_IES";"NM_AREA_AVALIACAO";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"QIP";"QPV";"DIPP";"DFPP";"QPP";"DFCP";"CC"
"565";"24004014070P5";"QUÍMICA";"ESTADUAL";"PÚBLICA";2015;"ACADÊMICO";"3";1;2;0,5;1,33333333333333;1,22222222222222;1,11111111111111;0,805555555555556
"566";"24007013001P2";"ENGENHARIAS IV";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";2;14;0,142857142857143;NA;NA;NA;NA
"567";"24009016001P5";"GEOCIÊNCIAS";"FEDERAL";"PÚBLICA";1978;"ACADÊMICO";"5";1;9;0,111111111111111;2;5;0,666666666666667;0,388888888888889
"568";"24009016002P1";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";1971;"ACADÊMICO";"4";8;41;0,195121951219512;1,4;2,26666666666667;0,737777777777778;0,466449864498645
"569";"24009016003P8";"ENGENHARIAS IV";"FEDERAL";"PÚBLICA";1970;"ACADÊMICO";"6";6;81;0,0740740740740741;1,94117647058824;3,64705882352941;0,676680672268908;0,375377373171491
"570";"24009016004P4";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";1979;"ACADÊMICO";"4";2;8;0,25;1;1;1;0,625
"571";"24009016005P0";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";1973;"ACADÊMICO";"4";20;114;0,175438596491228;1,61224489795918;2,3469387755102;0,824878522837706;0,500158559664467
"572";"24009016009P6";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";1997;"ACADÊMICO";"4";2;13;0,153846153846154;2;1,85714285714286;1,04761904761905;0,600732600732601
"573";"24009016010P4";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";1999;"ACADÊMICO";"3";4;9;0,444444444444444;NA;NA;NA;NA
"574";"24009016011P0";"MEDICINA VETERINÁRIA";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"5";2;173;0,0115606936416185;1,02380952380952;1,30952380952381;0,861111111111111;0,436335902376365
"575";"24009016012P7";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"4";3;22;0,136363636363636;1,23076923076923;1,53846153846154;0,903846153846154;0,520104895104895
"576";"24009016013P3";"ZOOTECNIA / RECURSOS PESQUEIROS";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"4";2;11;0,181818181818182;1;1;1;0,590909090909091
"577";"24009016014P0";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"5";6;171;0,0350877192982456;2,18181818181818;3,15909090909091;0,815674603174603;0,425381161236424
"578";"24009016017P9";"ASTRONOMIA / FÍSICA";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"3";2;23;0,0869565217391304;1;1;1;0,543478260869565
"579";"24009016018P5";"HISTÓRIA";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"3";7;34;0,205882352941176;1,06896551724138;1,13793103448276;1;0,602941176470588
"580";"24009016019P1";"SOCIOLOGIA";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"3";2;16;0,125;1,27777777777778;1,27777777777778;1,02777777777778;0,576388888888889
"581";"24009016021P6";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";1;10;0,1;1;1;1;0,55
"582";"24009016025P1";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";7;28;0,25;1,63636363636364;1,72727272727273;1,07575757575758;0,662878787878788
"583";"24009016026P8";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";2;24;0,0833333333333333;1,625;1,6875;1,05208333333333;0,567708333333333
"584";"24009016027P4";NA;NA;NA;NA;NA;NA;1;30;0,0333333333333333;NA;NA;NA;NA
"585";"24009016028P0";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";3;28;0,107142857142857;1,11111111111111;1,33333333333333;0,888888888888889;0,498015873015873
"586";"24009016071P3";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";3;6;0,5;1,4375;1,3125;1,23958333333333;0,869791666666667
"587";"25001019001P7";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";1978;"ACADÊMICO";"5";3;65;0,0461538461538462;1,59259259259259;1,83333333333333;0,938271604938272;0,492212725546059
"588";"25001019002P3";"ASTRONOMIA / FÍSICA";"FEDERAL";"PÚBLICA";1973;"ACADÊMICO";"6";3;87;0,0344827586206897;1,5;2;0,777777777777778;0,406130268199234
"589";"25001019003P0";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"FEDERAL";"PÚBLICA";1967;"ACADÊMICO";"5";2;3;0,666666666666667;1,28571428571429;1,71428571428571;0,863095238095238;0,764880952380952
"590";"25001019004P6";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";1975;"ACADÊMICO";"6";10;199;0,050251256281407;1,65217391304348;2,02608695652174;0,922222222222222;0,486236739251815
"591";"25001019007P5";"GEOCIÊNCIAS";"FEDERAL";"PÚBLICA";1973;"ACADÊMICO";"5";9;45;0,2;1,24242424242424;1,84848484848485;0,839646464646465;0,519823232323232
"592";"25001019009P8";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";1967;"ACADÊMICO";"4";4;10;0,4;NA;NA;NA;NA
"593";"25001019010P6";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";1980;"ACADÊMICO";"5";3;14;0,214285714285714;1,75;5,5;0,3625;0,288392857142857
"594";"25001019012P9";"SOCIOLOGIA";"FEDERAL";"PÚBLICA";1967;"ACADÊMICO";"5";4;40;0,1;1,44444444444444;1,55555555555556;1,01234567901235;0,556172839506173
"595";"25001019013P5";"ANTROPOLOGIA / ARQUEOLOGIA";"FEDERAL";"PÚBLICA";1977;"ACADÊMICO";"5";2;29;0,0689655172413793;1,625;1,875;0,919791666666667;0,494378591954023
"596";"25001019015P8";"HISTÓRIA";"FEDERAL";"PÚBLICA";1974;"ACADÊMICO";"4";3;13;0,230769230769231;1,77777777777778;2,92592592592593;0,664197530864198;0,447483380816714
"597";"25001019016P4";"GEOGRAFIA";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"5";7;54;0,12962962962963;1,26315789473684;1,73684210526316;0,885964912280702;0,507797270955166
"598";"25001019017P0";"ECONOMIA";"FEDERAL";"PÚBLICA";1967;"ACADÊMICO";"5";3;54;0,0555555555555556;1,71875;2;1,0390625;0,547309027777778
"599";"25001019018P7";"PSICOLOGIA";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"4";2;27;0,0740740740740741;1,25;1,625;0,875;0,474537037037037
"600";"25001019019P3";"ENGENHARIAS IV";"FEDERAL";"PÚBLICA";1978;"ACADÊMICO";"5";6;12;0,5;1,52;2,4;0,752666666666667;0,626333333333333
"601";"25001019020P1";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";1977;"ACADÊMICO";"5";6;98;0,0612244897959184;2,41666666666667;2,70833333333333;0,91875;0,489987244897959
"602";"25001019021P8";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";1979;"ACADÊMICO";"6";3;30;0,1;NA;NA;NA;NA
"603";"25001019022P4";"MEDICINA II";"FEDERAL";"PÚBLICA";1973;"ACADÊMICO";"3";3;17;0,176470588235294;2,23076923076923;2;1,07692307692308;0,626696832579186
"604";"25001019023P0";"MEDICINA III";"FEDERAL";"PÚBLICA";1973;"ACADÊMICO";"4";5;31;0,161290322580645;1,23076923076923;1,3974358974359;0,916666666666667;0,538978494623656
"605";"25001019024P7";"MEDICINA II";"FEDERAL";"PÚBLICA";1973;"ACADÊMICO";"5";3;18;0,166666666666667;1,57;1,67;0,963833333333333;0,56525
"606";"25001019026P0";"MEDICINA II";"FEDERAL";"PÚBLICA";1973;"ACADÊMICO";"4";3;12;0,25;1;5;0,2;0,225
"607";"25001019027P6";"FARMÁCIA";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"4";6;94;0,0638297872340425;1,92857142857143;3,35714285714286;0,737074829931973;0,400452308583008
"608";"25001019028P2";"NUTRIÇÃO";"FEDERAL";"PÚBLICA";1971;"ACADÊMICO";"6";6;133;0,0451127819548872;1,60759493670886;1,82278481012658;0,94957805907173;0,497345420513309
"609";"25001019029P9";"DIREITO";"FEDERAL";"PÚBLICA";1972;"ACADÊMICO";"4";2;4;0,5;1,5;2,1;0,733333333333333;0,616666666666667
"610";"25001019030P7";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"FEDERAL";"PÚBLICA";1975;"ACADÊMICO";"5";4;30;0,133333333333333;1,21052631578947;1,36842105263158;1,04385964912281;0,58859649122807
"611";"25001019031P3";"SERVIÇO SOCIAL";"FEDERAL";"PÚBLICA";1979;"ACADÊMICO";"6";3;31;0,0967741935483871;1,2;1,73333333333333;0,877777777777778;0,487275985663082
"612";"25001019032P0";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"5";2;30;0,0666666666666667;1,42857142857143;1,57142857142857;0,952380952380952;0,509523809523809
"613";"25001019033P6";"CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS";"FEDERAL";"PÚBLICA";1982;"ACADÊMICO";"6";3;24;0,125;1,78571428571429;1,67857142857143;1,07142857142857;0,598214285714286
"614";"25001019034P2";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";1982;"ACADÊMICO";"5";12;88;0,136363636363636;3,06896551724138;2,86206896551724;1,1095785440613;0,622971090212469
"615";"25001019036P5";"QUÍMICA";"FEDERAL";"PÚBLICA";1989;"ACADÊMICO";"6";4;98;0,0408163265306122;1,88235294117647;3;0,79982174688057;0,420319036705591
"616";"25001019037P1";"CIÊNCIAS BIOLÓGICAS I";"FEDERAL";"PÚBLICA";1992;"ACADÊMICO";"4";4;57;0,0701754385964912;1,84848484848485;2,6969696969697;0,793771043771044;0,431973241183768
"617";"25001019038P8";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";1992;"ACADÊMICO";"6";4;58;0,0689655172413793;1,52631578947368;1,89473684210526;0,880701754385965;0,474833635813672
"618";"25001019039P4";"MEDICINA I";"FEDERAL";"PÚBLICA";1991;"ACADÊMICO";"3";2;28;0,0714285714285714;1,47826086956522;1,28260869565217;1,16304347826087;0,617236024844721
"619";"25001019040P2";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";1992;"ACADÊMICO";"5";12;90;0,133333333333333;1,36734693877551;1,81632653061224;0,840136054421769;0,486734693877551
"620";"25001019041P9";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"5";6;65;0,0923076923076923;1,23529411764706;1,61764705882353;0,869607843137255;0,480957767722474
"621";"25001019043P1";"MEDICINA II";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"4";3;44;0,0681818181818182;1,2;1,3;0,95;0,509090909090909
"622";"25001019044P8";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"4";7;44;0,159090909090909;1,5;1,95;0,870833333333333;0,514962121212121
"623";"25001019045P4";"CIÊNCIAS BIOLÓGICAS I";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"4";5;75;0,0666666666666667;1,98360655737705;2,11475409836066;0,958196721311475;0,512431693989071
"624";"25001019046P0";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"4";3;73;0,0410958904109589;1,75;1,575;1,26833333333333;0,654714611872146
"625";"25001019048P3";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"FEDERAL";"PÚBLICA";1996;"ACADÊMICO";"5";2;13;0,153846153846154;1,1;1,1;1,05;0,601923076923077
"626";"25001019050P8";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";1996;"ACADÊMICO";"4";7;70;0,1;1,67567567567568;2;0,916216216216216;0,508108108108108
"627";"25001019052P0";"GEOCIÊNCIAS";"FEDERAL";"PÚBLICA";2001;"ACADÊMICO";"3";4;19;0,210526315789474;1,9;1,8;1,03333333333333;0,621929824561403
"628";"25001019053P7";"MATERIAIS";"FEDERAL";"PÚBLICA";2001;"ACADÊMICO";"5";3;68;0,0441176470588235;1,38095238095238;1,52380952380952;0,928571428571429;0,486344537815126
"629";"25001019054P3";"COMUNICAÇÃO E INFORMAÇÃO";"FEDERAL";"PÚBLICA";2001;"ACADÊMICO";"4";2;11;0,181818181818182;1;1;1;0,590909090909091
"630";"25001019057P2";"ARQUITETURA, URBANISMO E DESIGN";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"4";9;28;0,321428571428571;1,40740740740741;1,37037037037037;1,04012345679012;0,680776014109347
"631";"25001019058P9";"ODONTOLOGIA";"FEDERAL";"PÚBLICA";2001;"ACADÊMICO";"4";4;82;0,0487804878048781;1,08;1,2;0,94;0,494390243902439
"632";"25001019059P5";"ANTROPOLOGIA / ARQUEOLOGIA";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"4";4;23;0,173913043478261;3;3,7;0,893333333333333;0,533623188405797
"633";"25001019060P3";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";1998;"ACADÊMICO";"4";3;62;0,0483870967741935;1,42105263157895;1,31578947368421;1,06315789473684;0,555772495755518
"634";"25001019061P0";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"3";2;11;0,181818181818182;3,66666666666667;5;0,888888888888889;0,535353535353535
"635";"25001019062P6";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";2006;"PROFISSIONAL";"3";5;40;0,125;1,13888888888889;1,25;0,949074074074074;0,537037037037037
"636";"25001019063P2";NA;NA;NA;NA;NA;NA;1;16;0,0625;NA;NA;NA;NA
"637";"25001019065P5";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";2000;"PROFISSIONAL";"5";31;14;2,21428571428571;1;1;1;1,60714285714286
"638";"25001019066P1";"PSICOLOGIA";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";10;32;0,3125;1,22222222222222;1,66666666666667;0,777777777777778;0,545138888888889
"639";"25001019068P4";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";7;26;0,269230769230769;1,75;1,45;1,24166666666667;0,755448717948718
"640";"25001019069P0";"ENSINO";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";5;28;0,178571428571429;1,63636363636364;2,27272727272727;0,931277056277056;0,554924242424242
"641";"25001019072P1";"EDUCAÇÃO FÍSICA";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";4;32;0,125;1,66666666666667;1,93333333333333;0,95;0,5375
"642";"25001019073P8";"FARMÁCIA";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";11;141;0,0780141843971631;2,04651162790698;2,93023255813953;0,796365649854022;0,437189917125593
"643";"25001019074P4";"SAÚDE COLETIVA";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";7;51;0,137254901960784;1,25925925925926;1,51851851851852;0,87037037037037;0,503812636165577
"644";"25001019075P0";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";7;84;0,0833333333333333;1,03571428571429;1,03571428571429;1;0,541666666666667
"645";"25001019077P3";"COMUNICAÇÃO E INFORMAÇÃO";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"4";2;9;0,222222222222222;2,33333333333333;2,33333333333333;1;0,611111111111111
"646";"25001019078P0";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";2010;"PROFISSIONAL";"3";2;18;0,111111111111111;1,29166666666667;1,04166666666667;1,25;0,680555555555556
"647";"25001019079P6";"CIÊNCIAS BIOLÓGICAS I";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"5";3;18;0,166666666666667;3,6;5;0,75;0,458333333333333
"648";"25001019080P4";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";5;27;0,185185185185185;2;2;1;0,592592592592593
"649";"25001019081P0";"BIOTECNOLOGIA";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";5;21;0,238095238095238;1,22222222222222;1,55555555555556;0,851851851851852;0,544973544973545
"650";"25001019082P7";"ENFERMAGEM";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"4";5;24;0,208333333333333;2;5,27272727272727;0,366883116883117;0,287608225108225
"651";"25001019083P3";"ECONOMIA";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";5;34;0,147058823529412;1,3;1,3;1,075;0,611029411764706
"652";"25001019084P0";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";5;44;0,113636363636364;2,17073170731707;1,5609756097561;1,58617886178862;0,849907612712491
"653";"25001019087P9";"ECONOMIA";"FEDERAL";"PÚBLICA";2012;"PROFISSIONAL";"4";5;37;0,135135135135135;1,33333333333333;1,33333333333333;1;0,567567567567568
"654";"25001019088P5";"ENGENHARIAS IV";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";3;15;0,2;1;1;1;0,6
"655";"25001019089P1";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";7;25;0,28;1,59615384615385;1,42307692307692;1,14423076923077;0,712115384615385
"656";"25001019090P0";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";3;10;0,3;4,25;5,25;0,816071428571429;0,558035714285714
"657";"25001019091P6";"CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS";"FEDERAL";"PÚBLICA";2014;"PROFISSIONAL";"4";1;1;1;1,85714285714286;2;0,952380952380952;0,976190476190476
"658";"25001019092P2";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";3;10;0,3;1,6;1,8;0,941666666666667;0,620833333333333
"659";"25001019093P9";"NUTRIÇÃO";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";4;28;0,142857142857143;1,42307692307692;1,53846153846154;0,955128205128205;0,548992673992674
"660";"25001019094P5";"FILOSOFIA";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";2;3;0,666666666666667;1,125;1,125;1;0,833333333333333
"661";"25001019095P1";"ENSINO";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";1;7;0,142857142857143;2;1,66666666666667;1,20833333333333;0,675595238095238
"662";"25001019097P4";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"4";1;1;1;1,71428571428571;1,5;1,16666666666667;1,08333333333333
"663";"25001019156P0";"EDUCAÇÃO FÍSICA";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";5;7;0,714285714285714;2,09677419354839;2,25806451612903;1,01397849462366;0,864132104454685
"664";"25001019157P7";"ARTES / MÚSICA";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";1;4;0,25;1,28571428571429;1,14285714285714;1,14285714285714;0,696428571428571
"665";"25002015001P3";"PSICOLOGIA";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"4";2;7;0,285714285714286;2;3,11111111111111;0,782407407407407;0,534060846560847
"666";"25002015002P0";"ENGENHARIAS I";"PARTICULAR";"PRIVADA";2003;"ACADÊMICO";"3";1;1;1;1,66666666666667;2,16666666666667;0,819444444444444;0,909722222222222
"667";"25002015003P6";"LETRAS / LINGUÍSTICA";"PARTICULAR";"PRIVADA";2003;"ACADÊMICO";"4";3;7;0,428571428571429;3,1;3,6;0,959761904761905;0,694166666666667
"668";"25002015005P9";"ENGENHARIAS II";"PARTICULAR";"PRIVADA";2005;"ACADÊMICO";"3";2;10;0,2;1;1,5;0,75;0,475
"669";"25002015006P5";"DIREITO";"PARTICULAR";"PRIVADA";2005;"ACADÊMICO";"4";1;1;1;1,38461538461538;2,15384615384615;0,833333333333333;0,916666666666667
"670";"25003011001P0";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";1973;"ACADÊMICO";"4";2;6;0,333333333333333;1,5;3,5;0,458333333333333;0,395833333333333
"671";"25003011002P6";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"5";3;28;0,107142857142857;3;9,5;0,475;0,291071428571429
"672";"25003011003P2";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1977;"ACADÊMICO";"5";4;12;0,333333333333333;3,5;7,5;0,482142857142857;0,407738095238095
"673";"25003011006P1";"ZOOTECNIA / RECURSOS PESQUEIROS";"FEDERAL";"PÚBLICA";1981;"ACADÊMICO";"4";4;47;0,0851063829787234;3,5;4;0,875;0,480053191489362
"674";"25003011009P0";"ZOOTECNIA / RECURSOS PESQUEIROS";"FEDERAL";"PÚBLICA";1999;"ACADÊMICO";"4";4;68;0,0588235294117647;3;4,5;0,75;0,404411764705882
"675";"25003011010P9";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1997;"ACADÊMICO";"5";4;48;0,0833333333333333;2,84615384615385;3,84615384615385;0,811538461538462;0,447435897435897
"676";"25003011011P5";"ZOOTECNIA / RECURSOS PESQUEIROS";"FEDERAL";"PÚBLICA";2001;"ACADÊMICO";"4";10;99;0,101010101010101;1,69565217391304;2,28260869565217;0,808281573498965;0,454645837254533
"677";"25003011012P1";"ENSINO";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"4";4;25;0,16;2,5;2,7;1,00625;0,583125
"678";"25003011013P8";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2002;"ACADÊMICO";"4";3;19;0,157894736842105;2;3;0,775;0,466447368421053
"679";"25003011014P4";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"3";9;33;0,272727272727273;1,53846153846154;1,30769230769231;1,1474358974359;0,710081585081585
"680";"25003011015P0";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"4";3;13;0,230769230769231;1,75;2;0,916666666666667;0,573717948717949
"681";"25003011016P7";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"3";3;15;0,2;NA;NA;NA;NA
"682";"25003011017P3";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"5";4;35;0,114285714285714;1,33333333333333;2,83333333333333;0,541666666666667;0,32797619047619
"683";"25003011018P0";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"5";4;14;0,285714285714286;5;5;1;0,642857142857143
"684";"25003011019P6";"HISTÓRIA";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"3";3;18;0,166666666666667;1,5;2,66666666666667;0,597222222222222;0,381944444444444
"685";"25003011020P4";"QUÍMICA";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";1;11;0,0909090909090909;1,25;2,125;0,729166666666667;0,410037878787879
"686";"25003011021P0";"CIÊNCIA DE ALIMENTOS";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";2;14;0,142857142857143;2,06451612903226;2,12903225806452;0,975806451612903;0,559331797235023
"687";"25003011022P7";"MEDICINA VETERINÁRIA";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";1;26;0,0384615384615385;1,52542372881356;1,56779661016949;0,988841807909605;0,513651673185571
"688";"25003011024P0";"ASTRONOMIA / FÍSICA";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";3;33;0,0909090909090909;1,90909090909091;2,36363636363636;0,896969696969697;0,493939393939394
"689";"25003011025P6";"MEDICINA VETERINÁRIA";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";1;23;0,0434782608695652;2,5;5,5;0,45;0,246739130434783
"690";"25003011026P2";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";10;28;0,357142857142857;1,46153846153846;1,61538461538462;1,10769230769231;0,732417582417582
"691";"25003011027P9";"ZOOTECNIA / RECURSOS PESQUEIROS";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";4;29;0,137931034482759;1;3;0,333333333333333;0,235632183908046
"692";"25003011028P5";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";3;23;0,130434782608696;2,63636363636364;3,09090909090909;0,893939393939394;0,512187088274045
"693";"25003011029P1";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";3;6;0,5;1,91666666666667;2;0,979166666666667;0,739583333333333
"694";"25003011030P0";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";3;15;0,2;1,5;1,625;0,9375;0,56875
"695";"25003011031P6";"MEDICINA VETERINÁRIA";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"4";1;1;1;1,44444444444444;1,72222222222222;1,02314814814815;1,01157407407407
"696";"25003011032P2";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";5;13;0,384615384615385;1,42857142857143;1,57142857142857;0,964285714285714;0,674450549450549
"697";"25003011033P9";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"4";6;24;0,25;1,5;2,7;0,666666666666667;0,458333333333333
"698";"25003011036P8";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";4;25;0,16;1,77777777777778;1,69444444444444;1,05555555555556;0,607777777777778
"699";"25003011037P4";"SERVIÇO SOCIAL";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";2;2;1;NA;NA;NA;NA
"700";"25003011038P0";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";4;5;0,8;1,5;1,04545454545455;1,45454545454545;1,12727272727273
"701";"25003011070P1";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";3;4;0,75;2,23076923076923;2,07692307692308;1,09615384615385;0,923076923076923
"702";"25003011071P8";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";7;34;0,205882352941176;1,51428571428571;1,71428571428571;0,943809523809524;0,57484593837535
"703";"25004018006P8";"ODONTOLOGIA";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"4";3;42;0,0714285714285714;1,14705882352941;1,52941176470588;0,887254901960784;0,479341736694678
"704";"25004018008P0";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2005;"ACADÊMICO";"3";4;43;0,0930232558139535;1,3125;1,625;0,864583333333333;0,478803294573643
"705";"25004018009P7";"MEDICINA I";"ESTADUAL";"PÚBLICA";2005;"ACADÊMICO";"4";10;105;0,0952380952380952;1,2375;1,425;0,93125;0,513244047619048
